actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
120,10.741663,12000,0.9832859,0.00390625,0.08072273,30,3000,1,0,-10.73363,-11.587716,3.4756217,0.0
131,6.2212305,13100,0.99609375,0.022399902,0.022040762,34,3400,6,10.06134033203125,-7.7660794,-4.63538,0.09653901,38.550776471507355
143,6.3709955,14300,0.99607825,0.019348145,0.024241012,37,3700,12,20.56590700149536,-7.7324214,-5.1803503,1.572131,39.24204671408811
149,5.7152185,14900,0.99609375,0.029052734,0.021785235,48,4800,19,31.786295890808105,-7.585673,-4.591486,0.03850014,44.48770178615081
153,5.628761,15300,0.99609375,0.029907227,0.021715531,65,6500,26,43.08755278587341,-7.599204,-4.5595856,0.07163881,39.98442779474194
157,5.6752586,15700,0.99609375,0.039855957,0.021609867,84,8400,33,54.35875177383423,-7.811681,-4.5377145,0.12074387,41.16386590510283
161,5.577265,16100,0.99609375,0.039611816,0.021431942,100,10000,40,65.73859143257141,-7.835325,-4.487586,0.10268203,43.06371946954559
165,5.7197876,16500,0.99608684,0.04248047,0.02177222,117,11700,47,77.06228613853455,-8.130574,-4.543234,0.4630248,41.5014066716604
171,5.557803,17100,0.99609375,0.046936035,0.02092342,133,13300,54,88.83812093734741,-8.214186,-4.3593426,0.046245903,35.17634281449053
177,5.538455,17700,0.99609375,0.045776367,0.02079091,148,14800,61,100.5184154510498,-8.152194,-4.3281927,0.05105103,35.172544929480765
181,5.4852753,18100,0.99609375,0.056274414,0.020623725,165,16500,68,112.07012486457825,-8.271355,-4.2797475,0.05785892,39.32807914741423
185,5.569916,18500,0.99609375,0.06536865,0.020274673,180,18000,75,123.60249257087708,-8.593481,-4.1925354,0.080922544,40.30772414118273
189,5.5045376,18900,0.99609375,0.07104492,0.020136314,196,19600,81,133.81254816055298,-8.806667,-4.15009,0.047011904,39.754752094327756
