actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
1,100,1.0111871,100,26.0,1,100,4.2580147,5.2692018,0.066499256,13.882300918932444,1.0,nan
7,700,-4.511702,100,29.0,2,200,5.5996222,1.0879202,0.13258743,60.73876678539844,1.0,1.0
11,1100,-3.968536,100,25.0,3,300,4.5801263,0.61159027,0.3128009,63.1289617362969,1.0,1.0
16,1600,1.1552181,100,0.0,4,400,5.502582,6.6578,3.815291,63.70344111860845,0.0,1.0
20,2000,0.07508516,100,0.0,5,500,7.711903,7.7869883,6.9864683,62.46482884849803,0.0,0.75
24,2400,-4.1758184,100,1.0,6,600,7.655919,3.4801009,1.8847326,67.05802864964129,1.0,0.6
28,2800,1.0409496,100,0.0,7,700,3.1762006,4.21715,2.5883932,66.33089283703583,0.0,0.6666666666666666
31,3100,-2.1855557,100,17.0,8,800,4.5258756,2.3403199,0.32492638,62.65653100683421,1.0,0.5714285714285714
35,3500,-6.1732903,100,12.0,9,900,7.924672,1.7513821,0.17524327,68.3388540303804,1.0,0.625
38,3800,0.59379196,100,0.0,10,1000,6.530122,7.123914,5.4839144,69.87724387739615,0.0,0.6666666666666666
40,4000,1.0666816,100,19.0,11,1100,2.1448724,3.211554,1.395362,68.8332526179439,1.0,0.6
44,4400,-0.27773333,100,0.0,12,1200,7.2445536,6.9668202,6.369827,70.2064630123788,0.0,0.6363636363636364
48,4800,0.32857513,100,0.0,13,1300,8.896597,9.225172,7.9042063,65.46440853198197,0.0,0.5833333333333334
53,5300,-0.22883773,100,22.0,14,1400,2.8336754,2.6048377,0.12786505,63.96029808157412,1.0,0.5384615384615384
59,5900,2.1609132,100,21.0,15,1500,2.3479297,4.508843,1.4389858,61.23078683887514,1.0,0.5714285714285714
63,6300,-0.91338253,100,0.0,16,1600,6.8346915,5.921309,4.3436527,64.14502515223398,0.0,0.6
68,6800,-4.012693,100,0.0,17,1700,6.442549,2.4298563,2.4298563,62.78309847011343,0.0,0.5625
72,7200,2.4782238,100,0.0,18,1800,2.3248267,4.8030505,2.0417056,65.3998864862505,0.0,0.5294117647058824
76,7600,-3.4309921,100,8.0,19,1900,5.2794886,1.8484964,1.2287147,66.29155803267744,1.0,0.5
80,8000,-2.2196434,100,37.0,20,2000,3.2575727,1.0379293,0.06759151,63.841681669541416,1.0,0.5263157894736842
84,8400,-1.1451368,100,24.0,21,2100,4.0261908,2.881054,1.2895689,66.46701595504784,1.0,0.55
87,8700,-3.0602565,100,0.0,22,2200,9.494926,6.43467,4.3937473,64.22202735500831,0.0,0.5714285714285714
91,9100,-1.6164193,100,0.0,23,2300,5.0826974,3.466278,3.0211236,68.28607218131975,0.0,0.5454545454545454
95,9500,0.011539936,100,0.0,24,2400,5.587201,5.598741,3.761683,65.79809230737374,0.0,0.5217391304347826
99,9900,-1.4924226,100,19.0,25,2500,3.621746,2.1293235,0.3127101,51.4960077525709,1.0,0.5
103,10300,0.06451464,100,20.0,26,2600,4.1795726,4.244087,0.7056603,30.58015700175783,1.0,0.52
107,10700,-1.5646567,100,0.0,27,2700,4.213534,2.6488771,2.1034734,34.800414919650386,0.0,0.5384615384615384
111,11100,6.4287663,100,1.0,28,2800,2.5884435,9.01721,1.9521567,49.92509992330851,1.0,0.5185185185185185
115,11500,-5.4846077,100,3.0,29,2900,7.892063,2.4074557,1.791067,46.253638598455325,1.0,0.5357142857142857
118,11800,-0.55525446,100,22.0,30,3000,3.539124,2.9838696,1.2272214,45.37503033166916,1.0,0.5517241379310345
121,12100,0.97607684,100,6.0,31,3100,2.757906,3.7339828,0.45017615,22.753447108959303,1.0,0.5666666666666667
125,12500,-2.0749037,100,0.0,32,3200,5.9641237,3.88922,2.5887442,29.285709497880745,0.0,0.5806451612903226
129,12900,0.7034302,100,0.0,33,3300,8.539678,9.243108,8.424031,35.11692443584865,0.0,0.5625
