actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
116,0.0,11600,0.9814508,0.00390625,0.08351593,29,2900,1,0,-10.231039,-10.986131,3.6796486,0.0
123,0.0,12300,0.99609375,0.022888184,0.022010636,31,3100,10,10.008999586105347,-7.5290885,-4.640319,0.084297255,67.06679635198822
132,0.0,13200,0.99609375,0.019592285,0.02202392,34,3400,20,20.394957542419434,-7.2970533,-4.6518745,0.045730457,59.19044081572353
142,0.0,14200,0.99609375,0.023742676,0.021801729,36,3600,30,30.5517315864563,-7.4726257,-4.5928717,0.024383787,59.568623021474494
150,0.0,15000,0.99609375,0.029907227,0.021520332,39,3900,40,40.63530135154724,-7.674832,-4.516248,0.026974674,70.04442588900834
159,0.0,15900,0.99609375,0.037109375,0.02137461,41,4100,50,50.76551675796509,-7.6408625,-4.4832067,0.049130235,65.73155780356304
167,0.0,16700,0.99609375,0.04852295,0.02098203,44,4400,60,60.81028914451599,-8.067661,-4.3760805,0.0846939,68.66635424703117
177,0.0,17700,0.99609375,0.053955078,0.02065194,46,4600,70,71.03524804115295,-8.190743,-4.290554,0.059112728,61.357138465272996
186,0.0,18600,0.99609375,0.06939697,0.020106487,49,4900,80,81.10126543045044,-8.875942,-4.1342077,0.124981016,56.42944959123483
194,0.0,19400,0.99609375,0.08087158,0.019747626,51,5100,90,91.11061453819275,-9.411089,-4.0420895,0.05014468,71.2381097962286
202,0.0,20200,0.99609375,0.0848999,0.019347586,54,5400,101,102.16320204734802,-9.94438,-3.9403958,0.08574277,55.600470180315185
208,0.0,20800,0.99609375,0.0892334,0.01931142,58,5800,112,112.80676603317261,-9.82085,-3.9329824,0.08831346,62.627388957804655
214,0.0,21400,0.99609375,0.10028076,0.018690627,62,6200,123,123.59581875801086,-10.634403,-3.7702315,0.06545088,68.62508375679353
222,0.0,22200,0.99609375,0.1126709,0.018618938,65,6500,133,133.72071027755737,-10.500599,-3.7469935,0.089822255,69.27523928285339
