delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
2.3154857,100,100.0,6527,652700,0.30752584,2.6230116,0.19048263,30.222363259302558,1.0,0.826
5.1644697,100,97.0,6528,652800,0.041033126,5.205503,0.03530002,52.15699036434004,1.0,0.826
-5.971676,100,2.0,6529,652900,7.9110923,1.9394164,1.5163393,57.989604381672244,1.0,0.826
3.8785603,100,87.0,6530,653000,1.4161928,5.294753,1.4152814,38.07199733424564,1.0,0.826
6.3739576,100,94.0,6531,653100,0.4623027,6.8362603,0.058660433,60.020165542908444,1.0,0.827
-3.0170164,100,6.0,6532,653200,7.406397,4.3893805,1.3490257,37.620082465782694,1.0,0.827
2.5535254,100,68.0,6533,653300,0.22956532,2.7830908,0.121053286,37.87431928915579,1.0,0.828
3.3438387,100,82.0,6534,653400,0.33238518,3.676224,0.03762732,75.35853798502929,1.0,0.828
7.503433,100,86.0,6535,653500,0.5649435,8.068377,0.14093012,43.32538403557754,1.0,0.828
-0.76659155,100,61.0,6536,653600,3.1273355,2.360744,1.5902336,36.263620351390976,1.0,0.828
5.5516562,100,97.0,6537,653700,0.13711557,5.6887717,0.01288846,63.12718498446468,1.0,0.828
0.5490299,100,100.0,6538,653800,0.24328256,0.79231244,0.20130949,62.352190010250055,1.0,0.828
8.214423,100,79.0,6539,653900,0.3830954,8.597519,0.05847675,34.19188080762314,1.0,0.828
4.8999887,100,91.0,6540,654000,0.09727334,4.997262,0.06447159,51.53534461425875,1.0,0.828
8.872519,100,78.0,6541,654100,0.15700454,9.029523,0.11978696,40.88406902103106,1.0,0.828
2.2698684,100,100.0,6542,654200,0.20406051,2.473929,0.054062065,36.465083735377966,1.0,0.828
-3.6761727,100,0.0,6543,654300,10.119822,6.443649,2.3707604,55.56963023171545,0.0,0.828
8.160454,100,80.0,6544,654400,0.2247223,8.385176,0.17708506,43.82369440402371,1.0,0.827
-0.4292779,100,0.0,6545,654500,4.664118,4.23484,4.23484,56.86766995442103,0.0,0.827
