actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
116,10.847252,11600,0.9827695,0.003967285,0.08417049,30,3000,1,0,-10.472766,-11.29014,3.572046,0.0
131,6.7861896,13100,0.9960933,0.020263672,0.023537572,34,3400,8,10.105152368545532,-7.90125,-5.0154386,0.9300084,47.92029572414266
145,6.1873817,14500,0.99609375,0.023132324,0.022114173,37,3700,17,20.959099531173706,-7.43983,-4.667533,0.08538272,50.07540277486301
155,6.1169066,15500,0.99609375,0.022521973,0.021726837,45,4500,26,32.195306062698364,-7.489088,-4.564478,0.037719138,51.34311375894035
158,6.1828203,15800,0.99609375,0.029052734,0.021829352,63,6300,35,42.51326060295105,-7.641862,-4.587739,0.14070176,59.82684511016915
165,6.1505656,16500,0.99609375,0.033447266,0.021529675,79,7900,44,53.42106485366821,-7.5869217,-4.5149746,0.051537152,50.554387471550434
170,6.122839,17000,0.99609375,0.035339355,0.021478312,94,9400,53,64.24392986297607,-7.5528564,-4.505404,0.05290714,54.04931892557542
176,6.1293507,17600,0.99609375,0.035949707,0.021588117,110,11000,62,75.23964953422546,-7.5445447,-4.5269237,0.08140355,44.75940677942079
182,6.1528854,18200,0.99609375,0.04095459,0.021220494,124,12400,71,86.24261593818665,-7.7103643,-4.4318194,0.064853966,55.12074880394123
187,6.173545,18700,0.99609375,0.03845215,0.021115452,142,14200,80,96.99231886863708,-7.8138947,-4.4030457,0.050443836,50.61706497512851
194,6.3710833,19400,0.99609375,0.04119873,0.021059476,154,15400,89,108.17926120758057,-8.088135,-4.3841,0.14012097,52.31855295550061
198,6.391805,19800,0.99609375,0.042236328,0.02061675,171,17100,98,118.83587288856506,-8.319282,-4.2681794,0.056433402,60.40782407532428
206,6.4857,20600,0.99609375,0.04675293,0.020431448,185,18500,106,128.943284034729,-8.638271,-4.2197676,0.06097737,45.61992001593427
210,6.53119,21000,0.99609375,0.04815674,0.020369507,199,19900,115,139.92357659339905,-8.721565,-4.20474,0.04184643,54.499504412374385
216,6.687656,21600,0.99609375,0.05255127,0.020221593,217,21700,124,150.88631224632263,-9.033289,-4.1661625,0.07905039,59.25575768920707
222,6.7862206,22200,0.99609375,0.050842285,0.019985635,232,23200,133,162.10784339904785,-9.323841,-4.1084948,0.06762209,48.540629234199116
228,6.729947,22800,0.99609375,0.052490234,0.019947488,247,24700,142,172.97633576393127,-9.271566,-4.100707,0.07925152,44.9347688240765
233,6.771338,23300,0.99609375,0.05279541,0.019851148,265,26500,151,183.74023485183716,-9.347186,-4.069255,0.052420802,61.586396435068316
238,6.7142963,23800,0.99609375,0.051452637,0.019969393,279,27900,160,194.5233964920044,-9.216217,-4.098756,0.085079454,59.77852265894666
245,6.7061114,24500,0.99609375,0.051818848,0.019905038,296,29600,169,205.74400782585144,-9.173553,-4.0825787,0.07160063,50.42040366682976
250,6.6567435,25000,0.99609375,0.05053711,0.019700713,311,31100,178,216.50017619132996,-9.188309,-4.030182,0.04831219,57.71424087094852
256,6.662479,25600,0.99609375,0.053466797,0.019763913,327,32700,187,227.56987500190735,-9.162049,-4.043091,0.1264605,55.3274619220497
262,6.654215,26200,0.99609375,0.05102539,0.01973543,342,34200,196,238.6204149723053,-9.252575,-4.036937,0.07589622,54.97840191276629
268,6.629444,26800,0.99609375,0.056030273,0.019716669,357,35700,205,249.55329036712646,-9.23407,-4.0314107,0.06706154,50.623689738138104
274,6.8468056,27400,0.99609375,0.054870605,0.019440446,374,37400,214,260.5823760032654,-9.666163,-3.9640894,0.069113486,51.61956253776249
279,6.851072,27900,0.99609375,0.052490234,0.019570861,391,39100,223,271.6397340297699,-9.592773,-3.9964657,0.08212788,47.57350562450499
285,6.895986,28500,0.99609375,0.057006836,0.019390956,404,40400,232,282.5783622264862,-9.780723,-3.9505801,0.06502539,59.29871870715825
290,6.8216767,29000,0.99609375,0.056640625,0.019556906,421,42100,241,293.4525520801544,-9.586975,-3.9913425,0.08055834,58.27481063188123
296,6.8564143,29600,0.99609375,0.055419922,0.019484835,437,43700,249,303.8370358943939,-9.671653,-3.9778247,0.06173028,52.050357304488884
302,6.880714,30200,0.99609375,0.056396484,0.019485258,453,45300,258,314.8913252353668,-9.740768,-3.9739923,0.059341904,47.0711060336521
307,6.966703,30700,0.99609375,0.057556152,0.019249562,467,46700,267,325.66626238822937,-9.96567,-3.9141572,0.059598066,54.264476078369064
314,6.8703074,31400,0.99609375,0.057373047,0.019357877,482,48200,276,336.7629427909851,-9.777555,-3.940637,0.05964488,44.58109124547335
319,6.7967596,31900,0.99609375,0.059326172,0.019445337,500,50000,285,347.81278109550476,-9.586306,-3.9614587,0.062304143,48.03986997303394
325,6.8844547,32500,0.99609375,0.06072998,0.019384,515,51500,294,358.96409153938293,-9.799648,-3.951642,0.05419215,48.166324845767896
330,6.8844156,33000,0.99609375,0.062316895,0.01936533,530,53000,303,369.7273485660553,-9.806351,-3.9429798,0.040886454,59.623333365910085
336,6.8277097,33600,0.99609375,0.059753418,0.019369245,546,54600,312,380.7207839488983,-9.711127,-3.9459343,0.045019343,51.07430348627407
342,6.8216515,34200,0.99609375,0.057861328,0.019497402,561,56100,321,391.7828760147095,-9.611475,-3.9766715,0.052434534,57.973789114720674
348,6.8613214,34800,0.99609375,0.06048584,0.019472681,576,57600,330,402.91897439956665,-9.674667,-3.970688,0.08394951,48.53630231157058
354,6.9594965,35400,0.99609375,0.0579834,0.019319613,591,59100,339,413.8875114917755,-9.905912,-3.9320354,0.055011846,46.018676932070555
359,6.9301353,35900,0.99609375,0.06109619,0.01928788,606,60600,348,424.7044985294342,-9.820921,-3.923254,0.05460257,59.0757572923285
365,6.980416,36500,0.99609375,0.062683105,0.01925439,625,62500,357,435.8740584850311,-9.977486,-3.9162045,0.08158894,48.28307556382471
371,6.852351,37100,0.99609375,0.05883789,0.01926018,638,63800,366,446.68413162231445,-9.770787,-3.9177876,0.071238264,50.61569060173428
376,7.092374,37600,0.99609375,0.0602417,0.0191979,653,65300,375,457.7443287372589,-10.19096,-3.9032702,0.04586953,60.673293286112056
382,7.0020657,38200,0.99609375,0.059753418,0.019316826,670,67000,384,468.7918267250061,-10.050854,-3.9314628,0.06338329,55.76321132068025
388,7.040835,38800,0.99609375,0.05657959,0.019112062,685,68500,393,479.73249793052673,-10.152866,-3.880003,0.038693625,49.85090457041216
394,7.1110587,39400,0.99609375,0.060302734,0.019248351,698,69800,402,490.7694742679596,-10.204561,-3.9123251,0.06373042,55.30586055492636
400,6.9675226,40000,0.99609375,0.061645508,0.019179631,714,71400,411,501.8558554649353,-9.987634,-3.8963494,0.060053993,49.291447502636395
405,7.0170655,40500,0.99609375,0.06085205,0.019141776,730,73000,420,512.8739621639252,-10.141966,-3.8869638,0.03942752,53.8476109281769
412,7.0186887,41200,0.99609375,0.062316895,0.019089993,747,74700,429,523.9976844787598,-10.117947,-3.8724022,0.054892812,46.86197288335023
416,7.132674,41600,0.99609375,0.06011963,0.019185282,761,76100,438,534.6319949626923,-10.223431,-3.8983865,0.04672256,57.703397709408904
424,6.9895277,42400,0.99609375,0.061645508,0.019228991,778,77800,447,545.8844084739685,-10.005676,-3.9109979,0.041900814,47.33116010206946
428,7.0118856,42800,0.99609375,0.05883789,0.019284116,793,79300,456,556.7856259346008,-10.091215,-3.9210587,0.053824767,58.123217938041556
434,7.1103706,43400,0.99609375,0.06451416,0.019118773,811,81100,465,567.624683380127,-10.292379,-3.880924,0.040822007,47.329424293502406
441,7.119225,44100,0.99609375,0.0635376,0.019026432,822,82200,473,577.7045493125916,-10.24423,-3.857333,0.048164025,56.57971796501795
444,7.1439962,44400,0.99609375,0.064331055,0.019022096,842,84200,482,588.3169236183167,-10.483851,-3.854094,0.054216284,60.38938268110991
451,7.059751,45100,0.99609375,0.060791016,0.019075569,855,85500,491,599.4720380306244,-10.272299,-3.8701863,0.05041001,49.539806823963694
456,7.1964226,45600,0.99609375,0.06188965,0.019003624,871,87100,499,609.6065924167633,-10.47503,-3.8511276,0.049378652,59.2017456474049
462,7.040501,46200,0.99609375,0.062438965,0.019198477,886,88600,508,620.5088980197906,-10.150164,-3.8999696,0.06811492,48.570095629196395
468,7.130387,46800,0.99609375,0.06323242,0.01910679,901,90100,517,631.6759593486786,-10.343687,-3.8746605,0.05184661,45.87516528002628
473,7.1415653,47300,0.99609375,0.061584473,0.019001512,918,91800,526,642.4372289180756,-10.393402,-3.8488812,0.037285436,51.83614680436834
479,7.11792,47900,0.99609375,0.06317139,0.01903946,931,93100,535,653.3899428844452,-10.369765,-3.8582082,0.053120796,52.36488824479654
485,7.117202,48500,0.99609375,0.06463623,0.019028304,946,94600,544,664.347678899765,-10.368022,-3.8563638,0.044773318,51.14029431505157
490,7.115013,49000,0.99609375,0.06304932,0.019016087,959,95900,553,675.1345708370209,-10.349045,-3.8541117,0.051713444,58.33286018391112
496,7.1751323,49600,0.99609375,0.06359863,0.018980606,976,97600,562,686.2242302894592,-10.491222,-3.8417823,0.03641123,56.41569258769653
502,7.0411596,50200,0.99609375,0.061523438,0.019091658,990,99000,571,697.1603548526764,-10.265711,-3.867156,0.090602994,52.167605358716656
508,7.0433617,50800,0.99609375,0.064086914,0.019029003,1008,100800,580,708.3074336051941,-10.301411,-3.8560076,0.040868156,42.909777165582526
514,7.1875787,51400,0.99609375,0.06384277,0.018928958,1021,102100,589,719.1744654178619,-10.520517,-3.8346243,0.047910497,50.54035756533841
519,7.2056217,51900,0.99609375,0.066223145,0.018911954,1036,103600,598,730.032740354538,-10.52876,-3.8259277,0.040706426,48.89539170800702
525,7.004425,52500,0.99609375,0.06298828,0.019183546,1052,105200,606,740.0724160671234,-10.171654,-3.8957164,0.049087666,48.768903356943035
530,7.147006,53000,0.99609375,0.06304932,0.019046536,1066,106600,615,750.8104920387268,-10.429005,-3.860986,0.044914767,57.7690027167644
536,7.189459,53600,0.99609375,0.06719971,0.018951401,1082,108200,624,761.7417943477631,-10.474417,-3.8362794,0.04855798,47.39694750298399
542,7.1836863,54200,0.99609375,0.064086914,0.018951636,1095,109500,633,772.8966114521027,-10.49358,-3.8395295,0.042914584,49.66206064409327
547,7.0330286,54700,0.99609375,0.065979004,0.01903028,1113,111300,642,784.2122905254364,-10.139638,-3.8588257,0.054364935,41.25345624952647
554,7.1242113,55400,0.99609375,0.062561035,0.01899008,1124,112400,650,794.2596719264984,-10.445926,-3.846259,0.06840239,47.80127269214366
558,7.119233,55800,0.99609375,0.06793213,0.019012123,1140,114000,659,805.2092869281769,-10.448372,-3.8517532,0.039505348,55.92259701570271
564,7.1276555,56400,0.99609375,0.06921387,0.018923655,1157,115700,668,816.3435597419739,-10.42058,-3.826858,0.04667215,50.571159331991225
570,7.1732445,57000,0.99609375,0.06951904,0.018853541,1173,117300,676,826.5394876003265,-10.562123,-3.8116512,0.03589467,44.667744496975175
