actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
4,400,-0.1138587,100,0.0,1,100,4.309803,4.1959443,3.7559311,13.50124914520819,0.0,nan
7,700,-1.8810225,100,18.0,2,200,4.2089243,2.3279018,1.4130117,52.84225763961899,1.0,0.0
11,1100,1.6345539,100,19.0,3,300,6.9411087,8.575663,0.20702559,50.32407724581914,1.0,0.5
16,1600,1.0446999,100,2.0,4,400,2.7088614,3.7535613,1.1634744,51.217681103779476,1.0,0.6666666666666666
18,1800,-1.4000409,100,18.0,5,500,4.183789,2.783748,1.6341481,50.775406776076466,1.0,0.75
23,2300,-0.8423152,100,0.0,6,600,5.089548,4.247233,3.3547404,50.28258828426281,0.0,0.8
26,2600,1.2482698,100,24.0,7,700,2.7336268,3.9818966,0.4448574,47.91021951205025,1.0,0.6666666666666666
29,2900,-0.3522768,100,16.0,8,800,2.4613092,2.1090324,1.3924602,41.00248401908618,1.0,0.7142857142857143
33,3300,-3.1410909,100,0.0,9,900,6.3406563,3.1995654,2.8913255,51.42231110474679,0.0,0.75
38,3800,-5.496086,100,2.0,10,1000,7.6599984,2.163912,1.69438,48.919036465133836,1.0,0.6666666666666666
41,4100,1.1150379,100,0.0,11,1100,10.737901,11.852939,10.550939,49.78333829468936,0.0,0.7
46,4600,2.3833585,100,13.0,12,1200,2.0992293,4.482588,1.3029728,49.32319000305278,1.0,0.6363636363636364
49,4900,0.1592474,100,22.0,13,1300,2.4436226,2.60287,1.4245689,50.66684158385582,1.0,0.6666666666666666
53,5300,1.485311,100,0.0,14,1400,5.5837812,7.0690923,5.0543747,51.77922956510575,0.0,0.6923076923076923
56,5600,2.1545348,100,0.0,15,1500,7.4014354,9.55597,6.828499,53.36830226409491,0.0,0.6428571428571429
60,6000,1.4621595,100,70.0,16,1600,0.309962,1.7721215,0.15990317,49.903246593166436,1.0,0.6
64,6400,0.061920404,100,9.0,17,1700,3.019728,3.0816483,1.6777227,52.2525586512392,1.0,0.625
69,6900,-1.6859109,100,10.0,18,1800,3.7765832,2.0906723,0.6150937,49.49974537920796,1.0,0.6470588235294118
72,7200,1.6769943,100,0.0,19,1900,7.0636578,8.740652,6.677468,50.84454129340641,0.0,0.6666666666666666
76,7600,-1.3874648,100,46.0,20,2000,3.766317,2.3788521,0.08133743,53.43157712366845,1.0,0.631578947368421
80,8000,-1.5286151,100,8.0,21,2100,2.504382,0.9757668,0.5241016,43.25520391277561,1.0,0.65
84,8400,1.3379035,100,1.0,22,2200,2.1502457,3.4881492,1.9971031,47.02893740693565,1.0,0.6666666666666666
88,8800,-0.74337673,100,0.0,23,2300,11.432118,10.688742,9.007869,43.78956722881826,0.0,0.6818181818181818
92,9200,-1.5123904,100,3.0,24,2400,4.7291555,3.2167652,1.4195558,33.763606999169816,1.0,0.6521739130434783
96,9600,-1.841299,100,1.0,25,2500,4.4458027,2.6045036,1.546095,43.234907688720504,1.0,0.6666666666666666
100,10000,1.2352386,100,0.0,26,2600,6.3625154,7.597754,4.9079103,38.891399142318576,0.0,0.68
104,10400,2.357303,100,30.0,27,2700,1.5969279,3.9542308,0.31220406,25.895803924319104,1.0,0.6538461538461539
108,10800,0.15994763,100,27.0,28,2800,2.7307,2.8906476,1.2217773,38.55156265438694,1.0,0.6666666666666666
112,11200,1.0993881,100,48.0,29,2900,1.4206562,2.5200443,1.4005941,37.53584059467354,1.0,0.6785714285714286
116,11600,-6.6820736,100,0.0,30,3000,9.151512,2.4694388,2.4207735,27.652366251922224,0.0,0.6896551724137931
118,11800,-1.7695317,100,0.0,31,3100,6.3452654,4.5757337,4.5757337,32.35671331152358,0.0,0.6666666666666666
122,12200,-1.0085726,100,0.0,32,3200,11.072971,10.064399,9.697022,39.19703305386211,0.0,0.6451612903225806
126,12600,0.9449897,100,79.0,33,3300,2.9515045,3.8964942,1.2746763,31.924538722328553,1.0,0.625
129,12900,1.7174454,100,0.0,34,3400,8.5128145,10.23026,8.507346,42.49211891136071,0.0,0.6363636363636364
133,13300,-3.6282892,100,0.0,35,3500,8.189714,4.561425,4.561425,29.939126760241667,0.0,0.6176470588235294
137,13700,3.5157995,100,0.0,36,3600,4.002367,7.5181665,4.002367,30.35008243639807,0.0,0.6
141,14100,-2.7704117,100,0.0,37,3700,4.4251766,1.6547649,1.6547649,32.24921593337183,0.0,0.5833333333333334
144,14400,-2.2634268,100,0.0,38,3800,7.6854205,5.4219937,5.4219937,31.566511968854226,0.0,0.5675675675675675
146,14600,-8.690599,100,0.0,39,3900,11.917796,3.227197,3.227197,44.760211930751986,0.0,0.5526315789473685
146,14600,1.4702774,100,99.0,41,4100,1.6517469,3.1220243,1.4613116,264.4865240829875,1.0,0.525
148,14800,1.1130166,100,0.0,44,4400,3.5005574,4.613574,3.4954445,74.25615560865982,0.0,0.5348837209302325
149,14900,9.025429,100,92.0,45,4500,0.6382747,9.663704,0.41367078,67.68981590640568,1.0,0.5227272727272727
150,15000,0.6619985,100,2.0,46,4600,2.2378259,2.8998244,1.6951349,93.04330947524404,1.0,0.5333333333333333
150,15000,-2.5980203,100,0.0,47,4700,6.4576364,3.859616,3.859616,95.78914577987359,0.0,0.5434782608695652
150,15000,2.935925,100,0.0,50,5000,7.035175,9.9711,7.021709,288.26851427389295,0.0,0.5102040816326531
150,15000,-5.981535,100,2.0,52,5200,6.4929423,0.5114074,0.5114074,228.53867358008708,1.0,0.49019607843137253
150,15000,-0.50672436,100,0.0,55,5500,6.7885227,6.2817984,6.2817984,208.7690586263056,0.0,0.48148148148148145
151,15100,5.702879,100,0.0,58,5800,2.6699789,8.372858,2.6699789,148.30777325335524,0.0,0.45614035087719296
153,15300,-0.3985958,100,0.0,59,5900,4.9073563,4.5087605,4.5087605,49.25575648140689,0.0,0.4482758620689655
153,15300,4.696401,100,0.0,60,6000,4.307594,9.003995,4.307594,75.67170458637604,0.0,0.4406779661016949
154,15400,-2.2128491,100,0.0,62,6200,6.220681,4.007832,3.764653,176.20016635719747,0.0,0.4262295081967213
154,15400,-1.3345971,100,0.0,65,6500,8.905406,7.570809,7.570809,297.29041623312,0.0,0.40625
154,15400,7.456387,100,0.0,68,6800,2.1308532,9.58724,2.1308532,271.6884139832309,0.0,0.417910447761194
154,15400,-1.0976281,100,0.0,71,7100,8.662754,7.565126,7.3449926,279.9735933414636,0.0,0.4
155,15500,0.8411217,100,0.0,73,7300,2.6196842,3.460806,2.6196842,113.9795547347545,0.0,0.3888888888888889
155,15500,-0.38743508,100,100.0,74,7400,1.4149001,1.027465,1.027465,89.70742825904276,1.0,0.3835616438356164
158,15800,0.079728365,100,0.0,75,7500,3.155199,3.2349274,2.3744726,50.60399465089153,0.0,0.3918918918918919
158,15800,-10.09009,100,3.0,76,7600,11.575748,1.4856589,0.70636,79.81418382115916,1.0,0.38666666666666666
158,15800,-8.300953,100,1.0,79,7900,9.976621,1.6756675,1.6756675,304.80819332479194,1.0,0.38461538461538464
158,15800,-5.714395,100,2.0,82,8200,7.1082516,1.3938565,1.0118321,234.26120632984424,1.0,0.3950617283950617
158,15800,-5.4990377,100,0.0,85,8500,7.8533816,2.3543441,2.3543441,235.79322309459266,0.0,0.39285714285714285
159,15900,-1.1823092,100,0.0,88,8800,5.6673307,4.4850216,4.4850216,70.24024139188182,0.0,0.39080459770114945
160,16000,-0.45494938,100,0.0,89,8900,5.3981895,4.94324,4.94324,81.3920485693289,0.0,0.38636363636363635
161,16100,2.558783,100,4.0,90,9000,4.8061967,7.3649797,0.32545966,91.23845816006208,1.0,0.38202247191011235
162,16200,-2.4756703,100,0.0,91,9100,6.951185,4.475515,4.475515,48.49062201074208,0.0,0.3888888888888889
162,16200,-3.78413,100,4.0,93,9300,7.2394104,3.4552803,0.9580712,136.6947238813534,1.0,0.3804347826086957
162,16200,-1.2793541,100,0.0,95,9500,5.787944,4.5085897,4.5085897,186.67286194063396,0.0,0.3829787234042553
162,16200,-1.076365,100,2.0,98,9800,2.7585654,1.6822004,1.6565746,140.02923240563734,1.0,0.3711340206185567
162,16200,1.3122544,100,0.0,101,10100,2.2893908,3.6016452,2.2893908,172.24926283973028,0.0,0.37
162,16200,-1.6107168,100,0.0,104,10400,12.193749,10.583033,10.583033,296.7855515395784,0.0,0.36893203883495146
163,16300,0.985718,100,1.0,106,10600,2.099506,3.085224,1.4569178,102.96853918020005,1.0,0.3619047619047619
163,16300,0.3097186,100,0.0,107,10700,7.7554765,8.065195,6.6070614,83.85614335682162,0.0,0.36792452830188677
166,16600,1.281246,100,0.0,108,10800,2.7853692,4.066615,2.7853692,42.61365535569816,0.0,0.3644859813084112
166,16600,0.90167665,100,0.0,109,10900,4.9245963,5.826273,4.7909145,96.03755863384683,0.0,0.3611111111111111
166,16600,1.4051609,100,0.0,111,11100,5.826079,7.23124,5.1700654,273.3034941085016,0.0,0.35454545454545455
166,16600,2.766892,100,0.0,114,11400,4.154834,6.9217257,3.9931374,147.6574890259431,0.0,0.36283185840707965
166,16600,2.9512677,100,0.0,117,11700,2.7308178,5.6820855,2.7308178,156.40560185316392,0.0,0.35344827586206895
166,16600,4.731283,100,95.0,120,12000,1.9755996,6.706883,1.9755996,185.7686050781044,1.0,0.3445378151260504
168,16800,-0.047475815,100,0.0,121,12100,6.639243,6.5917673,6.467094,67.94464840220965,0.0,0.35
170,17000,0.16539168,100,0.0,122,12200,3.942385,4.1077766,3.8734424,46.095928191397874,0.0,0.34710743801652894
170,17000,-2.4057627,100,3.0,124,12400,4.748109,2.3423462,0.8478693,278.9415089947794,1.0,0.34959349593495936
170,17000,0.8957429,100,0.0,127,12700,4.727267,5.6230097,3.5184371,267.6968696288193,0.0,0.35714285714285715
170,17000,-0.28883553,100,0.0,130,13000,6.3180265,6.029191,6.029191,260.03189096563165,0.0,0.3488372093023256
170,17000,0.7745397,100,100.0,133,13300,1.7528918,2.5274315,1.710454,226.26013282244182,1.0,0.3484848484848485
170,17000,-0.51075363,100,0.0,136,13600,5.9935656,5.482812,5.3572865,190.50825316957048,0.0,0.35555555555555557
171,17100,0.52695274,100,0.0,139,13900,8.394806,8.921759,8.250902,105.84281134873687,0.0,0.35507246376811596
173,17300,5.077795,100,0.0,140,14000,3.6882775,8.766072,2.876912,39.23546344444066,0.0,0.35251798561151076
174,17400,4.667679,100,3.0,141,14100,3.8089437,8.476623,0.04588949,46.20410245947961,1.0,0.35
174,17400,0.4109106,100,0.0,142,14200,2.0259109,2.4368215,2.0259109,84.74265879510088,0.0,0.3546099290780142
174,17400,4.7204432,100,96.0,144,14400,0.3218652,5.0423083,0.29292494,108.06961817396196,1.0,0.35664335664335667
174,17400,-1.5503023,100,2.0,147,14700,3.702034,2.1517317,1.4905554,149.24388932556542,1.0,0.363013698630137
174,17400,0.48784113,100,0.0,150,15000,3.828814,4.316655,3.8278677,161.76841640816065,0.0,0.3624161073825503
174,17400,-0.6458421,100,0.0,153,15300,6.491998,5.846156,5.846156,149.86807991241534,0.0,0.35526315789473684
174,17400,3.3230574,100,98.0,156,15600,0.54677385,3.8698313,0.10455351,174.8688266168253,1.0,0.3548387096774194
178,17800,-0.58794546,100,3.0,158,15800,6.725832,6.1378865,1.4294618,42.62699438764927,1.0,0.35668789808917195
178,17800,-0.1745376,100,100.0,159,15900,0.9696176,0.79508,0.79508,77.48498352316456,1.0,0.36075949367088606
178,17800,3.1190348,100,98.0,162,16200,1.7093161,4.828351,1.2120157,175.4075085198628,1.0,0.36024844720496896
178,17800,-3.23881,100,0.0,165,16500,7.2518625,4.0130525,4.0130525,196.35960509954907,0.0,0.3719512195121951
178,17800,4.6472483,100,97.0,168,16800,0.63834643,5.285595,0.45911577,185.75922583788213,1.0,0.3652694610778443
178,17800,5.8010583,100,96.0,171,17100,0.35105178,6.15211,0.2602671,254.14833455227628,1.0,0.36470588235294116
180,18000,-9.343107,100,0.0,172,17200,10.811104,1.4679971,1.4679971,76.97244571486877,0.0,0.3684210526315789
182,18200,2.255537,100,96.0,173,17300,2.5354276,4.7909646,0.040087264,41.72463241164127,1.0,0.36627906976744184
182,18200,-1.7918274,100,2.0,174,17400,2.6022675,0.81044,0.81044,87.63205228625984,1.0,0.3699421965317919
182,18200,2.0899537,100,0.0,177,17700,2.7387612,4.828715,2.7387612,230.54848312951555,0.0,0.375
182,18200,0.19253922,100,0.0,180,18000,7.667007,7.859546,7.634575,309.70478279778865,0.0,0.3687150837988827
182,18200,-0.018869877,100,0.0,183,18300,5.414953,5.3960834,5.2494454,316.30941778097196,0.0,0.36813186813186816
183,18300,-7.3309546,100,9.0,186,18600,9.170619,1.8396643,0.20534271,89.88236635360126,1.0,0.3675675675675676
185,18500,-2.7122388,100,0.0,187,18700,9.945008,7.2327695,7.2327695,96.80638257260587,0.0,0.3709677419354839
186,18600,-1.4667234,100,0.0,188,18800,5.64171,4.1749864,4.1749864,43.31555844259117,0.0,0.3689839572192513
