actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
119,-1.2165897,11900,0.36320925,0.012756348,1.4277112,30,3000,1,0,0.8542743,1.5285692,57.574104,0.0
131,-0.034186736,13100,0.5816846,0.016235352,0.6934819,33,3300,7,11.428356885910034,-4.55372e-05,0.06431219,30.77319,38.063538712694964
143,-0.021618206,14300,0.60011363,0.0178833,0.6932597,36,3600,13,21.56520962715149,4.3273376e-06,0.038117677,30.759012,36.409639521648124
149,-0.016830925,14900,0.62280464,0.017578125,0.6932261,47,4700,20,32.55195116996765,6.918899e-05,0.029584337,30.755627,44.015589692464474
153,-0.013980525,15300,0.6128218,0.020874023,0.69312096,64,6400,27,43.62083578109741,-0.00013678399,0.029259296,30.753178,41.5858758069561
157,0.040540144,15700,0.5237324,0.01373291,0.69083285,80,8000,34,54.85824418067932,-0.008429043,0.010113956,30.741116,44.06072223121339
162,0.2916507,16200,0.35351133,0.012817383,0.6725777,97,9700,41,66.14515972137451,-0.078128174,-0.08085506,32.4517,36.856614167574115
166,-0.17453007,16600,0.34090066,0.0099487305,0.644496,115,11500,48,77.18915557861328,-0.20616825,-0.22739173,45.757072,43.48744919371732
173,-0.2499189,17300,0.40812993,0.009521484,0.5804659,129,12900,55,88.71847009658813,-0.5278926,-0.545055,63.150124,33.12135782591695
177,-0.25041968,17700,0.40229344,0.011474609,0.570511,142,14200,62,99.76411437988281,-0.59333503,-0.59119105,63.14986,42.21960479868438
181,-0.32110673,18100,0.44559026,0.012817383,0.5458757,159,15900,69,110.89361691474915,-0.76863265,-0.7393392,69.41104,41.673225399860314
185,-0.41573358,18500,0.46117783,0.016540527,0.54783577,174,17400,76,121.91314458847046,-0.78952277,-0.7148248,42.71826,44.88236504841188
189,-0.38134277,18900,0.47667313,0.016723633,0.5363424,190,19000,83,132.83427596092224,-0.8692366,-0.7758826,32.604134,46.026409565507386
193,-0.5182786,19300,0.49185777,0.017211914,0.52572906,208,20800,90,143.88317394256592,-0.9972022,-0.86591834,46.901505,40.08032565293261
198,-0.69022584,19800,0.51577425,0.016967773,0.51955265,225,22500,97,155.09081983566284,-1.1346228,-0.9649736,34.760796,39.68912556622352
202,-0.8438668,20200,0.51218915,0.018859863,0.5172096,240,24000,104,166.01842546463013,-1.0979832,-0.8895757,38.536762,44.31201575212848
209,-0.83842576,20900,0.5347619,0.016723633,0.50674707,255,25500,111,177.3022346496582,-1.2354639,-0.9652688,38.96815,34.855912562169785
213,-1.0351645,21300,0.5197649,0.017089844,0.51497453,273,27300,118,188.4261703491211,-1.1318448,-0.8381425,52.50157,39.030305850166684
217,-1.0105311,21700,0.5448115,0.017211914,0.5011221,289,28900,125,199.43620920181274,-1.3013442,-1.0340414,46.06763,41.65800163288971
221,-1.1694578,22100,0.5523119,0.018981934,0.49221897,307,30700,132,210.8195343017578,-1.336873,-1.0047069,49.677868,43.947621485452785
