actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
1,100,0.907547,100,0.0,1,100,7.2342167,8.141764,7.1793494,24.38513819016669,0.0,nan
7,700,1.4413047,100,0.0,2,200,4.603198,6.0445027,4.5959344,68.50853166672901,0.0,0.0
12,1200,-0.027230263,100,0.0,3,300,8.0434475,8.016217,7.3295584,73.142665816827,0.0,0.0
14,1400,-0.25377703,100,0.0,4,400,7.4627376,7.2089605,4.0946503,80.48979692096069,0.0,0.0
19,1900,0.78082824,100,20.0,5,500,3.7074897,4.488318,1.3113537,70.31707786490308,1.0,0.0
23,2300,-0.40878713,100,6.0,6,600,1.4925572,1.08377,1.0340853,75.06982025356511,1.0,0.2
25,2500,1.5187066,100,2.0,7,700,2.6468952,4.1656017,1.968292,77.7832093911689,1.0,0.3333333333333333
31,3100,-0.76143646,100,8.0,8,800,5.8474536,5.086017,1.8806229,69.65942431671782,1.0,0.42857142857142855
35,3500,3.4817858,100,0.0,9,900,4.2566023,7.738388,3.78217,74.64177126998378,0.0,0.5
38,3800,-0.016915321,100,0.0,10,1000,5.707063,5.690148,4.2198267,78.89723430121849,0.0,0.4444444444444444
42,4200,-3.3921099,100,0.0,11,1100,6.3182173,2.9261074,2.2222764,71.22355715675246,0.0,0.4
45,4500,-0.370476,100,22.0,12,1200,2.4885206,2.1180446,1.1765602,75.68910166760203,1.0,0.36363636363636365
48,4800,1.2365756,100,0.0,13,1300,4.439852,5.676428,2.9136698,76.21629685785928,0.0,0.4166666666666667
52,5200,-2.2477427,100,0.0,14,1400,11.514057,9.2663145,7.8301992,73.86046701648938,0.0,0.38461538461538464
56,5600,-0.17264414,100,0.0,15,1500,6.5731897,6.4005456,5.8680716,78.11529682406298,0.0,0.35714285714285715
61,6100,0.02265358,100,1.0,16,1600,4.5793424,4.601996,1.7535146,68.97859220193837,1.0,0.3333333333333333
