actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
112,0.0,11200,0.9835272,0.0037841797,0.086141296,29,2900,1,0,-12.205738,-13.1791315,3.805092,0.0
121,0.0,12100,0.99609375,0.025024414,0.021998402,31,3100,10,10.434155464172363,-7.46655,-4.634695,0.053663008,58.95873302030469
132,0.0,13200,0.99608946,0.01776123,0.023464046,33,3300,20,20.808122158050537,-7.2505074,-4.8553057,0.51676446,69.87304152263546
140,0.0,14000,0.99609375,0.027954102,0.02151649,36,3600,30,31.00705575942993,-7.6755104,-4.522957,0.030568223,52.3005818547966
149,0.0,14900,0.99609375,0.03265381,0.02151005,38,3800,41,41.939815044403076,-7.765934,-4.514013,0.06580284,53.579663973732664
160,0.0,16000,0.99609375,0.046447754,0.021109177,40,4000,51,51.99733901023865,-7.925584,-4.409672,0.11852015,71.26935514531824
168,0.0,16800,0.99609375,0.051513672,0.02087529,43,4300,61,62.18260073661804,-8.024975,-4.339736,0.065630436,59.5918576839589
177,0.0,17700,0.99609375,0.07147217,0.020256702,45,4500,71,72.23479390144348,-8.560803,-4.18216,0.061539255,70.83239927308747
188,0.0,18800,0.9960935,0.079833984,0.019835342,47,4700,81,82.65488743782043,-9.363974,-4.0672464,0.109351635,50.71837241980272
195,0.0,19500,0.99609375,0.09613037,0.01932541,50,5000,91,92.93854856491089,-9.952725,-3.934582,0.09042728,48.42195858629443
200,0.0,20000,0.99609375,0.099121094,0.01911395,54,5400,99,103.28539395332336,-10.141798,-3.8765051,0.063993074,46.99425411815043
205,0.0,20500,0.99609375,0.11444092,0.018910296,59,5900,107,113.43027520179749,-10.682014,-3.8149147,0.18065214,72.6066386809192
213,0.0,21300,0.99609375,0.11199951,0.018812131,64,6400,118,124.53348469734192,-11.129093,-3.7924538,0.16451927,56.27189571201483
219,0.0,21900,0.99609375,0.120910645,0.018605731,67,6700,129,135.27429485321045,-11.352617,-3.7396479,0.22416507,61.0596813669739
226,0.0,22600,0.99609375,0.13775635,0.018261747,71,7100,140,146.07904934883118,-11.887119,-3.6591187,0.13976867,71.93234108040218
233,0.0,23300,0.99609375,0.12542725,0.018365676,75,7500,151,156.93910264968872,-11.599898,-3.6764812,0.20832932,69.58210783646632
240,0.0,24000,0.9960935,0.13201904,0.018252276,78,7800,162,167.74617743492126,-11.131691,-3.653944,0.18153226,72.31482643366624
248,0.0,24800,0.99609375,0.14221191,0.017922355,82,8200,173,178.6473264694214,-11.954493,-3.5668678,0.15459618,56.73641237781037
254,0.0,25400,0.99609375,0.14776611,0.017623298,86,8600,184,189.333678483963,-12.17389,-3.4884884,0.13613322,73.13867211446924
