actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
1,100,2.662889,100,47.0,1,100,1.6715937,4.3344827,0.2929579,14.157630720412527,1.0,nan
5,500,-0.7694378,100,0.0,2,200,5.462792,4.693354,3.513292,55.93247303494086,0.0,1.0
9,900,-0.36115742,100,0.0,3,300,9.564231,9.2030735,7.6829815,57.929279194606586,0.0,0.5
12,1200,2.1737885,100,0.0,4,400,5.242842,7.4166307,5.242842,59.73804898335887,0.0,0.3333333333333333
16,1600,-1.3351426,100,38.0,5,500,4.309666,2.9745235,1.1849704,58.9574867769938,1.0,0.25
20,2000,0.8051559,100,60.0,6,600,0.43474987,1.2399057,0.09353665,59.88577694521862,1.0,0.4
24,2400,-4.849448,100,1.0,7,700,6.992792,2.1433437,1.9944955,56.08333748958208,1.0,0.5
30,3000,-6.094178,100,0.0,8,800,8.570613,2.4764347,2.0836067,53.51422910901822,0.0,0.5714285714285714
32,3200,-2.3548942,100,10.0,9,900,6.491123,4.136229,1.8136839,61.945676958542975,1.0,0.5
38,3800,1.1324239,100,0.0,10,1000,7.4184012,8.550825,5.7744303,53.18995490341219,0.0,0.5555555555555556
42,4200,-2.472949,100,2.0,11,1100,4.8867106,2.4137616,1.4554576,58.81569976495057,1.0,0.5
46,4600,-2.709237,100,0.0,12,1200,7.9801145,5.2708774,2.7722754,56.025639022008036,0.0,0.5454545454545454
50,5000,0.5789461,100,0.0,13,1300,9.080074,9.65902,7.896691,55.31133647242638,0.0,0.5
54,5400,-1.9608412,100,0.0,14,1400,8.78333,6.822489,6.1262164,54.957058246852775,0.0,0.46153846153846156
58,5800,1.6052482,100,1.0,15,1500,3.7862852,5.3915334,1.8439316,53.009124011253704,1.0,0.42857142857142855
63,6300,0.37046957,100,1.0,16,1600,4.4409575,4.811427,1.9200245,57.16584799402487,1.0,0.4666666666666667
66,6600,-3.7838392,100,0.0,17,1700,10.737896,6.9540567,6.749206,58.61765166252991,0.0,0.5
69,6900,0.19089603,100,0.0,18,1800,8.279714,8.47061,8.239737,57.259825819333635,0.0,0.47058823529411764
73,7300,0.76586914,100,1.0,19,1900,3.2203963,3.9862654,1.8202126,56.82535652481634,1.0,0.4444444444444444
77,7700,6.3196726,100,0.0,20,2000,3.562425,9.882097,2.788595,56.30883034066118,0.0,0.47368421052631576
