actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
112,0.0,11200,0.9935603,0.0040893555,0.061619747,29,2900,1,0,-10.033021,-10.673227,2.9129694,0.0
122,0.0,12200,0.99609375,0.022644043,0.021941582,31,3100,10,10.63910722732544,-7.9007397,-4.6042476,0.08912488,61.85764481625821
131,0.0,13100,0.99609375,0.026367188,0.021698525,33,3300,20,20.882379055023193,-7.6640635,-4.560259,0.026872655,68.3176943634912
142,0.0,14200,0.99609375,0.034729004,0.021459155,36,3600,30,31.391987323760986,-7.5577364,-4.501108,0.05887782,59.490285238628914
151,0.0,15100,0.99609375,0.038757324,0.02119612,39,3900,40,41.7867271900177,-7.8560696,-4.430812,0.052478775,57.53237075786958
159,0.0,15900,0.99609375,0.047851562,0.020782622,41,4100,50,52.018182039260864,-7.9411135,-4.332285,0.040304337,68.25193026509729
169,0.0,16900,0.99609375,0.047790527,0.020474352,43,4300,60,62.3537061214447,-8.35441,-4.2432423,0.04109199,65.94153399446301
180,0.0,18000,0.99609375,0.061706543,0.019821886,46,4600,70,72.70125150680542,-9.365849,-4.0647154,0.04815977,59.75107216081333
188,0.0,18800,0.99609375,0.07519531,0.019538064,49,4900,80,83.09309101104736,-10.079191,-3.9927216,0.10562913,68.02681788047919
195,0.0,19500,0.99609375,0.08502197,0.019095773,54,5400,91,94.21326971054077,-10.612278,-3.8739772,0.06521334,52.617813050316684
201,0.0,20100,0.99609375,0.08898926,0.018989775,58,5800,101,104.35319662094116,-10.612484,-3.8434534,0.083495736,64.54761465066174
208,0.0,20800,0.99609375,0.10247803,0.018554695,64,6400,112,115.19657897949219,-11.235871,-3.735877,0.07404167,72.41394588231105
216,0.0,21600,0.99609375,0.10858154,0.01852592,70,7000,123,126.38087201118469,-11.207299,-3.7231164,0.14808941,53.52679984518361
221,0.0,22100,0.99609375,0.11853027,0.018390976,73,7300,133,136.41999888420105,-10.856169,-3.6932507,0.15174407,65.49298824746444
228,0.0,22800,0.99609375,0.12219238,0.018015003,79,7900,143,146.64697742462158,-11.0521145,-3.5945268,0.116758846,66.89351704525207
234,0.0,23400,0.9960935,0.1227417,0.018069297,84,8400,153,156.8021605014801,-10.99499,-3.6038663,0.12613574,56.53378194953026
241,0.0,24100,0.9960928,0.1296997,0.01774934,88,8800,163,166.84325289726257,-11.349661,-3.521759,0.14740159,58.83919207187429
248,0.0,24800,0.9960935,0.13427734,0.017431926,92,9200,174,177.74182391166687,-11.433762,-3.4412398,0.102164015,69.31196204147892
256,0.0,25600,0.99609375,0.14837646,0.017312478,99,9900,185,188.83548069000244,-11.5013485,-3.4034472,0.12098391,51.537117278493106
261,0.0,26100,0.9960928,0.16033936,0.017151471,103,10300,196,199.61116337776184,-11.790316,-3.367268,0.098299295,69.93943534231535
268,0.0,26800,0.99609375,0.15258789,0.017238904,107,10700,206,209.77950978279114,-11.17198,-3.3880985,0.08165154,72.04040815001105
276,0.0,27600,0.99609256,0.15118408,0.017242482,112,11200,216,220.11164784431458,-11.595755,-3.38749,0.14589463,46.844145298884285
281,0.0,28100,0.996094,0.15625,0.016932543,116,11600,227,230.98367023468018,-11.8581085,-3.3078554,0.10556023,70.71104366409736
288,0.0,28800,0.99609375,0.17358398,0.016692214,121,12100,237,240.985023021698,-12.084297,-3.2441983,0.11850631,69.91531727177708
294,0.0,29400,0.99609303,0.1716919,0.016669871,126,12600,247,251.0120038986206,-12.261567,-3.2404423,0.095294714,62.36899211405977
301,0.0,30100,0.9960933,0.1640625,0.016793787,129,12900,257,261.10965871810913,-11.92074,-3.2707267,0.12572972,61.58112654718202
308,0.0,30800,0.99609256,0.17175293,0.016677884,134,13400,267,271.25526189804077,-12.122108,-3.2401414,0.11270887,70.40824727341781
314,0.0,31400,0.9960921,0.17230225,0.01663146,139,13900,278,282.25024819374084,-12.199888,-3.2276878,0.126701,57.293804975792085
321,0.0,32100,0.99609303,0.171875,0.0166231,143,14300,288,292.4244477748871,-12.080532,-3.226747,0.09929844,60.212689606226476
328,0.0,32800,0.9960928,0.17755127,0.016490761,148,14800,298,302.93253111839294,-12.415407,-3.1928556,0.11506542,43.37884590989413
334,0.0,33400,0.9960921,0.175354,0.016345542,153,15300,309,313.8751788139343,-12.3502655,-3.153563,0.11907921,59.61626234086848
341,0.0,34100,0.9960928,0.18273926,0.016242115,157,15700,319,324.1972382068634,-12.787724,-3.1250968,0.12084049,57.48989851289165
348,0.0,34800,0.996094,0.18328857,0.016414367,161,16100,329,334.41108441352844,-12.6184,-3.1608644,0.21262854,54.31862121772577
353,0.0,35300,0.99609184,0.19354248,0.016342232,165,16500,339,344.42540860176086,-12.77462,-3.1420302,0.19240314,72.37924952847804
360,0.0,36000,0.99609303,0.18347168,0.016228167,169,16900,349,354.82638716697693,-12.91975,-3.123176,0.11551535,71.38185310895517
366,0.0,36600,0.99609256,0.19055176,0.016236197,175,17500,359,364.9124958515167,-12.618944,-3.1242378,0.12693429,59.76723602802544
372,0.0,37200,0.9960935,0.19940186,0.015951611,179,17900,369,375.08337211608887,-13.203765,-3.0444217,0.116421,69.44898217901293
380,0.0,38000,0.99609375,0.19573975,0.0160022,184,18400,379,385.4291627407074,-13.111263,-3.063179,0.1246177,59.99376808766515
386,0.0,38600,0.99609303,0.20129395,0.015768865,189,18900,390,396.4043297767639,-13.14043,-2.9986756,0.11978185,62.27560740276579
392,0.0,39200,0.9960916,0.20080566,0.01616733,193,19300,400,406.60908603668213,-12.677091,-3.0991983,0.19256952,71.51087692882705
399,0.0,39900,0.99609184,0.21014404,0.015742311,198,19800,410,416.90875697135925,-13.193007,-2.9953663,0.120112404,68.993578841611
405,0.0,40500,0.9960923,0.21160889,0.015730133,204,20400,420,427.06383538246155,-13.100477,-2.9855685,0.18948025,59.49645606210751
