actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
7810,781000,-1.8538413,-0.8467964,-1.0358114,-1.0330042,100,0.0,6.4379563,5.7123466,6.338788,6.4887896,4.584115,4.8655505,5.302976,5.4557853,0.2028266,3.0745807,3.3666677,3.4078326,6.830224408719926,1.0,0.266
7814,781400,2.1459405,-1.3686281,-1.1611323,-1.0322695,100,0.0,2.5583756,5.9605565,6.2421875,6.4811883,4.704316,4.591929,5.081055,5.4489193,0.4142492,2.8494804,3.2040453,3.399723,9.409538188705447,1.0,0.267
7818,781800,-1.3406706,-1.0598991,-1.1432666,-1.022,100,0.0,9.148094,5.3799477,6.203373,6.469614,7.8074236,4.3200483,5.060106,5.447614,7.771533,2.742019,3.2577438,3.400391,7.0256056557755,0.0,0.266
7822,782200,-4.379704,-1.2071722,-1.2267226,-1.0268977,100,0.0,9.493294,5.8465657,6.2916675,6.469165,5.11359,4.6393933,5.0649447,5.4422665,1.408626,3.54971,3.3356795,3.3943741,7.968889460894873,1.0,0.267
7826,782600,1.2753038,-1.1395413,-1.2121488,-1.011585,100,0.0,6.4849253,6.6714606,6.275825,6.4575634,7.760229,5.5319195,5.063677,5.4459786,4.244368,3.5114155,3.264834,3.3851178,8.227510868933031,0.0,0.27
7830,783000,6.3104463,-1.0897042,-1.1165696,-1.0151895,100,0.0,3.335095,6.4165993,6.2626777,6.4672737,9.645541,5.3268957,5.1461067,5.4520845,3.335095,2.7598226,3.2945995,3.396519,6.991558313562998,0.0,0.268
7834,783400,-0.9883368,-1.2619363,-1.2045833,-1.0208452,100,2.0,4.2993655,6.5833383,6.34143,6.469336,3.3110287,5.321402,5.136847,5.44849,0.26854053,2.756161,3.2713513,3.3926933,7.956136148265983,1.0,0.267
7838,783800,1.4416275,-2.5387197,-1.2733711,-1.0208873,100,0.0,6.35677,6.781817,6.343212,6.4640665,7.7983975,4.243097,5.0698423,5.4431796,6.35677,2.821554,3.2306256,3.3920393,7.930070394409407,0.0,0.267
7842,784200,1.4441047,-2.437283,-1.2089278,-1.0250329,100,1.0,5.417268,6.126861,6.245858,6.4631143,6.8613725,3.6895783,5.036931,5.4380817,5.417268,2.6417878,3.1785705,3.3908057,8.045128325841139,0.0,0.267
7846,784600,0.7316719,-1.5147736,-1.2012508,-1.0098232,100,96.0,1.6566871,6.104312,6.2786283,6.4543843,2.388359,4.589538,5.0773773,5.4445605,1.6566871,3.1598482,3.1775699,3.3911333,8.012246654704438,1.0,0.267
7850,785000,-0.48267245,-1.5209104,-1.1975566,-1.0132909,100,99.0,0.7920202,5.9813094,6.209205,6.454581,0.30934775,4.460399,5.011648,5.4412894,0.30934775,2.9472897,3.1846979,3.393419,7.881372630408942,1.0,0.267
7854,785400,1.8749986,-0.104558185,-1.2750341,-1.0060208,100,0.0,5.378483,4.658656,6.1630616,6.4444485,7.2534814,4.554098,4.8880277,5.438428,5.378483,2.576235,3.1321814,3.384687,6.798936324017386,0.0,0.268
7858,785800,2.0008478,0.115670204,-1.2399808,-0.9935543,100,0.0,5.465304,5.3232675,6.210449,6.4437695,7.4661517,5.4389377,4.970468,5.4502153,3.7027085,3.010902,3.192129,3.3898664,7.662743160049565,0.0,0.268
7863,786300,0.637388,-1.0450482,-1.3750372,-1.0095379,100,1.0,2.2842195,6.309058,6.233291,6.4552984,2.9216075,5.26401,4.8582535,5.4457607,2.2842195,3.188446,3.1014457,3.390698,6.77102556571055,0.0,0.268
7867,786700,-1.903727,-3.5339646,-1.3718661,-1.0101566,100,0.0,7.9278054,7.87131,6.254673,6.460522,6.0240784,4.337345,4.8828063,5.450366,6.0240784,3.3404949,3.1687047,3.40146,8.021400018401602,0.0,0.265
7871,787100,3.8446622,-4.307437,-1.5783213,-1.0382402,100,100.0,1.888997,8.957854,6.4597282,6.482834,5.7336593,4.650418,4.8814077,5.444594,0.32383132,4.445259,3.2574441,3.404313,8.122439711862134,1.0,0.265
7875,787500,-3.866119,-2.435803,-1.3815601,-1.0048403,100,0.0,10.458389,8.625593,6.4431596,6.4622607,6.5922704,6.1897917,5.061601,5.457421,0.36637366,4.396276,3.3143027,3.409771,6.938071956585705,1.0,0.265
7879,787900,-3.3325672,-1.4105737,-1.512388,-1.0153842,100,0.0,8.140519,7.575775,6.48342,6.4733477,4.807952,6.165201,4.9710317,5.457964,4.807952,3.636504,3.1953747,3.410119,8.049989228113999,0.0,0.266
7883,788300,-4.7904825,-1.3430246,-1.5001307,-1.0110793,100,0.0,7.7673683,7.3862777,6.4972143,6.473324,2.9768856,6.0432525,4.9970837,5.462245,2.9768856,4.090032,3.2835941,3.4169931,8.106977754124797,0.0,0.265
7887,788700,-0.7626724,-2.335587,-1.6021848,-1.0053308,100,0.0,7.498624,7.5795546,6.6165967,6.4718447,6.7359514,5.243967,5.014412,5.4665136,6.45337,4.693593,3.3412933,3.422441,7.950333465210088,0.0,0.263
7891,789100,5.2977138,-1.1466318,-1.4894103,-1.0066689,100,1.0,4.8382764,6.8308396,6.4770637,6.4721127,10.13599,5.684208,4.987654,5.4654446,4.8382764,4.6940827,3.2970648,3.4231791,7.804579020649914,0.0,0.264
7895,789500,3.8882713,-1.0317795,-1.5067717,-1.0023221,100,4.0,2.5203948,6.809018,6.513327,6.473144,6.408666,5.777238,5.0065556,5.4708223,2.5203948,4.2491336,3.2780437,3.4247868,7.9911686648633795,0.0,0.264
7899,789900,-6.8556337,-1.1506603,-1.5599517,-0.9936058,100,0.0,9.408684,7.0612144,6.567244,6.467137,2.55305,5.910554,5.007293,5.4735312,2.55305,4.095266,3.3667147,3.4269776,8.134559997098613,0.0,0.265
7903,790300,-1.7774978,-2.731771,-1.5278304,-1.0075214,100,0.0,9.091754,7.7069488,6.631102,6.4725885,7.314256,4.9751782,5.1032724,5.4650674,7.16622,3.8963444,3.4568658,3.421385,6.855870622327361,0.0,0.265
