actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
3,300,3.0719957,100,0.0,1,100,3.0164866,6.0884824,2.8068311,24.09752574151974,0.0,nan
5,500,-2.436039,100,0.0,2,200,5.6426663,3.2066274,2.7434118,74.00047495193141,0.0,0.0
8,800,-0.010480881,100,0.0,3,300,8.095604,8.085123,5.6888943,76.69302577404697,0.0,0.0
14,1400,-3.8649027,100,12.0,4,400,6.768628,2.9037254,0.9897225,68.55308556419807,1.0,0.0
17,1700,2.936425,100,53.0,5,500,0.6907926,3.6272175,0.14766774,75.37419298492158,1.0,0.25
22,2200,-0.5120506,100,0.0,6,600,8.634295,8.122245,6.4624157,70.58978760644922,0.0,0.4
26,2600,-0.3462906,100,0.0,7,700,5.27917,4.9328794,2.6137748,76.48191198944866,0.0,0.3333333333333333
30,3000,-4.071419,100,0.0,8,800,7.9191465,3.8477275,3.6068501,75.21179803599182,0.0,0.2857142857142857
33,3300,0.97852445,100,0.0,9,900,3.493264,4.4717884,2.0275111,73.31121571563882,0.0,0.25
36,3600,-1.3765539,100,62.0,10,1000,2.2755942,0.89904034,0.0931674,78.94450155825979,1.0,0.2222222222222222
40,4000,-4.1666713,100,13.0,11,1100,5.294469,1.1277976,0.4363216,77.14671288512392,1.0,0.3
44,4400,-0.2802925,100,0.0,12,1200,7.133987,6.8536944,5.2475934,76.9203147525735,0.0,0.36363636363636365
48,4800,-0.3966062,100,70.0,13,1300,2.9333117,2.5367055,0.27641186,81.79296530076725,1.0,0.3333333333333333
52,5200,-1.0153418,100,46.0,14,1400,5.0043907,3.989049,0.32876432,74.72693418537956,1.0,0.38461538461538464
56,5600,0.3045473,100,0.0,15,1500,10.010742,10.3152895,8.825227,74.72677442291825,0.0,0.42857142857142855
60,6000,-0.6041522,100,0.0,16,1600,4.882873,4.278721,3.7603862,74.52563094327259,0.0,0.4
64,6400,0.29131746,100,0.0,17,1700,5.717175,6.0084925,4.776632,75.41083701400483,0.0,0.375
68,6800,-2.9469547,100,0.0,18,1800,8.12071,5.1737556,3.9998672,75.71538997820407,0.0,0.35294117647058826
72,7200,0.81926155,100,0.0,19,1900,9.502997,10.322259,6.397645,70.66410515215858,0.0,0.3333333333333333
76,7600,2.858559,100,13.0,20,2000,2.8639853,5.722544,1.4830217,72.50058770656157,1.0,0.3157894736842105
80,8000,-2.0970995,100,8.0,21,2100,3.7569835,1.659884,1.5975311,73.46711997884076,1.0,0.35
84,8400,-1.3558156,100,0.0,22,2200,4.157833,2.8020175,2.1399586,72.87459719027457,0.0,0.38095238095238093
88,8800,-3.970777,100,26.0,23,2300,5.6711164,1.7003393,0.18281242,81.0120323313859,1.0,0.36363636363636365
92,9200,-0.7919488,100,0.0,24,2400,6.3921814,5.6002326,4.8121896,70.41736473131444,0.0,0.391304347826087
96,9600,1.7513056,100,13.0,25,2500,5.883586,7.6348915,1.1021379,75.94245377016814,1.0,0.375
100,10000,-0.8929157,100,0.0,26,2600,7.4960356,6.60312,2.079405,48.719322931803234,0.0,0.4
104,10400,-3.1275518,100,29.0,27,2700,5.5293717,2.40182,1.1285036,37.42661003290608,1.0,0.38461538461538464
108,10800,0.13495201,100,91.0,28,2800,0.69601583,0.83096784,0.04204657,54.701896273211084,1.0,0.4074074074074074
112,11200,3.4727285,100,0.0,29,2900,2.9579952,6.4307237,2.847755,48.96515204013684,0.0,0.42857142857142855
115,11500,-3.69203,100,3.0,30,3000,7.936828,4.244798,1.3451192,27.966622514966627,1.0,0.41379310344827586
120,12000,-1.5505748,100,0.0,31,3100,3.9950914,2.4445167,2.4445167,25.085199166470996,0.0,0.43333333333333335
124,12400,5.5355215,100,58.0,32,3200,1.1839373,6.719459,1.1095036,22.460942133421714,1.0,0.41935483870967744
128,12800,-5.691345,100,0.0,33,3300,6.7655444,1.0741991,1.0741991,21.54998628176132,0.0,0.4375
132,13200,4.403116,100,74.0,34,3400,1.3467096,5.749826,0.27601752,27.82179923416662,1.0,0.42424242424242425
135,13500,0.19231796,100,0.0,35,3500,5.5751553,5.767473,4.9915595,25.26744714567519,0.0,0.4411764705882353
138,13800,-1.7281612,100,27.0,36,3600,2.79425,1.0660888,1.0660888,22.623788435335364,1.0,0.42857142857142855
143,14300,8.2901125,100,90.0,37,3700,0.26466316,8.554775,0.09006955,22.85684142218322,1.0,0.4444444444444444
145,14500,-0.29144287,100,3.0,38,3800,3.8154142,3.5239713,1.5112385,23.736167568139905,1.0,0.4594594594594595
150,15000,1.6259253,100,55.0,39,3900,2.1979678,3.823893,0.20578624,22.22163590459397,1.0,0.47368421052631576
154,15400,-0.75749254,100,0.0,40,4000,6.1088815,5.351389,5.351389,29.19917833313458,0.0,0.48717948717948717
158,15800,0.37791502,100,98.0,41,4100,1.9886035,2.3665185,1.8073102,19.927905550284382,1.0,0.475
162,16200,1.8087127,100,99.0,42,4200,0.92771983,2.7364326,0.26742905,22.18362084180475,1.0,0.4878048780487805
166,16600,4.390672,100,73.0,43,4300,2.0333843,6.4240565,1.0938764,21.940479594374313,1.0,0.5
171,17100,6.767716,100,90.0,44,4400,0.075371556,6.8430877,0.075371556,19.630740428718525,1.0,0.5116279069767442
174,17400,0.8441825,100,0.0,45,4500,6.760682,7.6048646,6.715922,21.02049986673949,0.0,0.5227272727272727
178,17800,0.3778031,100,4.0,46,4600,2.435071,2.812874,1.8754568,19.91308383740707,1.0,0.5111111111111111
182,18200,5.360299,100,90.0,47,4700,1.4618928,6.822192,0.25713205,22.23985916837227,1.0,0.5217391304347826
186,18600,-1.9769549,100,0.0,48,4800,7.747326,5.770371,5.770371,24.83444753605841,0.0,0.5319148936170213
191,19100,1.4207222,100,0.0,49,4900,2.4643028,3.885025,2.378973,20.63091595611413,0.0,0.5208333333333334
194,19400,7.6850343,100,92.0,50,5000,1.3811688,9.066203,1.3169134,25.938737686408796,1.0,0.5102040816326531
196,19600,5.536133,100,86.0,51,5100,1.8089167,7.3450494,0.5162608,24.8066886381772,1.0,0.52
199,19900,0.4503417,100,11.0,52,5200,1.9236009,2.3739426,1.6034255,28.911316243576934,1.0,0.5294117647058824
201,20100,5.0838437,100,76.0,53,5300,1.0339098,6.1177535,0.31763172,27.65114849100213,1.0,0.5384615384615384
203,20300,0.8071537,100,49.0,54,5400,1.8922939,2.6994476,1.5859437,32.0308304563169,1.0,0.5471698113207547
204,20400,-1.7165782,100,99.0,55,5500,1.8476069,0.13102867,0.13102867,35.57946726620877,1.0,0.5555555555555556
207,20700,1.852942,100,0.0,56,5600,4.933335,6.786277,4.8292103,33.342992083719984,0.0,0.5636363636363636
209,20900,1.5661492,100,53.0,57,5700,1.5974927,3.163642,1.4447263,31.34179410770648,1.0,0.5535714285714286
211,21100,5.8978505,100,86.0,58,5800,1.9200735,7.817924,1.8366748,32.96487498973361,1.0,0.5614035087719298
212,21200,-0.012448311,100,0.0,59,5900,5.8436365,5.831188,5.7074647,35.03680561002685,0.0,0.5689655172413793
214,21400,2.2527704,100,100.0,60,6000,0.57177526,2.8245456,0.15933584,34.508500948791585,1.0,0.559322033898305
215,21500,1.4655395,100,93.0,61,6100,1.6342776,3.099817,1.4610226,35.48748649115369,1.0,0.5666666666666667
218,21800,0.8642521,100,83.0,62,6200,1.7216859,2.585938,1.6884265,40.15203825750487,1.0,0.5737704918032787
219,21900,-0.28686428,100,0.0,63,6300,3.7785192,3.4916549,3.0920064,28.377286636572506,0.0,0.5806451612903226
222,22200,9.697588,100,83.0,64,6400,0.72769845,10.425286,0.42457917,30.47830318641589,1.0,0.5714285714285714
223,22300,0.63204795,100,100.0,65,6500,0.8301386,1.4621866,0.27407444,34.64177353025129,1.0,0.578125
226,22600,5.4508142,100,96.0,66,6600,0.96290976,6.413724,0.61042786,39.30436871910124,1.0,0.5846153846153846
227,22700,8.192731,100,74.0,67,6700,1.0961949,9.288926,0.30375785,33.45740819283344,1.0,0.5909090909090909
230,23000,5.439394,100,96.0,68,6800,0.5710032,6.010397,0.082296975,28.452712665050573,1.0,0.5970149253731343
231,23100,6.3704157,100,93.0,69,6900,1.149206,7.519622,0.11469739,32.08780373908279,1.0,0.6029411764705882
233,23300,2.8615832,100,28.0,70,7000,2.0246334,4.8862166,1.9889053,37.41807916963221,1.0,0.6086956521739131
235,23500,0.44327593,100,0.0,71,7100,4.8143544,5.2576303,3.2761607,25.883887028786486,0.0,0.6142857142857143
238,23800,1.2746949,100,0.0,72,7200,3.2809672,4.555662,3.146603,30.832037119258555,0.0,0.6056338028169014
239,23900,3.8091345,100,96.0,73,7300,0.42958537,4.23872,0.12104641,30.73925030540977,1.0,0.5972222222222222
242,24200,0.49022102,100,0.0,74,7400,6.479187,6.969408,5.5010567,49.853374664815625,0.0,0.6027397260273972
243,24300,4.077936,100,0.0,75,7500,5.8290043,9.90694,5.3296566,26.18660292099936,0.0,0.5945945945945946
