actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
112,0.0,11200,0.9835825,0.0038452148,0.087866336,28,2800,1,0,-11.414486,-12.854961,4.220501,0.0
123,0.0,12300,0.99609375,0.02758789,0.021728992,30,3000,10,10.61212944984436,-7.8047686,-4.5787077,0.10680017,70.5701907141475
133,0.0,13300,0.99609375,0.035217285,0.021720031,32,3200,20,20.81852889060974,-7.4953623,-4.554032,0.1260899,63.00381869126151
143,0.0,14300,0.99609375,0.036621094,0.021283738,35,3500,30,31.15391182899475,-7.750166,-4.459323,0.044359308,56.688892788727244
151,0.0,15100,0.99609375,0.039794922,0.021043189,37,3700,40,41.27714014053345,-8.019469,-4.3952274,0.07253494,69.46806909451895
159,0.0,15900,0.99609375,0.04156494,0.02077883,39,3900,50,51.42815089225769,-8.387803,-4.3201084,0.09781529,62.00633194137803
168,0.0,16800,0.99609375,0.056030273,0.020302411,41,4100,60,61.57363677024841,-8.760255,-4.20553,0.062038247,67.37256020062524
179,0.0,17900,0.99609375,0.061279297,0.019945059,44,4400,70,71.86488771438599,-9.050957,-4.1069393,0.09336983,63.53280868097607
187,0.0,18700,0.99609375,0.073791504,0.019607522,46,4600,80,81.87291479110718,-9.497225,-4.0152397,0.107848525,61.42561274481761
194,0.0,19400,0.99609375,0.08685303,0.019227248,48,4800,90,91.98151922225952,-10.793726,-3.9079566,0.17878732,69.47062200085196
201,0.0,20100,0.99609375,0.0927124,0.01900515,52,5200,100,101.99668002128601,-11.106415,-3.8526897,0.15685788,59.66754540936221
207,0.0,20700,0.99609375,0.11505127,0.018095523,56,5600,111,112.77468848228455,-12.488859,-3.6159348,0.106575586,60.34893805293818
214,0.0,21400,0.99609375,0.11706543,0.018024676,59,5900,121,122.87006640434265,-12.985458,-3.5968847,0.1145595,68.53625137328864
221,0.0,22100,0.99609375,0.11505127,0.0180112,62,6200,131,133.00343108177185,-12.96558,-3.5918877,0.16919717,53.034113975093064
227,0.0,22700,0.99609375,0.12719727,0.017915167,67,6700,142,143.7798216342926,-13.025427,-3.5637057,0.15431136,60.22588814720817
234,0.0,23400,0.99609375,0.13470459,0.017836595,70,7000,152,153.88782572746277,-13.370377,-3.5298007,0.28281587,69.33122439971456
241,0.0,24100,0.99609375,0.13623047,0.017384466,74,7400,162,163.9592845439911,-13.394274,-3.4320705,0.106477454,53.76586895118728
247,0.0,24700,0.99609375,0.13378906,0.017502386,78,7800,173,174.91607975959778,-13.565931,-3.4575372,0.105615154,60.670276417861736
254,0.0,25400,0.99609375,0.13800049,0.017544717,80,8000,183,184.95387291908264,-13.183014,-3.4665408,0.18663615,68.45677795799288
261,0.0,26100,0.996094,0.15386963,0.01718811,84,8400,194,195.89958572387695,-14.061176,-3.3750124,0.19634986,56.48075352710855
268,0.0,26800,0.9960935,0.15081787,0.016980667,87,8700,205,206.7286250591278,-13.217293,-3.320477,0.15106401,73.0797937374751
274,0.0,27400,0.9960928,0.1515503,0.017012224,91,9100,216,217.56364369392395,-14.075725,-3.3240294,0.21499154,70.85823915192518
283,0.0,28300,0.9960935,0.14953613,0.016970886,95,9500,226,227.69539070129395,-13.546333,-3.317619,0.17845255,54.46039614907924
288,0.0,28800,0.99609375,0.16278076,0.016547497,99,9900,237,238.37767219543457,-13.789978,-3.2061708,0.1419334,61.47964900764936
295,0.0,29500,0.9960933,0.15692139,0.016673371,102,10200,248,249.14715027809143,-14.001253,-3.2331882,0.23059368,59.44307073699007
302,0.0,30200,0.99608994,0.15368652,0.016901972,105,10500,259,260.0288963317871,-13.766262,-3.2867882,0.31062013,70.5928506040756
310,0.0,31000,0.996094,0.1642456,0.016376097,109,10900,270,271.04030537605286,-13.997488,-3.161151,0.17323858,62.46767212992677
316,0.0,31600,0.996089,0.16497803,0.016477657,112,11200,281,281.87307476997375,-14.295312,-3.1819692,0.32000306,60.562743084767845
323,0.0,32300,0.9960933,0.16430664,0.016370472,116,11600,292,292.65999007225037,-13.512636,-3.157303,0.18539885,61.94085936897893
330,0.0,33000,0.99609375,0.16918945,0.016073253,119,11900,302,302.9285571575165,-14.1320095,-3.0781994,0.13547611,50.19826180620682
338,0.0,33800,0.9960942,0.17022705,0.01598264,125,12500,313,314.0585231781006,-14.765433,-3.0548599,0.11737043,55.492093627851865
343,0.0,34300,0.99609613,0.17456055,0.01605744,128,12800,324,324.7868616580963,-14.439889,-3.0698926,0.13145714,69.61011194493334
350,0.0,35000,0.99609375,0.17559814,0.01619326,132,13200,334,335.0067181587219,-13.935746,-3.1103654,0.13919269,72.98269364095843
358,0.0,35800,0.99609375,0.16772461,0.016057715,135,13500,344,345.15707659721375,-14.2855835,-3.076163,0.12173018,53.82335039385709
364,0.0,36400,0.996094,0.17175293,0.0160271,139,13900,355,355.9612772464752,-13.753136,-3.058348,0.18837649,56.32153080332555
370,0.0,37000,0.9960935,0.1774292,0.015871448,142,14200,366,366.65798115730286,-14.519234,-3.0245163,0.13516895,71.81791053002055
378,0.0,37800,0.9960942,0.17669678,0.015847709,146,14600,376,376.7470488548279,-14.272287,-3.0181346,0.17649001,54.44000739020805
384,0.0,38400,0.9960952,0.1784668,0.015718644,149,14900,387,387.71834087371826,-14.138285,-2.982038,0.15944484,58.05532478031536
390,0.0,39000,0.9960935,0.18078613,0.0157501,153,15300,398,398.4830045700073,-13.670532,-2.9900186,0.13607624,72.6877781788376
398,0.0,39800,0.99609375,0.17449951,0.015597684,156,15600,408,408.60401940345764,-13.898758,-2.957159,0.11071652,71.0864908223414
405,0.0,40500,0.9960904,0.18249512,0.015851364,160,16000,419,419.5456976890564,-14.097044,-3.0147579,0.25314203,60.04672378106599
412,0.0,41200,0.9960928,0.18371582,0.015334701,164,16400,430,430.4731640815735,-14.539773,-2.884162,0.111928284,55.0221824482334
418,0.0,41800,0.996094,0.17608643,0.015724432,168,16800,441,441.3288004398346,-14.171148,-2.9835777,0.17815864,71.07162220731904
426,0.0,42600,0.9960921,0.18890381,0.015495904,172,17200,451,451.39313101768494,-14.263989,-2.917149,0.16466302,60.136798971805526
432,0.0,43200,0.99609303,0.19616699,0.015471176,176,17600,462,462.0154676437378,-13.96929,-2.9171615,0.14195941,62.171599669635405
439,0.0,43900,0.99609375,0.18835449,0.015294082,179,17900,473,472.86128282546997,-14.303349,-2.8685477,0.15544319,71.94523878697696
446,0.0,44600,0.9960935,0.1850586,0.0155225955,183,18300,483,482.89376521110535,-14.27031,-2.9284804,0.20819359,66.92752387406323
453,0.0,45300,0.9960923,0.19329834,0.0153500885,186,18600,494,493.83991742134094,-14.308894,-2.8843963,0.14768972,61.10023622000646
459,0.0,45900,0.9960935,0.18725586,0.015426842,190,19000,505,504.51577043533325,-14.081325,-2.9059038,0.17785296,62.37286144411744
466,0.0,46600,0.99609256,0.20037842,0.01528406,194,19400,516,515.3526277542114,-14.385032,-2.866929,0.17565468,72.36584459789154
474,0.0,47400,0.9960928,0.19165039,0.015373375,197,19700,526,525.5269713401794,-14.183366,-2.8898487,0.14892834,60.86488736721575
481,0.0,48100,0.9960928,0.18530273,0.015271823,202,20200,537,536.1949808597565,-14.425157,-2.8634653,0.1446353,55.37510149385756
486,0.0,48600,0.9960971,0.1829834,0.015411658,205,20500,548,546.8030531406403,-14.190354,-2.902052,0.15474322,70.2642744719162
494,0.0,49400,0.9960928,0.19134521,0.015268657,209,20900,558,556.8872113227844,-14.425346,-2.8604636,0.20055869,62.228255268129175
501,0.0,50100,0.9960909,0.19580078,0.015355519,213,21300,569,567.9357025623322,-14.206599,-2.8796124,0.2345816,61.329522449146516
508,0.0,50800,0.9960952,0.19165039,0.015276366,217,21700,580,578.8728501796722,-14.063328,-2.8640113,0.13511747,56.03377446796341
514,0.0,51400,0.99609256,0.19805908,0.015107095,220,22000,591,589.6431260108948,-14.479918,-2.8182986,0.15912944,70.42744019574353
521,0.0,52100,0.9960921,0.1977539,0.015211498,223,22300,601,599.7839217185974,-14.014862,-2.845751,0.14965975,71.40211236154701
528,0.0,52800,0.9960928,0.19384766,0.01524562,227,22700,611,610.099880695343,-14.288279,-2.8497195,0.2426225,54.228968747310624
535,0.0,53500,0.9960973,0.20422363,0.01474488,230,23000,622,620.9225852489471,-14.700153,-2.7234848,0.13884342,72.6209974112573
541,0.0,54100,0.9960952,0.19769287,0.014978047,234,23400,632,631.09113073349,-14.419394,-2.7868278,0.15854448,71.51017207060137
548,0.0,54800,0.99609613,0.20404053,0.014957089,238,23800,643,642.0729818344116,-14.578064,-2.7766914,0.15165646,60.36561710181215
556,0.0,55600,0.99609566,0.199646,0.0151522085,241,24100,654,653.0080373287201,-14.192386,-2.8263805,0.1460215,62.97270643885945
562,0.0,56200,0.9960928,0.190979,0.015132563,245,24500,664,663.0643866062164,-14.601864,-2.8244624,0.17680219,58.83759286958016
569,0.0,56900,0.99609447,0.19854736,0.015235586,249,24900,675,673.9935109615326,-13.972782,-2.8545804,0.15258014,60.934424469340115
576,0.0,57600,0.9960947,0.20111084,0.0152373705,252,25200,686,684.7356634140015,-13.727325,-2.8527956,0.14401495,57.75401330920779
582,0.0,58200,0.9960947,0.2019043,0.014952619,255,25500,697,695.5240154266357,-14.400555,-2.7726362,0.19925728,69.84560695595339
589,0.0,58900,0.99609447,0.19854736,0.014872214,259,25900,707,705.7405755519867,-14.37527,-2.7613406,0.14539357,71.10166698672317
596,0.0,59600,0.9960928,0.20166016,0.014999501,261,26100,717,715.7791316509247,-14.104618,-2.7889705,0.1786902,70.48365672586267
602,0.0,60200,0.99609256,0.20812988,0.014848919,265,26500,728,726.6278417110443,-14.386272,-2.7462523,0.14773293,69.33448358960544
609,0.0,60900,0.99609375,0.20672607,0.014739126,269,26900,738,736.7928161621094,-14.630601,-2.7198923,0.14879225,71.41544758987408
