actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
805,80500,-2.1461926,100,0.0,2600,260000,10.215136,8.068943,8.068943,287.9593782889972,0.0,0.243
807,80700,2.6429281,100,0.0,2601,260100,5.390361,8.033289,5.3666115,91.2040166869074,0.0,0.243
807,80700,-0.50341225,100,0.0,2602,260200,5.1107926,4.6073804,4.6073804,60.98105798683463,0.0,0.243
807,80700,5.8645678,100,5.0,2604,260400,3.4805472,9.345115,0.4585746,171.33503784497876,1.0,0.242
807,80700,-1.3551569,100,0.0,2607,260700,8.220488,6.8653307,6.8653307,295.7855378830512,0.0,0.244
807,80700,1.0064054,100,0.0,2609,260900,4.9947095,6.001115,4.987279,242.22829257024054,0.0,0.245
808,80800,-0.8540294,100,0.0,2611,261100,3.0752888,2.2212594,2.2212594,151.50013635468835,0.0,0.244
808,80800,-4.4477034,100,0.0,2612,261200,7.6036115,3.1559079,3.1559079,79.16935956366008,0.0,0.243
809,80900,-1.319454,100,0.0,2613,261300,3.8554924,2.5360384,2.5360384,83.26555180175262,0.0,0.243
811,81100,-4.3254213,100,0.0,2615,261500,8.738434,4.4130125,4.4130125,51.0560869015328,0.0,0.243
811,81100,2.002468,100,99.0,2618,261800,1.0244399,3.0269082,0.9202643,158.40491691897952,1.0,0.244
811,81100,3.8917103,100,0.0,2621,262100,2.4317603,6.3234706,2.4219344,163.7523029658726,0.0,0.244
811,81100,7.0408745,100,0.0,2624,262400,2.51577,9.556644,2.4464025,175.48089534791774,0.0,0.243
813,81300,2.1218605,100,99.0,2627,262700,1.5454341,3.6672945,1.5052124,78.55684638660952,1.0,0.244
814,81400,2.694965,100,96.0,2628,262800,1.7012076,4.3961725,1.6596576,51.336412478862286,1.0,0.244
815,81500,1.0069144,100,0.0,2629,262900,3.71114,4.7180543,3.5858076,98.72811438261269,0.0,0.245
815,81500,-0.11823869,100,6.0,2630,263000,3.7447615,3.6265228,1.6489458,82.00241883737053,1.0,0.244
815,81500,4.822826,100,47.0,2633,263300,1.8845335,6.7073593,1.6491091,215.84131615579176,1.0,0.246
815,81500,-4.2562227,100,0.0,2636,263600,7.901487,3.645264,2.5896738,278.351725071607,0.0,0.246
815,81500,0.963398,100,0.0,2639,263900,4.8564754,5.8198733,4.8430014,249.25368965588964,0.0,0.246
817,81700,0.41535902,100,0.0,2641,264100,2.6525364,3.0678954,2.5820987,92.55667858150069,0.0,0.245
818,81800,7.207137,100,0.0,2642,264200,2.8884983,10.095635,2.852761,55.8292403953446,0.0,0.244
818,81800,-1.7337508,100,0.0,2643,264300,6.519415,4.785664,4.785664,91.54962594844343,0.0,0.244
819,81900,0.26045227,100,0.0,2644,264400,10.194173,10.454625,8.434136,90.71154306150247,0.0,0.244
819,81900,1.0837626,100,0.0,2646,264600,2.8484476,3.9322102,2.8457325,238.71284254858998,0.0,0.244
819,81900,3.1610909,100,97.0,2648,264800,0.6537427,3.8148336,0.65037084,173.10125524393993,1.0,0.244
819,81900,-0.80892974,100,100.0,2651,265100,1.4547738,0.64584404,0.64584404,168.20033076198771,1.0,0.246
820,82000,0.40852308,100,0.0,2654,265400,3.685113,4.093636,3.1186073,151.36498294650968,0.0,0.247
821,82100,0.4610288,100,0.0,2655,265500,3.981231,4.44226,3.9570696,47.617757706756954,0.0,0.247
821,82100,-1.277643,100,0.0,2657,265700,4.082926,2.8052828,2.5668898,184.2822257429849,0.0,0.247
823,82300,3.468022,100,0.0,2658,265800,2.4449832,5.9130054,2.4149427,53.37925092474695,0.0,0.247
823,82300,0.9874207,100,100.0,2660,266000,1.0726277,2.0600483,1.039797,261.70286710463677,1.0,0.248
823,82300,0.24239397,100,0.0,2662,266200,4.4636345,4.7060285,4.4472003,238.9110909596307,0.0,0.25
823,82300,0.8467045,100,0.0,2665,266500,2.133824,2.9805286,2.1233587,240.94394466848195,0.0,0.251
825,82500,2.0469546,100,99.0,2668,266800,0.54456383,2.5915184,0.4952356,95.69486456530439,1.0,0.25
825,82500,4.1130896,100,64.0,2669,266900,1.585613,5.698703,1.4756001,56.19464930126871,1.0,0.251
826,82600,-1.4311976,100,0.0,2671,267100,9.230224,7.799026,7.643566,162.41279754160317,0.0,0.252
826,82600,0.49270558,100,0.0,2672,267200,2.692793,3.1854985,2.2945457,84.52587323972614,0.0,0.251
827,82700,0.30892086,100,0.0,2673,267300,5.3413143,5.650235,5.0866504,93.95755997760773,0.0,0.25
