actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
112,0.0,11200,0.97646403,0.00390625,0.10378533,28,2800,1,0,-11.162689,-12.3260355,3.9854937,0.0
122,0.0,12200,0.99609375,0.021606445,0.021882135,30,3000,10,10.73323655128479,-7.713874,-4.6093636,0.06486488,57.06526349444984
131,0.0,13100,0.99609375,0.027709961,0.02175973,32,3200,20,20.875524520874023,-7.4697075,-4.5786047,0.05115988,68.41685748132802
140,0.0,14000,0.99609375,0.030334473,0.022973012,35,3500,30,31.09028649330139,-7.696496,-4.845565,1.0052534,59.751910072342795
149,0.0,14900,0.99609375,0.041992188,0.02108831,37,3700,40,41.208126068115234,-7.8638177,-4.40848,0.07104188,60.363703089385844
157,0.0,15700,0.99609375,0.050109863,0.020910397,39,3900,50,51.45936155319214,-8.124726,-4.357559,0.057605427,66.87496879663378
168,0.0,16800,0.99609375,0.050964355,0.020422505,42,4200,60,62.002811908721924,-8.771222,-4.2323475,0.07244547,59.507627453423254
176,0.0,17600,0.99609375,0.052124023,0.020381972,45,4500,70,72.07625412940979,-9.192076,-4.2112164,0.08305359,58.89847542432458
186,0.0,18600,0.99609375,0.066467285,0.01980076,47,4700,80,82.35097932815552,-10.157507,-4.0576353,0.088057846,56.29397511732304
195,0.0,19500,0.99609375,0.07110596,0.01949368,50,5000,90,92.50230288505554,-11.09773,-3.981237,0.0635553,60.787399920108186
201,0.0,20100,0.99609375,0.086120605,0.019086348,54,5400,101,103.4395637512207,-11.726559,-3.8712366,0.082603306,60.36736832589036
208,0.0,20800,0.99609375,0.08972168,0.018849716,59,5900,111,113.58115887641907,-12.067293,-3.8106418,0.079662874,60.03291892086519
215,0.0,21500,0.99609375,0.089904785,0.018762168,63,6300,122,124.73779392242432,-12.508228,-3.7886705,0.079044946,53.85667509855031
221,0.0,22100,0.99609375,0.095703125,0.018515691,67,6700,132,134.90704154968262,-12.564518,-3.7224052,0.07176235,67.7771295531113
228,0.0,22800,0.99609375,0.103759766,0.018199425,72,7200,142,144.9832673072815,-13.022165,-3.6435957,0.094569765,57.457584287640394
233,0.0,23300,0.99609375,0.1038208,0.01844945,76,7600,151,155.43401861190796,-13.025745,-3.7057588,0.14811036,45.179144466479364
239,0.0,23900,0.99609375,0.111083984,0.018056532,83,8300,160,166.54739212989807,-13.137764,-3.604035,0.10570807,56.75024227715153
245,0.0,24500,0.99609375,0.11816406,0.01781992,87,8700,171,177.37428855895996,-13.406021,-3.539073,0.09742106,71.5058860697282
252,0.0,25200,0.99609375,0.12438965,0.017658584,92,9200,181,187.3744797706604,-13.716359,-3.5007155,0.088615865,72.95230734193535
259,0.0,25900,0.99609375,0.12915039,0.017551841,96,9600,191,197.74406003952026,-13.606387,-3.4735675,0.093884595,57.94311747624139
266,0.0,26600,0.99609375,0.12994385,0.017445566,101,10100,202,208.6508309841156,-13.261637,-3.444556,0.15425031,59.982118572828654
272,0.0,27200,0.99609375,0.13580322,0.017119406,104,10400,212,218.74322032928467,-14.166626,-3.3585792,0.09265301,66.56261787639734
280,0.0,28000,0.99609375,0.13635254,0.017202457,109,10900,223,229.78371238708496,-13.763649,-3.3815322,0.11619462,55.140767246930835
286,0.0,28600,0.99609375,0.15106201,0.016997244,113,11300,234,240.68411350250244,-13.830467,-3.3250616,0.11508685,70.60937681251293
293,0.0,29300,0.99609375,0.15246582,0.016778082,118,11800,245,251.71382093429565,-14.364137,-3.266452,0.10463658,61.517027699172885
300,0.0,30000,0.99609375,0.15301514,0.016790608,122,12200,255,261.7958595752716,-13.609384,-3.268968,0.12212952,70.63042643144544
306,0.0,30600,0.9960933,0.15698242,0.016716974,126,12600,265,271.8586492538452,-14.063111,-3.2471223,0.14064166,72.46719726669535
313,0.0,31300,0.99609375,0.16583252,0.016491685,130,13000,276,282.8826324939728,-14.226262,-3.1893442,0.1421391,60.40483354860777
320,0.0,32000,0.99609375,0.17120361,0.016322408,134,13400,286,293.06173634529114,-13.977011,-3.147726,0.10142179,61.96542398234542
326,0.0,32600,0.99609375,0.16986084,0.016568126,138,13800,296,303.3814299106598,-14.081732,-3.2113125,0.19102298,58.497504813856935
332,0.0,33200,0.996094,0.1694336,0.01647333,143,14300,307,314.2623915672302,-13.969824,-3.1868238,0.13013953,71.13284928399564
340,0.0,34000,0.9960935,0.17645264,0.016185742,147,14700,317,324.6123275756836,-14.09464,-3.1139996,0.12315354,56.9221476154276
346,0.0,34600,0.99609375,0.17907715,0.016126536,151,15100,328,335.44742941856384,-14.507708,-3.095314,0.09862524,69.89212570276702
352,0.0,35200,0.99609375,0.18530273,0.016076159,155,15500,338,345.4681820869446,-14.473257,-3.0832562,0.10181221,68.95549207784468
360,0.0,36000,0.99609375,0.18688965,0.016092276,159,15900,348,355.7676091194153,-14.332027,-3.0830696,0.14481717,53.247902500178526
366,0.0,36600,0.9960928,0.18621826,0.016021986,163,16300,358,365.8770523071289,-14.512041,-3.0654025,0.14089085,51.58679667743428
372,0.0,37200,0.99609375,0.1942749,0.015901694,168,16800,368,375.8834054470062,-14.329657,-3.0382898,0.121670924,70.81883247200268
380,0.0,38000,0.996094,0.18927002,0.015992219,173,17300,379,387.01995611190796,-14.696838,-3.0628347,0.0972294,53.117869487003375
386,0.0,38600,0.99609375,0.18890381,0.016055506,177,17700,389,397.1354556083679,-14.237218,-3.0738559,0.10093536,60.27439550004637
392,0.0,39200,0.99609375,0.19622803,0.015961437,181,18100,400,407.9757869243622,-14.233065,-3.0478005,0.15338194,71.01360005947001
399,0.0,39900,0.99609065,0.20074463,0.015908526,185,18500,410,418.1785159111023,-14.486766,-3.036159,0.17254215,59.466115326430064
405,0.0,40500,0.99609303,0.19610596,0.015777878,189,18900,420,428.34040665626526,-14.354846,-3.002518,0.12527059,61.23803483810565
412,0.0,41200,0.9960933,0.20483398,0.01567834,193,19300,430,438.5284423828125,-14.6377535,-2.9717278,0.1760962,66.67651679596575
418,0.0,41800,0.9960933,0.20599365,0.015629064,197,19700,440,448.56060004234314,-14.407899,-2.9633217,0.13746469,59.033793702383626
424,0.0,42400,0.9960933,0.19793701,0.015796438,202,20200,450,458.83523535728455,-14.490469,-3.0056503,0.13193819,68.99622113092592
431,0.0,43100,0.9960942,0.21313477,0.015436415,207,20700,460,469.14362955093384,-15.547381,-2.9134235,0.14561823,59.954748630927426
438,0.0,43800,0.9960928,0.21734619,0.015567282,210,21000,470,479.33116912841797,-15.131075,-2.9377089,0.21741767,57.227285537948575
444,0.0,44400,0.99609375,0.21697998,0.015605867,215,21500,480,489.5254909992218,-14.819748,-2.9536803,0.13899277,67.10612942522592
449,0.0,44900,0.99609375,0.20568848,0.015610412,220,22000,490,499.56102323532104,-14.470057,-2.9582691,0.15499887,68.13148350161752
456,0.0,45600,0.9960935,0.2064209,0.015541503,224,22400,500,509.9000561237335,-14.8318615,-2.9368076,0.1207123,68.47231905314577
