actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
1,100,-0.11916304,100,0.0,1,100,5.5382934,5.4191303,4.1921496,25.04200231702334,0.0,nan
4,400,-0.021690845,100,0.0,2,200,7.75639,7.7346992,3.4437804,73.08016857052205,0.0,0.0
8,800,-1.2191706,100,53.0,3,300,3.0562809,1.8371103,1.1972623,74.61266576499924,1.0,0.0
12,1200,3.1374383,100,0.0,4,400,5.167995,8.305433,5.0698643,72.58434852913997,0.0,0.3333333333333333
16,1600,6.4277124,100,20.0,5,500,2.1628363,8.5905485,1.1907231,76.04952615730957,1.0,0.25
21,2100,1.0936012,100,0.0,6,600,5.618582,6.712183,4.8849354,70.78875812876713,0.0,0.4
24,2400,-2.792902,100,3.0,7,700,5.4773355,2.6844335,1.5874493,75.32427137041088,1.0,0.3333333333333333
28,2800,-1.7679546,100,14.0,8,800,4.0454545,2.2775,1.4048765,79.611650853998,1.0,0.42857142857142855
32,3200,-0.77646685,100,0.0,9,900,7.3986855,6.6222186,5.864318,76.08948011285969,0.0,0.5
36,3600,-3.645472,100,0.0,10,1000,9.01291,5.367438,4.7323914,75.48678609056103,0.0,0.4444444444444444
40,4000,-3.9549184,100,23.0,11,1100,4.402125,0.44720644,0.0656009,65.94418419639692,1.0,0.4
44,4400,-6.496319,100,1.0,12,1200,9.927947,3.4316282,1.9940791,79.54304561787325,1.0,0.45454545454545453
48,4800,5.230601,100,0.0,13,1300,6.301018,11.531619,5.8864903,69.86783875325098,0.0,0.5
52,5200,3.6868136,100,0.0,14,1400,3.77856,7.4653735,2.4150674,77.38227041279914,0.0,0.46153846153846156
56,5600,-0.38019586,100,0.0,15,1500,3.7365136,3.3563178,2.3577223,74.14157823146087,0.0,0.42857142857142855
60,6000,-0.10265446,100,6.0,16,1600,5.645986,5.5433316,1.1100003,76.29432194197723,1.0,0.4
64,6400,-2.7290301,100,0.0,17,1700,7.7260113,4.996981,4.996981,76.50339525330291,0.0,0.4375
68,6800,-0.7135544,100,0.0,18,1800,9.027512,8.313957,7.5892496,74.6290215392499,0.0,0.4117647058823529
72,7200,3.0288517,100,0.0,19,1900,3.7460473,6.774899,2.0719523,74.83816127007962,0.0,0.3888888888888889
76,7600,-0.40858173,100,20.0,20,2000,2.5354247,2.126843,0.9598781,66.26075810146513,1.0,0.3684210526315789
80,8000,2.9820137,100,0.0,21,2100,4.4539404,7.435954,2.428572,78.38433084835263,0.0,0.4
84,8400,-4.5556626,100,4.0,22,2200,6.776523,2.2208605,1.7364608,69.01864865883316,1.0,0.38095238095238093
88,8800,-1.0171621,100,65.0,23,2300,4.4421725,3.4250104,0.22914153,80.58801546701251,1.0,0.4090909090909091
93,9300,2.6245747,100,39.0,24,2400,1.3654767,3.9900515,0.01981326,72.8449934767295,1.0,0.43478260869565216
98,9800,3.3864589,100,4.0,25,2500,3.4287095,6.8151684,1.7008283,65.35857190184022,1.0,0.4583333333333333
102,10200,-0.0016450882,100,0.0,26,2600,9.823378,9.8217325,9.30153,44.42762375940828,0.0,0.48
106,10600,-0.029642105,100,1.0,27,2700,4.141033,4.111391,1.647612,39.79536003034627,1.0,0.46153846153846156
109,10900,-5.06224,100,1.0,28,2800,8.632077,3.569837,1.7260222,57.258434427053075,1.0,0.48148148148148145
113,11300,0.49919903,100,45.0,29,2900,1.6708642,2.1700633,1.3567277,27.476966616005452,1.0,0.5
117,11700,-1.6385226,100,0.0,30,3000,5.717886,4.0793633,4.0793633,25.269814339971852,0.0,0.5172413793103449
121,12100,3.9370995,100,0.0,31,3100,2.4639802,6.4010797,2.4470322,24.801834753343407,0.0,0.5
125,12500,-0.13774633,100,0.0,32,3200,3.5537508,3.4160044,2.6067457,23.508258568963097,0.0,0.4838709677419355
129,12900,5.4659157,100,94.0,33,3300,0.9722698,6.438185,0.68981206,24.320159051821435,1.0,0.46875
133,13300,3.857778,100,0.0,34,3400,3.8887882,7.7465663,3.107245,24.89800955612987,0.0,0.48484848484848486
137,13700,0.18994617,100,8.0,35,3500,2.0897024,2.2796485,0.3242795,32.05601340293636,1.0,0.47058823529411764
139,13900,4.6849146,100,0.0,36,3600,2.3757713,7.0606856,2.3646648,23.539521754688593,0.0,0.4857142857142857
142,14200,3.6206021,100,98.0,37,3700,1.0944866,4.715089,0.18105635,25.971167035132467,1.0,0.4722222222222222
146,14600,0.042905807,100,0.0,38,3800,5.808935,5.851841,5.0524244,22.006723999279508,0.0,0.4864864864864865
150,15000,1.6588166,100,100.0,39,3900,0.50943804,2.1682546,0.48965123,24.49910439308248,1.0,0.47368421052631576
155,15500,0.19333363,100,0.0,40,4000,10.083731,10.277064,8.959279,23.51925638331344,0.0,0.48717948717948717
157,15700,5.04974,100,95.0,41,4100,1.2838914,6.333631,1.0470953,24.78316011195457,1.0,0.475
161,16100,3.1280627,100,0.0,42,4200,4.335701,7.4637637,4.2973933,22.378362620150934,0.0,0.4878048780487805
165,16500,1.4260502,100,0.0,43,4300,5.6832595,7.1093097,5.6832595,26.172174468017662,0.0,0.47619047619047616
169,16900,-0.23547077,100,0.0,44,4400,7.175512,6.940041,6.8404946,26.217295372557707,0.0,0.46511627906976744
173,17300,1.7184079,100,98.0,45,4500,1.4845216,3.2029295,0.15713221,26.35858640989709,1.0,0.45454545454545453
176,17600,4.3524423,100,95.0,46,4600,1.0093669,5.3618093,0.053122114,23.244480348670752,1.0,0.4666666666666667
180,18000,1.2619482,100,96.0,47,4700,1.8539883,3.1159365,1.3639995,22.143282735499234,1.0,0.4782608695652174
