actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
3,300,-0.24067974,100,0.0,1,100,8.190014,7.949334,5.5987215,25.258303742992442,0.0,nan
8,800,0.37228775,100,0.0,2,200,6.2550497,6.6273375,4.383552,69.20239706064571,0.0,0.0
12,1200,-1.9238338,100,0.0,3,300,8.27929,6.3554564,5.679002,73.21034282089691,0.0,0.0
16,1600,1.7495918,100,0.0,4,400,6.25132,8.000912,4.305909,73.4397975631801,0.0,0.0
18,1800,-0.8132353,100,0.0,5,500,9.985352,9.172116,6.920536,83.95862024789417,0.0,0.0
21,2100,-2.003602,100,0.0,6,600,8.792015,6.788413,3.3988183,73.88857198927654,0.0,0.0
24,2400,-3.232246,100,0.0,7,700,9.426256,6.1940103,5.0202317,80.63216882698694,0.0,0.0
28,2800,1.4032228,100,0.0,8,800,2.8564885,4.2597113,2.5703678,72.1026967789071,0.0,0.0
33,3300,-1.3993902,100,0.0,9,900,12.251238,10.851848,9.006589,69.29347094321007,0.0,0.0
40,4000,3.3142676,100,0.0,10,1000,5.2822948,8.596562,4.9659686,66.99579653410532,0.0,0.0
44,4400,-1.4712355,100,36.0,11,1100,3.2014108,1.7301753,0.057210322,73.25112942470071,1.0,0.0
48,4800,4.0853906,100,1.0,12,1200,3.37776,7.4631505,1.739246,73.48805003413075,1.0,0.09090909090909091
52,5200,-1.1946168,100,4.0,13,1300,6.061976,4.867359,1.7332041,73.21241302074097,1.0,0.16666666666666666
56,5600,-0.5661839,100,57.0,14,1400,1.8823044,1.3161205,0.17609118,72.72408239315286,1.0,0.23076923076923078
60,6000,-4.430773,100,73.0,15,1500,5.109975,0.679202,0.12918685,73.10545281135803,1.0,0.2857142857142857
64,6400,-2.0400877,100,0.0,16,1600,9.054228,7.01414,6.1367793,81.14561409176993,0.0,0.3333333333333333
66,6600,-0.8779478,100,5.0,17,1700,5.620068,4.7421203,0.69246507,78.59927283139635,1.0,0.3125
71,7100,2.039437,100,19.0,18,1800,3.9981277,6.0375648,0.3583249,71.41845953340938,1.0,0.35294117647058826
74,7400,-0.17590809,100,0.0,19,1900,4.6241693,4.4482613,3.4762025,77.08866373344179,0.0,0.3888888888888889
