actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3383,338300,-0.0010590553,5.3547773,3.8531048,3.5035741,100,0.0,2297,229700,5.090352,1.5713841,1.7430968,1.9253671,5.089293,6.9261613,5.596202,5.4289412,4.810374,0.324676,0.32050663,0.32795152,16.482459517156315,0.0,0.968
3391,339100,-2.134129,3.3278267,3.9296615,3.4973521,100,0.0,2302,230200,6.732923,2.2331011,1.7803575,1.9314195,4.598794,5.5609274,5.7100196,5.4287715,0.019628176,0.59553266,0.35040706,0.3294005,15.964406141443293,1.0,0.968
3399,339900,-0.32763624,3.1341395,3.737792,3.5014203,100,0.0,2307,230700,5.3682413,1.943874,1.8069878,1.925259,5.040605,5.0780134,5.5447803,5.4266796,0.09682716,0.11297586,0.33242196,0.32772806,16.379088832582855,1.0,0.968
3407,340700,4.2405186,2.7418296,3.5001578,3.4898853,100,100.0,2313,231300,0.1633482,2.3941512,1.9308839,1.9399202,4.403867,5.135981,5.4310427,5.4298058,0.1633482,0.1510993,0.32987654,0.3276972,17.133934230314612,1.0,0.968
3415,341500,0.32044125,1.0331728,3.2476175,3.4640658,100,1.0,2318,231800,1.506874,2.2082353,2.0754309,1.9363467,1.8273152,3.2414086,5.3230486,5.4004126,1.0653005,0.09879878,0.33182007,0.32360676,14.128775362791659,1.0,0.969
3423,342300,9.0424,2.955845,3.2872474,3.4446974,100,25.0,2325,232500,0.35488388,1.8222897,1.9606185,1.951826,9.3972845,4.7781343,5.2478657,5.396523,0.35488388,0.24950066,0.33220547,0.32537034,16.232329802483427,1.0,0.969
3432,343200,0.486557,3.9441495,3.0204873,3.4338002,100,2.0,2331,233100,5.8750534,2.476602,2.1402838,1.9533808,6.3616104,6.420751,5.160771,5.387181,0.28083035,0.4541335,0.36733052,0.32856834,16.170458982597932,1.0,0.968
3440,344000,6.0678873,1.5712821,2.9223742,3.4137402,100,13.0,2337,233700,0.27167413,3.174144,2.2178826,1.9671186,6.3395615,4.745426,5.1402574,5.380859,0.27167413,0.27184355,0.34311086,0.327415,14.33347589449153,1.0,0.969
3448,344800,1.7218363,3.507571,3.025684,3.4060361,100,99.0,2343,234300,0.4378534,1.374228,2.0661218,1.9659952,2.1596897,4.8817987,5.091806,5.372031,0.1842738,0.24782375,0.34091046,0.32675278,16.313018614978862,1.0,0.969
3456,345600,0.83371174,3.5314713,3.0171106,3.4007254,100,58.0,2349,234900,0.39737216,0.7574701,2.0399067,1.9635599,1.2310839,4.2889414,5.0570164,5.364285,0.058574367,0.3002142,0.35484043,0.3286336,16.368535570261628,1.0,0.968
3464,346400,3.958346,3.3685398,3.0890412,3.3925264,100,91.0,2355,235500,0.32595727,1.5316843,2.0218415,1.9653368,4.284303,4.9002237,5.1108828,5.3578634,0.32595727,0.43653005,0.30857038,0.32896164,16.613166299010487,1.0,0.968
