actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1,100,-0.6798351,0.26031554,0.26031554,0.26031554,100,0.0,3.0800679,6.370328,6.370328,6.370328,2.4002328,6.630644,6.630644,6.630644,2.4002328,4.8475866,4.8475866,4.8475866,14.17207271442559,1.0,nan
26,2600,-3.2248285,0.12411027,0.019568337,0.019568337,100,0.0,6.256153,4.6877627,5.42837,5.42837,3.0313246,4.811873,5.447938,5.447938,3.0313246,2.5991278,2.471256,2.471256,57.70825404870972,0.0,0.5833333333333334
50,5000,6.2131653,-0.19815016,0.15866312,0.15866312,100,0.0,2.1651688,5.64359,5.4628077,5.4628077,8.378334,5.4454393,5.621472,5.621472,2.080843,1.1183689,1.9961803,1.9961803,56.3973018926149,0.0,0.6041666666666666
74,7400,0.95890164,0.16673258,0.1862482,0.1862482,100,38.0,3.145087,5.3466864,5.474546,5.474546,4.1039886,5.5134187,5.6607943,5.6607943,1.9496557,2.117337,2.0712883,2.0712883,55.83467318849319,1.0,0.5972222222222222
97,9700,5.6680527,-1.8080528,-0.16998284,-0.16998284,100,4.0,3.3947408,6.862189,5.58901,5.58901,9.062794,5.0541353,5.419027,5.419027,0.08836046,2.0456722,1.9659443,1.9659443,63.75783386222861,1.0,0.6105263157894737
113,11300,-1.3442917,-1.303183,-0.24994735,-0.2288541,100,0.0,6.301718,6.063372,5.597044,5.5835485,4.9574265,4.7601886,5.3470964,5.354695,0.23243584,1.3297628,1.767248,1.8396864,33.732084044545644,1.0,0.6396396396396397
121,12100,0.06888771,-1.1910017,-0.33331567,-0.2569255,100,0.0,7.2300715,5.367711,5.5008874,5.5656905,7.2989593,4.176709,5.1675725,5.3087664,4.7079663,1.2442696,1.5939952,1.8064879,26.935573032368637,0.0,0.6554621848739496
134,13400,-2.199874,-0.5607885,-0.481786,-0.26722,100,0.0,9.999043,6.8048806,5.889836,5.695217,7.7991695,6.244092,5.40805,5.4279976,7.130874,3.806841,1.9563255,2.0175762,28.773577754271837,0.0,0.5984848484848485
145,14500,2.2956448,1.5225317,-0.30750728,-0.14472781,100,0.0,0.90256155,5.49566,5.846883,5.6970325,3.1982062,7.0181913,5.539376,5.5523043,0.90256155,3.1737587,2.1580987,2.1310127,28.770435629238385,1.0,0.5664335664335665
153,15300,-0.96715426,1.3787348,-0.37834084,-0.18099627,100,0.0,2.8591762,5.4479275,5.817762,5.730139,1.8920219,6.8266616,5.4394207,5.5491424,1.6793205,3.005049,2.2283506,2.1907961,8.620604147097954,1.0,0.5629139072847682
157,15700,4.947515,-2.9470186,-0.50878584,-0.25767368,100,100.0,1.8853151,7.5933237,5.8706417,5.755988,6.83283,4.646305,5.3618555,5.4983144,1.8853151,3.503924,2.2344365,2.2019067,7.422277364806133,1.0,0.567741935483871
161,16100,-0.64560795,-1.6988356,-0.5541418,-0.25419125,100,0.0,7.448586,5.962607,5.8488073,5.726592,6.802978,4.2637715,5.2946653,5.4724007,6.802978,2.995592,2.2893739,2.2186718,8.600858436337417,0.0,0.5660377358490566
165,16500,6.399332,-1.7363724,-0.59212196,-0.27835461,100,0.0,2.3527086,6.920601,5.9394097,5.7612095,8.752041,5.1842284,5.347288,5.4828544,2.3527086,3.5674908,2.401712,2.2677426,8.799023307875776,0.0,0.5521472392638037
169,16900,1.4731765,-1.6644752,-0.63123494,-0.31750706,100,0.0,4.2288227,7.143936,6.110107,5.82679,5.701999,5.479461,5.4788723,5.5092835,4.2288227,3.4946785,2.4624724,2.2992003,7.779535702587315,0.0,0.5389221556886228
173,17300,3.3569667,-2.0665069,-0.70714486,-0.35069472,100,0.0,3.8912103,7.646226,6.11016,5.8468723,7.248177,5.5797195,5.4030166,5.496178,3.8912103,3.8535285,2.5233126,2.3389099,8.759127685021543,0.0,0.5263157894736842
177,17700,-1.8034949,-1.4695091,-0.7296513,-0.35848358,100,0.0,8.416752,6.993984,6.18175,5.8675175,6.613257,5.524475,5.4521,5.5090346,6.5202284,4.578388,2.6772058,2.4035664,7.409988198055229,0.0,0.5142857142857142
181,18100,-2.0628319,-1.2740905,-0.70247567,-0.37247685,100,0.0,10.176563,7.3314567,6.3022847,5.9095407,8.113731,6.0573664,5.599809,5.537064,1.7283312,5.4967127,2.8807611,2.4871821,8.759317926223696,1.0,0.5027932960893855
185,18500,0.85848475,-0.17588496,-0.6398555,-0.32994565,100,0.0,4.293669,7.3766775,6.3577495,5.919264,5.152154,7.2007933,5.7178936,5.5893183,3.3312898,4.9281855,2.948365,2.4951742,8.832427594294387,0.0,0.5027322404371585
189,18900,-4.5126677,-0.053493857,-0.60052305,-0.33691335,100,0.0,8.519647,6.60746,6.306264,5.933205,4.006979,6.5539665,5.7057414,5.596291,4.006979,4.2669992,3.0944464,2.554417,7.756495358247829,0.0,0.4919786096256685
193,19300,0.91431236,0.30640307,-0.5491425,-0.36295977,100,0.0,9.24802,6.3268995,6.3559856,5.9719152,10.162333,6.633302,5.8068433,5.6089554,3.011777,4.9530935,3.2382996,2.6178496,8.574610158479775,0.0,0.4816753926701571
197,19700,-5.891617,-0.26497802,-0.46162048,-0.31653446,100,0.0,9.979067,7.501714,6.404211,5.9986587,4.08745,7.2367363,5.94259,5.682124,4.08745,5.20841,3.349044,2.6609693,8.714678864504378,0.0,0.47692307692307695
201,20100,-3.5241308,1.0259413,-0.47641996,-0.30255777,100,0.0,8.75695,6.8211145,6.450513,6.0060143,5.2328196,7.847055,5.9740925,5.7034564,5.159904,4.8945985,3.4927757,2.695956,7.656605574400766,0.0,0.4723618090452261
205,20500,1.3491421,0.97615874,-0.4479479,-0.29154792,100,98.0,1.9165888,6.021549,6.5038204,5.9937763,3.2657309,6.9977083,6.055872,5.7022276,1.9165888,3.5389419,3.5493023,2.6828854,8.70593172424754,1.0,0.47783251231527096
210,21000,-0.6155796,1.3184319,-0.30010852,-0.24221054,100,0.0,6.222951,4.343726,6.317531,5.9351196,5.6073713,5.662158,6.0174217,5.6929092,4.5039654,2.5874825,3.596899,2.6827407,8.750176675459672,0.0,0.4807692307692308
214,21400,0.60398865,1.1498085,-0.25669378,-0.24690688,100,0.0,5.46723,4.7708,6.348498,5.941016,6.0712185,5.9206085,6.0918036,5.69411,5.2363257,2.8607755,3.7159111,2.7008681,7.6388010144408405,0.0,0.4716981132075472
219,21900,-1.5718288,-0.9445435,-0.23124775,-0.2574472,100,80.0,8.1166725,5.6058884,6.35092,5.9059362,6.5448437,4.661345,6.119673,5.6484895,6.5448437,3.1016088,3.7873483,2.6914704,8.529639793836019,0.0,0.47465437788018433
222,22200,2.3433433,-0.040780734,-0.2214043,-0.2396133,100,0.0,6.784241,4.7711782,6.2891774,5.8961062,9.127584,4.7303977,6.067773,5.656493,6.784241,3.0133233,3.8177357,2.7173195,7.675232726694141,0.0,0.4681818181818182
230,23000,2.950038,-0.4514083,-0.34963045,-0.27147305,100,0.0,2.3167634,6.385523,6.3241777,5.936137,5.2668014,5.934114,5.974547,5.6646643,2.3167634,3.3362374,3.7178636,2.7358713,7.671436403262096,0.0,0.45614035087719296
234,23400,-8.106379,-1.5905876,-0.33961463,-0.29789567,100,0.0,10.329342,6.556198,6.2639465,5.936204,2.2229638,4.9656115,5.924331,5.638308,2.06417,2.7112803,3.7298892,2.7431326,8.796095202671337,0.0,0.4482758620689655
