actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
2318,231800,-2.689341,0.61506194,0.46921936,0.7778313,100,0.0,1514,151400,7.294512,4.894565,5.0384917,4.7319627,4.6051707,5.5096273,5.507712,5.509794,2.5901816,1.6840324,2.162361,2.0760899,14.82769393290428,0.0,0.583
2326,232600,-0.11052251,0.89419127,0.58755064,0.788838,100,1.0,1519,151900,2.1641839,4.4956646,4.9028807,4.7269325,2.0536613,5.3898554,5.490431,5.5157704,0.15663497,2.1270201,2.178072,2.0795915,18.644872091622993,1.0,0.58
2334,233400,-1.2671692,4.1269293,0.8451878,0.8220963,100,76.0,1525,152500,4.3063774,2.405629,4.734282,4.707556,3.0392082,6.5325594,5.5794697,5.529652,1.4361126,1.6838748,2.194331,2.0686393,16.66957985608606,1.0,0.585
2342,234200,-0.6514225,1.4285562,0.90615326,0.82928485,100,0.0,1531,153100,7.291857,4.538819,4.7409077,4.7115164,6.6404343,5.9673753,5.6470604,5.5408015,4.3837013,2.1261113,2.2303026,2.0713391,19.27600190834213,0.0,0.586
2350,235000,-3.15225,-0.071735665,0.7818609,0.8125605,100,0.0,1536,153600,6.3955483,6.3388953,5.0614557,4.7330937,3.2432983,6.26716,5.8433156,5.5456543,0.17344351,3.4762611,2.374665,2.0879884,19.88075822389439,1.0,0.581
2358,235800,3.801114,0.04297147,0.6951345,0.80841386,100,0.0,1542,154200,8.709425,5.810962,5.1665297,4.7382755,12.510539,5.853934,5.861664,5.5466895,8.51375,1.9640067,2.3925316,2.0876832,14.801315563019903,0.0,0.58
2367,236700,4.533916,-1.2562011,0.66258913,0.796167,100,0.0,1547,154700,1.8840003,7.5113945,5.301224,4.7542276,6.4179163,6.255193,5.963813,5.5503945,1.8778813,4.1430464,2.4534516,2.092983,15.416690022202614,1.0,0.579
2375,237500,1.6062832,0.26133114,0.5328017,0.8073099,100,0.0,1552,155200,4.187263,4.275188,5.348397,4.7347984,5.793546,4.5365195,5.881198,5.5421085,4.187263,1.7022648,2.4585085,2.074789,15.024555881744611,0.0,0.585
2383,238300,-0.19293451,0.3806693,0.6798043,0.7945365,100,0.0,1558,155800,2.0696933,4.9255133,5.162351,4.7562947,1.8767588,5.306183,5.842156,5.550831,1.8767588,3.4652355,2.4312081,2.091874,16.512827143073,1.0,0.58
2391,239100,1.702744,-1.1053821,0.36087525,0.7713227,100,0.0,1564,156400,3.4780302,5.768689,5.2882195,4.758551,5.180774,4.6633067,5.6490955,5.529874,1.7183914,2.2200494,2.462285,2.091101,16.494053349479607,1.0,0.577
2399,239900,-0.5308614,1.2988455,0.49839398,0.7805249,100,0.0,1570,157000,3.0995667,2.6981173,4.9819155,4.738554,2.5687053,3.9969628,5.480309,5.519079,2.5687053,1.1206115,2.3807364,2.0786934,13.709085847074627,0.0,0.583
2407,240700,-1.952548,-0.68428695,0.5703781,0.78168297,100,22.0,1575,157500,6.761441,4.4854665,4.8347573,4.729301,4.808893,3.8011792,5.405136,5.5109835,4.674709,1.8972263,2.3528538,2.0719638,16.66012067503791,0.0,0.583
2415,241500,2.4167924,1.0641797,0.4920642,0.79058844,100,100.0,1581,158100,1.7066494,5.5144777,4.958104,4.742084,4.1234417,6.5786576,5.4501686,5.532673,1.7066494,2.5869565,2.4426682,2.0740051,15.176937821328645,1.0,0.583
2423,242300,-4.3066754,0.5579957,0.51252615,0.78957635,100,0.0,1587,158700,6.849563,5.439292,4.9772997,4.75454,2.5428877,5.9972878,5.489826,5.544116,2.135682,1.6670622,2.3596761,2.067005,15.076438184002463,0.0,0.586
2431,243100,4.9328604,0.78345484,0.32451499,0.78614503,100,0.0,1592,159200,2.8952415,3.390367,4.9673495,4.7439194,7.8281016,4.173822,5.2918644,5.5300646,2.8952415,1.8050457,2.3639905,2.064767,16.876323899733574,0.0,0.584
2439,243900,0.9084892,-0.30457178,0.10453653,0.7853631,100,0.0,1598,159800,8.42124,6.288556,5.2337203,4.751853,9.329729,5.9839845,5.3382573,5.537216,5.5035706,4.1405535,2.5847886,2.0814524,15.143961553734384,0.0,0.581
2447,244700,-1.5408754,-0.05158074,0.15324217,0.7942827,100,0.0,1603,160300,5.15257,6.2590857,5.186489,4.7535787,3.6116943,6.207505,5.3397307,5.547861,3.5990372,3.5448918,2.5529578,2.0922978,17.37579115431683,0.0,0.578
2455,245500,-6.276966,1.4437912,0.23401463,0.8030984,100,0.0,1609,160900,7.448688,4.2733335,5.1029983,4.755587,1.1717219,5.717126,5.3370123,5.558685,0.15305448,2.3558729,2.6162283,2.100384,16.83795048740808,1.0,0.576
2463,246300,-3.8836532,-0.14787376,0.3410068,0.7901316,100,0.0,1614,161400,9.47752,4.9260306,4.806182,4.757134,5.593867,4.778157,5.147188,5.5472655,2.8969302,2.8398705,2.3984213,2.0997138,17.097481928081155,0.0,0.575
2471,247100,2.1262078,0.8119116,0.45224622,0.8017534,100,81.0,1619,161900,0.65399545,4.042972,4.7299113,4.7391434,2.7802033,4.854884,5.1821575,5.5408964,0.65399545,0.69969034,2.3341649,2.0782514,16.984837980074918,1.0,0.58
2479,247900,9.197249,0.7120579,0.4221193,0.80909276,100,100.0,1626,162600,0.8732016,3.7191882,4.725547,4.724214,10.070451,4.4312468,5.147666,5.5333066,0.8732016,0.7139233,2.1667051,2.0611658,11.788414256449354,1.0,0.585
2487,248700,-1.9917367,2.141436,0.7031471,0.83313286,100,0.0,1630,163000,4.1091905,3.6458278,4.494871,4.7050037,2.1174538,5.7872634,5.1980176,5.5381374,1.9702066,1.3080099,2.0375237,2.0471196,13.414089638705818,1.0,0.587
2496,249600,0.6873832,0.72462994,0.6158877,0.82861304,100,0.0,1637,163700,5.246824,4.620158,4.6645455,4.7056065,5.934207,5.3447886,5.280434,5.5342197,5.246824,2.5339217,2.1447768,2.0530844,15.863011005612883,0.0,0.586
2504,250400,4.824124,-0.8344835,0.5948291,0.813978,100,0.0,1643,164300,3.229673,6.858803,4.8929577,4.728452,8.053797,6.0243196,5.487787,5.5424304,3.229673,4.529912,2.385785,2.0812306,17.003268331287874,0.0,0.58
2512,251200,-0.46598148,0.29400435,0.5407019,0.815137,100,0.0,1649,164900,8.138136,5.7803802,4.8859024,4.742982,7.6721544,6.074384,5.426605,5.5581193,5.4478087,3.5323167,2.4140542,2.095392,16.689010573755166,0.0,0.575
2520,252000,8.524998,0.13301349,0.41500363,0.80523115,100,67.0,1654,165400,2.1262329,4.6456957,4.8926916,4.750661,10.651231,4.778709,5.3076954,5.555892,2.1262329,2.2506204,2.453868,2.098168,16.496801390350655,0.0,0.576
2528,252800,1.9788465,0.666108,0.33543453,0.7878861,100,0.0,1660,166000,7.293783,5.523459,5.110523,4.7723565,9.27263,6.1895676,5.4459577,5.560243,7.293783,2.785544,2.6100342,2.1161778,17.194766840036717,0.0,0.57
2536,253600,-2.841617,-0.94957626,0.21922566,0.746669,100,0.0,1666,166600,5.2349105,6.0498505,5.1776667,4.802991,2.3932934,5.100274,5.396892,5.5496597,2.3932934,2.4316926,2.5060074,2.1323726,16.838944877690434,0.0,0.567
2544,254400,1.8225077,2.10617,0.33780548,0.7581871,100,100.0,1672,167200,0.947425,3.5908504,4.955854,4.793067,2.7699327,5.6970205,5.2936597,5.5512543,0.947425,1.8016373,2.306304,2.1283765,13.375748241379231,1.0,0.567
2552,255200,-5.1120834,0.70412296,0.22466606,0.7351354,100,0.0,1677,167700,7.2655926,3.9514298,4.93857,4.800883,2.1535091,4.655553,5.1632366,5.536018,2.1512387,1.3551468,2.2322042,2.129393,15.123909532114073,0.0,0.566
2560,256000,-0.20659983,0.7342324,0.33029598,0.7434751,100,27.0,1682,168200,1.6732379,4.058061,4.8377376,4.803944,1.4666381,4.7922935,5.168034,5.54742,0.13827728,1.6229874,2.1462028,2.1273012,16.853677088066053,1.0,0.567
2568,256800,0.41146564,-1.2883247,0.29528138,0.7254281,100,0.0,1687,168700,5.1161942,5.820138,4.8794646,4.820419,5.52766,4.531813,5.1747465,5.5458465,4.170157,2.052098,2.1730957,2.1328385,15.269388333125217,0.0,0.563
2576,257600,-1.2611451,-0.36261234,0.20217781,0.72437966,100,53.0,1693,169300,3.591335,5.080892,4.985048,4.8128514,2.33019,4.71828,5.187226,5.537231,2.33019,1.7501396,2.2819195,2.1169415,16.84282892435773,0.0,0.567
2584,258400,0.3713479,-0.6384109,0.021980112,0.7082194,100,0.0,1698,169800,2.065011,5.046402,5.0518765,4.811076,2.436359,4.407991,5.0738564,5.5192957,2.0620122,1.770765,2.3421717,2.1167138,17.023472790819614,0.0,0.567
2592,259200,-3.4698257,1.1006396,-0.018464904,0.71231997,100,0.0,1703,170300,5.4664464,4.0710516,5.0790496,4.8101845,1.9966205,5.171692,5.060585,5.522504,1.0525589,2.781416,2.4227266,2.1203935,16.587221978524703,1.0,0.566
2600,260000,-0.36498928,0.3204298,0.070084564,0.6969605,100,0.0,1709,170900,6.216982,6.0020175,5.1183105,4.8262615,5.8519926,6.3224473,5.1883955,5.523222,0.40934688,2.5862586,2.3045902,2.1266513,16.77468168109162,1.0,0.563
2608,260800,6.375756,0.34173584,0.14287776,0.6901116,100,100.0,1715,171500,1.04995,4.2977285,4.82188,4.820279,7.425706,4.6394644,4.9647574,5.5103908,1.04995,1.6734626,2.06121,2.1239312,14.598192809285754,1.0,0.563
2616,261600,1.1628828,1.9910761,0.38758567,0.7091063,100,41.0,1721,172100,3.5075226,3.9448955,4.6806364,4.8120804,4.6704054,5.9359713,5.0682225,5.5211864,3.5075226,1.706445,1.932732,2.1225462,10.995502420945538,0.0,0.564
2624,262400,-2.328641,1.4028492,0.365283,0.7034479,100,0.0,1726,172600,10.449007,4.164228,4.678769,4.8182373,8.120366,5.567077,5.0440516,5.5216856,0.95398533,2.0434136,1.8844284,2.127147,16.5599553474257,1.0,0.562
