actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
3,300,3.8887246,100,14.0,1,100,2.4824855,6.37121,1.4460698,51.635097552361074,1.0,nan
7,700,-1.8612659,100,34.0,2,200,4.5095177,2.6482518,0.19270529,54.75960136228462,1.0,1.0
12,1200,-3.136746,100,0.0,3,300,8.501701,5.3649554,4.5162296,64.09979403664488,0.0,1.0
16,1600,1.0690155,100,0.0,4,400,8.245436,9.314451,7.441012,69.10277196700112,0.0,0.6666666666666666
20,2000,0.121249676,100,0.0,5,500,6.2030654,6.324315,5.6539865,79.26126447891953,0.0,0.5
20,2000,-2.017036,100,0.0,6,600,6.77347,4.756434,2.5145414,76.40028809236442,0.0,0.4
24,2400,1.1370592,100,0.0,7,700,3.053738,4.1907973,2.3027515,64.1624817729957,0.0,0.3333333333333333
28,2800,1.6649609,100,0.0,8,800,6.3748302,8.039791,5.7058463,65.49901352579965,0.0,0.2857142857142857
32,3200,-5.942416,100,18.0,9,900,7.5007925,1.5583766,0.67879486,80.9822508422007,1.0,0.25
36,3600,2.0859542,100,0.0,10,1000,4.017226,6.1031804,3.2289412,86.02444114828768,0.0,0.3333333333333333
40,4000,2.9827347,100,0.0,11,1100,4.7714286,7.7541633,2.8876553,88.65973279715769,0.0,0.3
43,4300,-0.57317877,100,0.0,12,1200,6.965263,6.392084,5.885533,95.43395068147052,0.0,0.2727272727272727
47,4700,-1.2871647,100,0.0,13,1300,3.9642272,2.6770625,2.050653,75.21581734604963,0.0,0.25
52,5200,1.5790133,100,0.0,14,1400,7.640467,9.2194805,7.256132,80.93085737076362,0.0,0.23076923076923078
56,5600,0.65902483,100,87.0,15,1500,1.3651553,2.0241802,0.0889237,75.45802254581305,1.0,0.21428571428571427
59,5900,-0.01918602,100,0.0,16,1600,5.664996,5.64581,3.741716,84.81264114194755,0.0,0.26666666666666666
64,6400,-3.2114158,100,19.0,17,1700,5.111682,1.9002663,1.4966104,75.70944481778974,1.0,0.25
67,6700,1.4136815,100,0.0,18,1800,6.5913196,8.005001,5.4566884,79.11727068595022,0.0,0.29411764705882354
72,7200,-2.8594747,100,2.0,19,1900,5.773802,2.9143271,1.8661319,58.733109153607174,1.0,0.2777777777777778
76,7600,4.7542458,100,1.0,20,2000,3.2035823,7.957828,1.9987518,74.5415908908745,1.0,0.3157894736842105
80,8000,-1.2288074,100,0.0,21,2100,4.8581834,3.629376,3.629376,81.24887162523933,0.0,0.35
84,8400,0.01966095,100,0.0,22,2200,8.345281,8.364942,8.096011,78.63792634406455,0.0,0.3333333333333333
88,8800,-0.36658907,100,32.0,23,2300,2.147526,1.780937,1.162782,82.16944525147336,1.0,0.3181818181818182
93,9300,0.693434,100,15.0,24,2400,3.2387607,3.9321947,1.1195401,76.08612600937421,1.0,0.34782608695652173
96,9600,-0.17857647,100,0.0,25,2500,6.454627,6.2760506,4.565285,78.23674543805951,0.0,0.375
100,10000,5.341179,100,29.0,26,2600,0.45388725,5.7950664,0.27330738,59.65623488345334,1.0,0.36
104,10400,-2.9197767,100,2.0,27,2700,6.5434575,3.6236808,1.8990573,40.40769312880083,1.0,0.38461538461538464
108,10800,3.2278585,100,12.0,28,2800,2.8334465,6.061305,1.3316842,33.191048435872446,1.0,0.4074074074074074
112,11200,0.43705797,100,0.0,29,2900,7.031102,7.46816,3.7124832,55.089115355785665,0.0,0.42857142857142855
116,11600,0.75570774,100,0.0,30,3000,8.361428,9.117136,7.0365124,44.23954112344258,0.0,0.41379310344827586
120,12000,3.043446,100,18.0,31,3100,0.9419767,3.9854228,0.9419767,41.79141239753925,1.0,0.4
124,12400,-3.5419514,100,15.0,32,3200,6.464077,2.9221256,1.5604562,41.49946056590318,1.0,0.41935483870967744
127,12700,0.3638959,100,6.0,33,3300,4.242664,4.6065598,1.1529275,37.68566075587967,1.0,0.4375
131,13100,-1.229135,100,0.0,34,3400,8.28333,7.054195,5.964613,42.300287074487585,0.0,0.45454545454545453
135,13500,1.0498412,100,46.0,35,3500,0.11087924,1.1607205,0.11087924,36.333049954929145,1.0,0.4411764705882353
139,13900,-3.7605624,100,0.0,36,3600,7.1851187,3.4245563,3.4245563,35.6714073144728,0.0,0.45714285714285713
143,14300,-0.8136635,100,0.0,37,3700,6.145344,5.3316803,4.8444853,33.944646073401394,0.0,0.4444444444444444
146,14600,-0.1992321,100,0.0,38,3800,10.18741,9.988178,7.7471147,35.58311354958335,0.0,0.43243243243243246
149,14900,-0.44694567,100,2.0,39,3900,3.7188342,3.2718885,1.6365093,37.402563307766364,1.0,0.42105263157894735
149,14900,-0.39159727,100,0.0,40,4000,7.970272,7.578675,6.335105,78.83369176193123,0.0,0.4358974358974359
149,14900,2.8181136,100,17.0,43,4300,3.6171649,6.4352784,1.1546587,303.11293354329524,1.0,0.42857142857142855
150,15000,2.1504698,100,0.0,46,4600,7.2020435,9.352513,3.9700866,98.28660020030829,0.0,0.4222222222222222
153,15300,0.21269512,100,0.0,48,4800,10.036156,10.248851,8.360541,93.29611249886003,0.0,0.40425531914893614
