actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
117,11.398069,11700,0.99223495,0.0038452148,0.06427408,30,3000,1,0,-10.597881,-11.261493,3.4835224,0.0
132,6.467619,13200,0.99609375,0.02532959,0.021861298,34,3400,9,10.727672576904297,-7.760676,-4.599639,0.086107336,51.72793696962503
147,11.150493,14700,0.99560547,0.0099487305,0.04723837,37,3700,17,21.47631335258484,-11.775028,-10.51749,15.480415,38.841947466693526
153,6.03839,15300,0.99609375,0.028442383,0.021763492,49,4900,26,32.26936745643616,-7.301091,-4.576496,0.038186006,59.6478300856891
158,6.0753,15800,0.99609375,0.027770996,0.021663573,68,6800,35,43.13697910308838,-7.511944,-4.5495763,0.035319,49.79090323125135
165,6.1304646,16500,0.99609375,0.033935547,0.02138563,81,8100,43,53.25239562988281,-7.687245,-4.478708,0.044206053,54.39304768732424
169,6.1313787,16900,0.99609375,0.034423828,0.02127573,98,9800,52,64.2000789642334,-7.758714,-4.4515676,0.029469224,54.00577930367096
177,6.1123137,17700,0.99609375,0.035217285,0.021238722,116,11600,61,75.76137280464172,-7.7390943,-4.441126,0.042624433,40.37377447035973
181,6.2603736,18100,0.99609375,0.03765869,0.02114214,130,13000,70,86.66973662376404,-8.01265,-4.4070396,0.057805076,59.28964222631914
188,6.338326,18800,0.99609375,0.04144287,0.020764219,146,14600,79,97.94381594657898,-8.346666,-4.307684,0.041052386,42.93881802680282
193,6.406764,19300,0.99609375,0.045959473,0.020706676,161,16100,87,108.01272583007812,-8.545911,-4.2922006,0.06016865,53.53576700099499
197,6.6845794,19700,0.99609375,0.049560547,0.020484407,179,17900,96,119.04554390907288,-9.046679,-4.2313967,0.08931679,53.978825158451365
205,6.826891,20500,0.99609375,0.05517578,0.020009648,195,19500,105,130.60988593101501,-9.411731,-4.1149964,0.06510881,40.646733117215355
209,6.7668543,20900,0.99609375,0.051574707,0.02019309,211,21100,114,141.39759635925293,-9.383757,-4.1563416,0.0704085,57.25506663873967
216,6.860961,21600,0.99609375,0.05291748,0.01980282,227,22700,123,152.81614995002747,-9.538361,-4.0585837,0.0642921,44.16270590157262
221,6.794613,22100,0.99609375,0.05529785,0.019863173,241,24100,131,162.99047923088074,-9.514682,-4.0742397,0.060701378,50.38985142776478
225,6.7881165,22500,0.99609375,0.052246094,0.019748919,260,26000,140,173.8122591972351,-9.489653,-4.0422873,0.05506362,55.18900477597334
233,6.525415,23300,0.99609375,0.05432129,0.019927174,276,27600,149,185.18076920509338,-8.910521,-4.088559,0.055791028,44.89309129051927
237,6.625432,23700,0.99609375,0.05529785,0.019711198,289,28900,158,195.96816229820251,-9.175339,-4.029698,0.060904246,57.20304184518946
243,6.7412663,24300,0.99609375,0.05529785,0.019659214,307,30700,167,207.15518069267273,-9.351802,-4.0160584,0.09132225,52.39436503157593
249,6.628818,24900,0.99609375,0.057739258,0.019553931,320,32000,175,217.32285952568054,-9.205567,-3.9937606,0.048601344,54.62521369495441
254,6.719186,25400,0.99609375,0.055908203,0.019426782,338,33800,184,228.4606294631958,-9.405271,-3.9607239,0.062029228,49.43443463886967
261,6.714326,26100,0.99609375,0.05480957,0.019486994,354,35400,193,239.76505374908447,-9.341833,-3.9786978,0.07171167,46.107600995201764
265,6.7259836,26500,0.99609375,0.05657959,0.019482084,369,36900,202,250.59966802597046,-9.366049,-3.9780722,0.072165735,58.13318710999711
272,6.8087034,27200,0.99609375,0.060791016,0.019306645,387,38700,211,261.9970407485962,-9.588228,-3.9305015,0.06471547,45.02587740220913
277,6.7897196,27700,0.99609375,0.06085205,0.019367516,400,40000,220,272.98823952674866,-9.560474,-3.944965,0.04190184,57.93512640879876
283,6.7486553,28300,0.99609375,0.057617188,0.019361086,414,41400,228,283.0384473800659,-9.540926,-3.9422593,0.05739259,56.00510906096803
288,6.8328953,28800,0.99609375,0.056396484,0.019487279,430,43000,236,293.0765793323517,-9.631126,-3.973869,0.11389095,47.89916665744735
293,6.8117547,29300,0.99609375,0.059936523,0.019275382,446,44600,244,303.45643615722656,-9.681269,-3.9193406,0.06829595,40.286684443094394
298,6.927388,29800,0.99609375,0.059936523,0.019134546,460,46000,253,314.55410861968994,-9.9368,-3.882017,0.075775534,56.400543928623655
304,6.822606,30400,0.99609375,0.055664062,0.019337423,473,47300,261,324.64652466773987,-9.713091,-3.9345317,0.07043801,51.23184596748505
309,6.9084187,30900,0.99609375,0.06335449,0.01922135,488,48800,270,335.60869574546814,-9.872543,-3.9050198,0.09282977,57.06510578928113
315,6.8763227,31500,0.99609375,0.05847168,0.019156251,503,50300,278,345.71931982040405,-9.870747,-3.8898447,0.052504092,42.04312892379421
320,6.9105535,32000,0.99609375,0.058410645,0.019230017,517,51700,287,356.7992305755615,-9.858225,-3.9050775,0.05842858,55.36691224410366
325,6.977619,32500,0.99609375,0.06048584,0.019059408,534,53400,296,367.8558769226074,-10.105871,-3.864945,0.048940815,57.939002864191565
331,6.865672,33100,0.99609375,0.061950684,0.019214522,548,54800,304,378.0707206726074,-9.853895,-3.9042912,0.056979053,54.49018940756445
337,7.012493,33700,0.99609375,0.0647583,0.019030571,565,56500,313,389.34745836257935,-10.152538,-3.8559463,0.049898088,49.135331654459506
343,6.976268,34300,0.99609375,0.062927246,0.01915017,582,58200,322,400.64454531669617,-10.064747,-3.8866944,0.06783132,44.729469277629505
349,6.985542,34900,0.99609375,0.0602417,0.019118782,595,59500,331,411.9129719734192,-10.016922,-3.8809714,0.05427591,48.89191850844704
