actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
120,12.401986,12000,0.98345566,0.003967285,0.08753105,30,3000,1,0,-11.959196,-13.182438,4.044502,0.0
132,5.6945696,13200,0.99609375,0.022766113,0.022126896,33,3300,7,11.275423526763916,-7.591655,-4.6134315,0.08652623,34.656585049827754
143,5.6809006,14300,0.99609375,0.020812988,0.021955334,36,3600,13,21.41531205177307,-7.3526,-4.629944,0.04782451,39.43810416513627
149,5.72007,14900,0.99609375,0.023620605,0.021868603,47,4700,20,32.67738699913025,-7.5361204,-4.5978117,0.06497562,43.18989168234587
153,5.707721,15300,0.99609375,0.028137207,0.021789702,65,6500,27,43.99770641326904,-7.627646,-4.580387,0.1378847,42.426724547367115
157,5.6606755,15700,0.99609375,0.0368042,0.021459915,83,8300,34,55.31965661048889,-7.7137213,-4.500869,0.07890895,41.592009934900986
162,5.545644,16200,0.99609375,0.044677734,0.021230418,99,9900,41,66.91574025154114,-7.7374816,-4.44088,0.036491882,38.13640145905034
168,5.517889,16800,0.99609375,0.05041504,0.02101767,114,11400,48,78.58900547027588,-7.8596497,-4.39052,0.037750002,31.63466272110551
173,5.561234,17300,0.99609375,0.055480957,0.020870252,130,13000,55,90.05153322219849,-8.026649,-4.344267,0.051191963,33.97504733286174
177,5.5854845,17700,0.99609375,0.06536865,0.020602645,144,14400,62,101.42347407341003,-8.396027,-4.2752304,0.07141445,42.34803944536444
181,5.6696606,18100,0.99609375,0.07244873,0.020257873,160,16000,69,112.56987810134888,-8.737619,-4.185051,0.042920284,43.244998242397116
185,5.6912384,18500,0.99609375,0.0748291,0.019989481,175,17500,76,123.90710377693176,-8.943647,-4.108268,0.057752475,39.75093140982403
189,5.8006773,18900,0.99609375,0.08062744,0.01987008,189,18900,82,133.91035890579224,-9.296031,-4.077531,0.15626013,41.624179275416274
193,5.913398,19300,0.99609375,0.09313965,0.019485326,206,20600,88,144.6288583278656,-9.632788,-3.9784794,0.07418094,41.7857232808668
197,6.1029105,19700,0.99609375,0.10180664,0.019091446,222,22200,95,156.04300570487976,-10.3562155,-3.8752246,0.06523596,40.627440937940094
201,6.25037,20100,0.99609375,0.10632324,0.019245759,240,24000,102,167.29768133163452,-10.441247,-3.9039216,0.28237486,41.7183216530209
205,6.3050957,20500,0.99609375,0.11248779,0.018804261,254,25400,109,178.5242817401886,-10.918482,-3.8016682,0.10055369,42.83404160799838
211,6.4467564,21100,0.99609375,0.12164307,0.018681824,271,27100,116,190.0719873905182,-11.036924,-3.7632747,0.08485833,35.71188044113513
217,6.4977603,21700,0.99609375,0.12908936,0.018438902,287,28700,123,201.62261652946472,-11.37678,-3.7043142,0.12664676,30.614624421632236
221,6.552928,22100,0.99609375,0.13104248,0.018413499,301,30100,130,212.94395804405212,-11.43114,-3.6896124,0.16873436,34.40871435566528
225,6.5547476,22500,0.99609375,0.13085938,0.018523034,315,31500,137,224.2400085926056,-11.580109,-3.725021,0.123310685,41.41343336658004
229,6.370013,22900,0.9960935,0.13885498,0.018138116,329,32900,143,234.8856885433197,-11.787846,-3.6188698,0.1656766,25.707746509896943
233,6.3834953,23300,0.99609375,0.13574219,0.018231556,345,34500,150,246.33445739746094,-11.886061,-3.6490629,0.091709666,42.11834444677707
237,6.5110126,23700,0.9960935,0.1531372,0.01799639,358,35800,157,257.4651279449463,-12.061849,-3.582949,0.16384211,41.76385998943906
241,6.324317,24100,0.9960916,0.14343262,0.018063713,374,37400,164,268.8193278312683,-11.8708,-3.6039152,0.16013002,41.897646518600006
245,6.334432,24500,0.9960935,0.15289307,0.017780397,393,39300,171,280.219496011734,-12.194184,-3.5206442,0.31915796,41.55567616737604
250,6.084161,25000,0.99609375,0.15350342,0.017715931,406,40600,178,291.61610412597656,-12.252335,-3.506321,0.108723484,38.46123457724092
255,5.8474345,25500,0.99609375,0.15435791,0.01739331,421,42100,185,303.19721007347107,-12.356678,-3.429906,0.099025585,32.475985704710816
260,5.8263063,26000,0.99609375,0.16082764,0.017403392,435,43500,192,314.4527585506439,-12.557853,-3.4221382,0.20988609,36.17235169542914
265,5.5389576,26500,0.99609375,0.16497803,0.0169859,450,45000,199,326.06903195381165,-12.53547,-3.3240523,0.1040783,37.94179332991092
269,5.5366426,26900,0.9960928,0.16040039,0.01735086,464,46400,206,337.4875867366791,-12.264008,-3.4144485,0.1910015,41.59648924894473
273,5.5731,27300,0.99609256,0.16400146,0.01728332,480,48000,213,348.7548632621765,-12.349573,-3.3858953,0.28831816,42.60550230394852
277,5.483205,27700,0.9960923,0.17523193,0.016860254,495,49500,220,360.0775578022003,-12.710953,-3.2859569,0.14836462,43.70287985753831
282,5.4834776,28200,0.9960909,0.17578125,0.016923502,511,51100,227,371.45160937309265,-12.57946,-3.3013744,0.109956756,43.27090229192653
286,5.54882,28600,0.99609256,0.17474365,0.016908534,527,52700,234,382.6371765136719,-12.2395115,-3.3042052,0.17979985,42.90364592864775
291,5.600154,29100,0.9960933,0.17315674,0.01681072,544,54400,241,394.32841515541077,-12.739372,-3.2740967,0.13042638,34.06552991996293
296,5.6383224,29600,0.9960916,0.17138672,0.016806547,559,55900,248,405.7776370048523,-12.759628,-3.2658734,0.1706118,35.243503329703536
300,5.638427,30000,0.9960916,0.18682861,0.01656792,573,57300,255,417.08078050613403,-13.243363,-3.2094111,0.20783049,38.63919558177991
304,5.7162476,30400,0.996094,0.1842041,0.016510062,586,58600,262,428.30578875541687,-13.191286,-3.1932864,0.140568,41.89678333265179
309,5.748212,30900,0.99609375,0.18951416,0.016252654,603,60300,269,439.7159733772278,-13.337833,-3.1265872,0.11525585,39.50831537247417
313,5.82815,31300,0.9960923,0.19854736,0.01653957,618,61800,276,450.8773238658905,-13.30327,-3.1875505,0.28776616,41.387994657275115
317,5.8120565,31700,0.99609375,0.19445801,0.016276602,633,63300,283,462.2366645336151,-13.266399,-3.1315126,0.15449014,42.07173348851636
321,5.8467665,32100,0.99609375,0.19329834,0.016189462,649,64900,290,473.61992144584656,-13.462961,-3.1053677,0.16933163,42.383303184217176
326,6.0396605,32600,0.99608874,0.18640137,0.016311796,662,66200,297,485.02225041389465,-13.440165,-3.1304834,0.30194426,38.367533576448075
332,5.9544196,33200,0.99609375,0.2064209,0.015940964,675,67500,304,496.5104455947876,-13.641834,-3.0418057,0.1334275,35.629460610157544
336,6.016842,33600,0.9960923,0.20318604,0.016068263,691,69100,311,507.72417640686035,-13.557343,-3.0759325,0.22682685,35.76913619218548
340,6.0325146,34000,0.9960878,0.19091797,0.016172215,704,70400,318,519.075754404068,-13.565624,-3.1028457,0.21637857,40.960250001525885
344,5.980501,34400,0.9960928,0.20751953,0.015927456,718,71800,325,530.2145910263062,-13.755167,-3.0410602,0.1675233,42.38711791299756
349,5.9796867,34900,0.9960928,0.20953369,0.01571993,733,73300,332,541.6078996658325,-13.923016,-2.9801013,0.17039159,38.85445111296641
353,5.9754353,35300,0.996094,0.20202637,0.015742233,745,74500,339,552.8278272151947,-13.951263,-2.9879742,0.12151633,42.89221797617655
358,6.113275,35800,0.996094,0.21685791,0.015817387,760,76000,346,564.2070996761322,-14.050985,-3.0085464,0.18313237,37.48472406005924
363,6.0474873,36300,0.9960928,0.2241211,0.015452912,776,77600,353,575.6194493770599,-14.335794,-2.9103541,0.194489,34.7773424706375
367,6.0360827,36700,0.9960923,0.22399902,0.01531505,791,79100,360,587.018271446228,-14.14139,-2.8754406,0.13627887,38.862360000335876
