actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1,100,0.0,1.5761251,1.5761251,1.5761251,100,0.0,6.0752115,4.8954606,4.8954606,4.8954606,6.0752115,6.4715858,6.4715858,6.4715858,6.0752115,4.463394,4.463394,4.463394,23.53122685583489,1.0,nan
33,3300,-1.4970078,-0.7362007,-0.3064278,-0.3064278,100,0.0,5.9562845,5.4502115,5.0639787,5.0639787,4.4592767,4.714011,4.7575507,4.7575507,0.255604,2.2850575,2.1144266,2.1144266,75.63329275446262,1.0,0.7586206896551724
65,6500,-4.822008,-0.31021446,-0.32293624,-0.32293624,100,15.0,6.78573,5.3544397,5.371659,5.371659,1.9637219,5.044225,5.0487237,5.0487237,0.25042924,2.0719855,1.9397062,1.9397062,74.30094591322158,1.0,0.639344262295082
97,9700,-0.38071465,-0.7157556,-0.29920164,-0.29920164,100,0.0,4.187695,6.5554175,5.219128,5.219128,3.8069804,5.839662,4.919927,4.919927,2.9779043,2.0198953,1.6847129,1.6847129,68.50380981950701,0.0,0.7096774193548387
117,11700,2.061268,0.58797824,-0.07123475,-0.11356297,100,0.0,3.0581954,4.4623427,5.0241413,5.069648,5.1194634,5.050321,4.9529066,4.9560847,2.881742,1.1057183,1.4720494,1.6385171,19.297847590168455,0.0,0.7079646017699115
129,12900,-0.94843054,1.263292,0.095494986,0.00012681684,100,0.0,5.078001,4.6736064,4.9882894,5.035738,4.1295705,5.936898,5.0837855,5.0358653,0.14702524,1.1676805,1.4784632,1.6214463,22.298188640061124,1.0,0.696
141,14100,-0.32418323,1.2225435,0.29166368,0.11203923,100,33.0,2.7417061,3.4318066,4.71037,4.8589654,2.417523,4.6543503,5.002033,4.9710045,0.1307736,0.53032327,1.3638313,1.5240116,20.419322308737055,1.0,0.7226277372262774
153,15300,1.2012606,4.9882746,0.88721466,0.46917143,100,94.0,1.2645793,1.8594043,4.2527547,4.622779,2.4658399,6.847679,5.139969,5.091951,0.4617425,0.582914,1.1873035,1.4453466,21.535395251887074,1.0,0.7449664429530202
165,16500,1.4762933,2.7192993,1.2563633,0.6227522,100,84.0,2.9056818,2.333785,3.8096993,4.4363537,4.381975,5.0530844,5.0660625,5.0591063,0.598535,0.8693096,1.0323989,1.3964084,19.71685192927682,1.0,0.7515527950310559
177,17700,5.996164,3.732411,1.6671737,0.8230005,100,8.0,1.5653716,2.034077,3.5869586,4.2765074,7.5615354,5.7664876,5.2541327,5.099508,0.4124844,0.8831746,1.0385087,1.3645945,23.471870381094213,1.0,0.7687861271676301
