actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
116,-2.0276043,11600,0.36581326,0.013977051,1.9986348,30,3000,1,0,1.4439516,2.4102168,96.13457,0.0
126,-0.061744846,12600,0.5647354,0.015930176,0.69402313,32,3200,5,10.668416023254395,-5.73668e-05,0.10092024,30.802898,26.200575614253534
139,-0.029922562,13900,0.5782168,0.016174316,0.6933198,36,3600,10,21.347908973693848,-7.647349e-05,0.049998842,30.764202,30.08917796888782
146,-0.023546621,14600,0.5996494,0.019470215,0.6932599,45,4500,15,31.7932550907135,4.234968e-05,0.03788083,30.758543,34.04508983469766
150,-0.01748614,15000,0.6048329,0.016662598,0.693215,59,5900,20,42.0890531539917,4.134256e-05,0.029368427,30.75541,30.83793028538435
153,-0.015923284,15300,0.60708904,0.017944336,0.69314384,74,7400,25,52.67340636253357,-8.387191e-05,0.028579267,30.753511,28.342351500520845
155,-0.008981037,15500,0.53527427,0.0134887695,0.6910041,90,9000,30,62.70279860496521,-0.0074300477,0.011665062,30.733177,33.880784420835646
159,-0.026361369,15900,0.5240667,0.011291504,0.68684983,104,10400,35,73.33016061782837,-0.022869244,-0.018882614,30.702183,29.686431045339702
162,-0.016331121,16200,0.47746873,0.0134887695,0.68261343,119,11900,40,83.68406367301941,-0.039484866,-0.04589262,30.722595,32.71676423725589
166,-0.018162645,16600,0.43085957,0.012451172,0.6758263,133,13300,45,94.0276665687561,-0.06628251,-0.063846424,31.109417,29.86890417965887
168,-0.10568098,16800,0.40694213,0.014038086,0.6676074,147,14700,50,104.03039932250977,-0.10532178,-0.100953735,33.451687,29.472378619537583
171,-0.13096061,17100,0.40496564,0.016052246,0.65318465,161,16100,55,114.42051911354065,-0.16455747,-0.1806091,36.56862,31.583465815767056
175,-0.15881942,17500,0.41092992,0.015380859,0.6335209,173,17300,60,124.78719162940979,-0.2524026,-0.24251604,48.085205,29.58787092794773
178,-0.16697118,17800,0.42288995,0.015258789,0.63139045,186,18600,65,134.90035152435303,-0.27356374,-0.2667663,57.683502,33.422388498639
182,-0.20030406,18200,0.4366367,0.015625,0.62037075,200,20000,70,145.364497423172,-0.32729295,-0.31225473,81.45625,29.430843418881647
184,-0.18479678,18400,0.4267168,0.015197754,0.6208129,215,21500,75,155.44650959968567,-0.33611,-0.31757426,91.425804,29.037748197225508
187,-0.20036983,18700,0.43542457,0.015136719,0.6204475,229,22900,80,165.83762979507446,-0.33942378,-0.29756063,90.14219,34.35955804903936
191,-0.19262964,19100,0.43077087,0.014160156,0.6117302,242,24200,85,176.16629099845886,-0.37359312,-0.3565798,94.75922,30.17791556156336
194,-0.20295256,19400,0.43639326,0.014953613,0.60809577,256,25600,90,186.2970495223999,-0.41060367,-0.38252878,114.49002,34.10037906889298
198,-0.21536684,19800,0.45386887,0.015014648,0.6033512,268,26800,95,197.08019280433655,-0.43711197,-0.38834146,127.11499,32.44519565108085
201,-0.21405897,20100,0.4285655,0.014160156,0.6060323,283,28300,100,207.1534276008606,-0.41351992,-0.37610477,114.578064,28.143826994102636
203,-0.21832843,20300,0.4354775,0.013671875,0.607399,298,29800,105,217.99203419685364,-0.40904605,-0.36522028,99.408875,29.267337734920044
206,-0.23909691,20600,0.47475815,0.012390137,0.5846096,309,30900,110,228.16395258903503,-0.5250441,-0.48253548,118.86754,33.860172426928955
210,-0.23835261,21000,0.49845195,0.012451172,0.5812365,321,32100,115,238.65314316749573,-0.555128,-0.49595368,133.05739,34.43659865224951
214,-0.24043338,21400,0.5104494,0.011352539,0.57225424,334,33400,120,249.1783962249756,-0.5891932,-0.544605,120.63792,30.56651677691098
217,-0.25661927,21700,0.5129194,0.013061523,0.5801893,346,34600,125,259.2240779399872,-0.58529353,-0.5143241,178.25037,30.138050415511096
221,-0.15392576,22100,0.50176334,0.013427734,0.58347124,362,36200,131,271.33566212654114,-0.5541502,-0.48874342,149.9602,30.15866101547337
223,-0.2757085,22300,0.513592,0.01373291,0.5723375,377,37700,136,281.51771068573,-0.6062205,-0.55209863,107.63627,30.766230796711476
226,-0.3924855,22600,0.52918196,0.014587402,0.57525146,392,39200,141,291.97464179992676,-0.58759224,-0.5171124,136.1411,32.638378782311555
230,-0.4194642,23000,0.53659797,0.012023926,0.5732243,405,40500,146,302.496310710907,-0.62459034,-0.56042886,168.82942,33.126352568144085
234,-0.43836668,23400,0.5405903,0.012390137,0.5664587,419,41900,151,313.19962430000305,-0.6452733,-0.58940417,106.12089,30.437778498935387
238,-0.53324336,23800,0.560714,0.014770508,0.56110775,436,43600,157,325.3956558704376,-0.6945462,-0.6283772,131.73108,28.625188801053064
242,-0.5340841,24200,0.5540595,0.013061523,0.56260717,453,45300,163,337.66840529441833,-0.6955245,-0.6109383,149.15396,27.50777868262727
244,-0.5364336,24400,0.550678,0.014099121,0.56631315,468,46800,168,347.81651854515076,-0.6603049,-0.58307445,153.1088,29.550654459440313
247,-0.5113182,24700,0.53835607,0.0146484375,0.57521623,481,48100,173,357.84883999824524,-0.61711144,-0.5344165,126.49393,31.08432036753396
250,-0.56907904,25000,0.56139207,0.012939453,0.5634001,495,49500,178,368.0381565093994,-0.6690755,-0.5907992,114.23917,32.66183309428289
254,-0.5766896,25400,0.56778836,0.0146484375,0.552812,507,50700,183,378.3121745586395,-0.728804,-0.6467304,115.542786,34.286675382813044
257,-0.5733516,25700,0.5600414,0.014038086,0.56424046,522,52200,188,388.35727977752686,-0.6887288,-0.6131867,172.66022,30.955436747276245
260,-0.5386349,26000,0.5517845,0.014709473,0.5650214,534,53400,193,398.397656917572,-0.6698623,-0.593886,108.491646,34.27398868699188
264,-0.58545315,26400,0.5600126,0.014709473,0.55943424,549,54900,198,408.77169036865234,-0.71742797,-0.63132185,152.88614,26.836264921326844
266,-0.68281174,26600,0.5761137,0.015319824,0.55454963,563,56300,203,418.8931186199188,-0.7054077,-0.6312152,111.83717,34.754860538647314
270,-0.6569226,27000,0.56535316,0.016784668,0.557545,577,57700,208,429.0610716342926,-0.7206241,-0.6310233,102.88011,34.263699138083105
273,-0.64766085,27300,0.56157947,0.015380859,0.5599464,591,59100,213,439.12387323379517,-0.71664757,-0.64525414,151.3664,30.718848090069866
276,-0.7198546,27600,0.57446766,0.017333984,0.5495422,605,60500,218,449.21404123306274,-0.7441751,-0.65707576,96.85942,29.43454819605074
279,-0.7021409,27900,0.57268715,0.015625,0.5530905,620,62000,223,459.4499969482422,-0.73219764,-0.65745175,117.29229,29.71403421887318
283,-0.73114705,28300,0.57813764,0.016113281,0.55396676,634,63400,228,469.7389621734619,-0.73451316,-0.6818049,151.6577,31.952881676395297
286,-0.7104075,28600,0.5697515,0.013793945,0.56420755,647,64700,233,480.17898082733154,-0.6552839,-0.59204686,107.82254,33.89276226269204
290,-0.7772924,29000,0.5766332,0.018188477,0.56376654,661,66100,238,490.67988109588623,-0.6708441,-0.58355975,128.73831,28.104993254226763
292,-0.9454019,29200,0.59964395,0.017028809,0.54245424,677,67700,243,500.7618429660797,-0.80445087,-0.712476,168.01483,30.901737970146
295,-0.89221656,29500,0.5956664,0.0154418945,0.54501456,691,69100,248,510.96913504600525,-0.8044428,-0.73795354,166.22398,30.087076908730285
298,-1.1097667,29800,0.61615086,0.018066406,0.53788817,703,70300,253,521.2417917251587,-0.81140375,-0.73055637,111.53996,34.46810388064209
302,-1.0435014,30200,0.6266947,0.016052246,0.5325399,716,71600,258,531.7348308563232,-0.85267246,-0.75777555,106.723175,33.51088042203152
305,-1.0455996,30500,0.6364546,0.01373291,0.52596575,732,73200,263,542.2303743362427,-0.878055,-0.7861446,105.054695,29.49578279203341
308,-1.015871,30800,0.6104536,0.015075684,0.53722286,746,74600,268,552.3791165351868,-0.83048004,-0.73528194,95.72661,29.834714395904605
311,-1.0218219,31100,0.61293864,0.016845703,0.5401192,760,76000,273,562.4601709842682,-0.8168838,-0.7098973,120.611435,30.353194410050964
314,-1.0562446,31400,0.585552,0.015380859,0.55915225,773,77300,278,572.6257002353668,-0.7057303,-0.6167842,144.75116,33.66361150802339
318,-1.0376257,31800,0.61668754,0.016418457,0.5355221,786,78600,283,583.0524663925171,-0.86171585,-0.770023,159.81812,33.20778835033152
322,-1.0365347,32200,0.6120813,0.016662598,0.53767174,800,80000,288,593.3033547401428,-0.8328097,-0.75216126,116.46774,26.657351993530785
325,-1.0328989,32500,0.61794615,0.015563965,0.5393901,817,81700,294,605.7518591880798,-0.80209833,-0.7073206,125.97716,26.203739377124503
327,-1.1888244,32700,0.61970973,0.012512207,0.5379708,831,83100,299,615.895072221756,-0.8182107,-0.72222483,126.99605,33.1088326373462
331,-1.3071389,33100,0.63464,0.015686035,0.5368998,843,84300,304,626.3294560909271,-0.850718,-0.727937,133.48465,34.309112390702076
334,-1.1203647,33400,0.6170447,0.015380859,0.5447774,857,85700,309,636.3808970451355,-0.78477454,-0.67964566,132.0633,34.41204467590738
338,-0.898594,33800,0.59754133,0.016479492,0.55748975,871,87100,314,646.7812941074371,-0.72151995,-0.6352072,111.58328,31.260166334755652
342,-1.0666041,34200,0.6121435,0.016113281,0.5423544,886,88600,320,658.8203134536743,-0.8433304,-0.72703415,166.31593,30.74034549691664
345,-1.1589739,34500,0.6086781,0.013977051,0.5427708,900,90000,325,669.0751693248749,-0.8175574,-0.7017337,109.269875,26.118961213697954
348,-1.0629094,34800,0.6023152,0.013916016,0.5515915,917,91700,331,681.0626401901245,-0.7475834,-0.64546895,114.0553,30.564532973226544
351,-1.0956692,35100,0.61434317,0.013671875,0.5535457,932,93200,336,691.2206072807312,-0.7669802,-0.6448542,178.07489,33.467366645671284
354,-1.126074,35400,0.6346891,0.0134887695,0.54009396,945,94500,341,701.3577485084534,-0.8381892,-0.7411839,161.18839,34.2011675276561
358,-1.1525928,35800,0.6250317,0.015014648,0.54785496,955,95500,346,711.6525552272797,-0.77460474,-0.6696904,174.13216,33.6947284254816
362,-1.1653368,36200,0.6304991,0.013061523,0.5464835,970,97000,351,722.0213634967804,-0.7926822,-0.6990346,132.99995,27.50615794236848
365,-1.1894233,36500,0.632195,0.013671875,0.5378388,987,98700,357,734.2278189659119,-0.810358,-0.71006453,132.85529,28.983993209744376
368,-1.2583584,36800,0.647666,0.014831543,0.5315249,1001,100100,362,744.2767949104309,-0.8876544,-0.7590319,162.18744,30.968603898459932
371,-1.3826753,37100,0.6528754,0.013916016,0.52661467,1014,101400,367,754.3314883708954,-0.9187909,-0.77783746,168.41028,30.9892860960758
374,-1.2223455,37400,0.6434529,0.013916016,0.5342033,1028,102800,372,764.5097019672394,-0.8509494,-0.7310297,103.30577,33.47962596074396
378,-1.4549713,37800,0.63294315,0.014587402,0.5455991,1038,103800,377,774.8455529212952,-0.82207906,-0.6857275,206.45435,33.41259137304749
