actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
112,0.0,11200,0.98357415,0.0040283203,0.08340548,29,2900,1,0,-11.636154,-12.535505,4.3142924,0.0
119,0.0,11900,0.99609375,0.021972656,0.021887908,31,3100,10,10.316915512084961,-7.7474422,-4.60355,0.056897566,61.72400047459579
129,0.0,12900,0.99609375,0.023498535,0.021811116,34,3400,20,20.573816776275635,-7.407363,-4.51855,0.044346586,56.3016261134567
139,0.0,13900,0.99609375,0.027526855,0.021487914,36,3600,30,30.703720331192017,-7.714997,-4.5112505,0.029863331,55.35356564738002
147,0.0,14700,0.99609375,0.031311035,0.021501493,38,3800,40,40.79537105560303,-7.686969,-4.5149407,0.026379328,71.24779065471363
155,0.0,15500,0.99609375,0.039367676,0.021038279,41,4100,50,50.88770890235901,-8.041638,-4.397844,0.040101185,58.44622721083281
165,0.0,16500,0.99609375,0.04522705,0.020790849,43,4300,61,61.90706753730774,-8.391939,-4.331247,0.038597,61.59426762524426
174,0.0,17400,0.99609375,0.046325684,0.020450667,46,4600,71,72.04373502731323,-8.892799,-4.236941,0.04430959,71.83134387148705
184,0.0,18400,0.99609375,0.05810547,0.020107964,48,4800,81,82.23450827598572,-9.764109,-4.142436,0.05091263,55.0214606596251
192,0.0,19200,0.99609375,0.06732178,0.01956442,51,5100,92,93.08114075660706,-10.401745,-3.9982824,0.0542797,60.05908370982765
201,0.0,20100,0.99609375,0.0725708,0.019272618,53,5300,102,103.39596939086914,-10.917751,-3.9219203,0.055754304,67.73716002783821
208,0.0,20800,0.99609375,0.078552246,0.018944558,56,5600,112,113.41113924980164,-11.840469,-3.839241,0.08189027,61.92801288781506
215,0.0,21500,0.99609375,0.09655762,0.01861294,60,6000,122,123.45591735839844,-12.394764,-3.7501802,0.076010466,61.54348651449428
222,0.0,22200,0.99609375,0.0970459,0.018357556,63,6300,133,134.36380553245544,-12.544337,-3.6800313,0.07496048,64.2391409748031
228,0.0,22800,0.99609375,0.1081543,0.018188834,67,6700,143,144.45137906074524,-12.577703,-3.6403413,0.09570681,60.278604864855886
235,0.0,23500,0.99609375,0.107299805,0.01816821,70,7000,153,154.50559830665588,-13.099618,-3.6279373,0.14287357,59.35411529053252
241,0.0,24100,0.99609375,0.111694336,0.018090418,74,7400,164,165.357812166214,-13.299997,-3.6097689,0.15631934,67.67535749878294
248,0.0,24800,0.99609375,0.1239624,0.017698362,78,7800,174,175.39717435836792,-13.666507,-3.5074937,0.09873816,59.52780461669845
255,0.0,25500,0.99609375,0.12286377,0.017820733,81,8100,185,186.2395579814911,-13.116335,-3.5406804,0.1144677,69.91584535949292
262,0.0,26200,0.99609375,0.12860107,0.017281614,85,8500,196,197.09979557991028,-13.330032,-3.3987536,0.079586506,72.15977785035813
269,0.0,26900,0.9960935,0.12731934,0.01729197,89,8900,207,207.9399070739746,-13.652946,-3.3998454,0.1083545,60.74468854016348
276,0.0,27600,0.99609375,0.12939453,0.017385751,93,9300,217,218.0269536972046,-13.297138,-3.4213285,0.15433131,59.42026760380682
283,0.0,28300,0.99609375,0.13897705,0.017113067,96,9600,228,228.8353145122528,-13.508915,-3.353587,0.108593844,70.05714906108678
289,0.0,28900,0.9960923,0.15075684,0.017030075,101,10100,239,239.69026970863342,-13.621931,-3.3339334,0.09655,63.21277614847671
296,0.0,29600,0.9960911,0.15100098,0.01682454,104,10400,250,250.50952100753784,-13.749582,-3.28267,0.09826638,71.58278826666667
304,0.0,30400,0.9960923,0.15576172,0.016728379,109,10900,261,261.530642747879,-13.738988,-3.2527661,0.14156994,62.37180348971083
311,0.0,31100,0.9960933,0.15026855,0.016893536,113,11300,272,272.5226078033447,-13.62053,-3.2969172,0.1157134,59.549501416443164
318,0.0,31800,0.9960935,0.1550293,0.016743198,118,11800,283,283.64499282836914,-13.625335,-3.2593853,0.09277542,53.30912947204321
324,0.0,32400,0.99608994,0.1687622,0.016526693,122,12200,294,294.29756593704224,-14.087374,-3.194531,0.23786661,72.35135256787771
331,0.0,33100,0.9960921,0.1607666,0.016464889,125,12500,304,304.5476951599121,-13.426712,-3.1859045,0.118062325,69.79724446506074
339,0.0,33900,0.9960928,0.16400146,0.016659055,131,13100,315,315.5798032283783,-13.480086,-3.2347727,0.12048584,56.63405561050368
344,0.0,34400,0.99609184,0.17028809,0.016239934,135,13500,326,326.17973351478577,-13.989628,-3.1216238,0.124003455,70.31365492080805
352,0.0,35200,0.996094,0.18109131,0.016182698,138,13800,336,336.18746542930603,-14.070824,-3.1054459,0.11049874,61.01225970788443
359,0.0,35900,0.99609256,0.18530273,0.016320601,143,14300,347,347.0718114376068,-13.95121,-3.1371264,0.18789323,68.64607266674457
365,0.0,36500,0.9960911,0.17126465,0.016376529,148,14800,358,357.8010652065277,-13.5428915,-3.1565878,0.13896297,65.2884267956567
372,0.0,37200,0.9960902,0.18231201,0.01623886,152,15200,368,367.83913111686707,-13.682988,-3.12071,0.1906685,67.748802248842
379,0.0,37900,0.9960916,0.17047119,0.016414115,156,15600,378,377.869549036026,-13.1047,-3.165216,0.15868433,62.39982965515863
384,0.0,38400,0.9960902,0.17822266,0.01614902,161,16100,389,388.3494153022766,-13.563372,-3.0901103,0.19376254,73.65569522862491
392,0.0,39200,0.9960923,0.19042969,0.015925394,165,16500,399,398.4633746147156,-14.066462,-3.0395412,0.111747675,72.74143321259236
400,0.0,40000,0.99609065,0.19763184,0.015938211,169,16900,410,409.3959159851074,-14.305816,-3.0345407,0.17212926,59.03918197105879
