actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
4,400,-1.9086714,100,0.0,1,100,6.8427553,4.934084,4.163224,14.08938701970396,0.0,nan
8,800,-0.8702922,100,0.0,2,200,4.9676013,4.097309,2.4893754,67.88193607130938,0.0,0.0
11,1100,0.50325584,100,0.0,3,300,4.480358,4.983614,2.3393688,66.34018820014748,0.0,0.0
16,1600,0.8770752,100,0.0,4,400,8.833056,9.710132,7.327588,64.20536389740255,0.0,0.0
18,1800,3.1234708,100,27.0,5,500,2.0960078,5.2194786,0.5332161,69.11689218661658,1.0,0.0
23,2300,-2.582696,100,0.0,6,600,7.4445133,4.8618174,4.8618174,69.21208070857209,0.0,0.2
27,2700,0.33802986,100,0.0,7,700,5.3797383,5.717768,4.2627134,65.66093017918624,0.0,0.16666666666666666
31,3100,-1.172396,100,0.0,8,800,5.063372,3.8909762,2.9506721,65.1346686680848,0.0,0.14285714285714285
34,3400,-3.7854137,100,0.0,9,900,12.739022,8.9536085,8.617747,71.2505864921805,0.0,0.125
37,3700,3.1727436,100,0.0,10,1000,3.4153688,6.5881124,3.184263,69.26076836891484,0.0,0.1111111111111111
42,4200,-0.9743767,100,0.0,11,1100,5.1659946,4.191618,3.0780053,63.7544806544864,0.0,0.1
45,4500,1.9120708,100,43.0,12,1200,0.31327945,2.2253501,0.115973234,66.24999901279809,1.0,0.09090909090909091
51,5100,3.2187386,100,0.0,13,1300,8.24287,11.461609,7.828941,66.27284007519226,0.0,0.16666666666666666
52,5200,2.7334027,100,0.0,14,1400,5.05598,7.789383,3.1478467,72.254668047112,0.0,0.15384615384615385
56,5600,-2.6151552,100,0.0,15,1500,9.565096,6.9499407,6.6194882,72.48020374550683,0.0,0.14285714285714285
60,6000,4.79607,100,0.0,16,1600,2.6069887,7.403059,2.399914,61.05341976263965,0.0,0.13333333333333333
64,6400,-3.765745,100,8.0,17,1700,5.7510943,1.9853494,1.3533005,66.92595803373213,1.0,0.125
68,6800,-1.024611,100,0.0,18,1800,8.312069,7.287458,6.541205,66.9584912985813,0.0,0.17647058823529413
72,7200,-3.517635,100,0.0,19,1900,7.496813,3.9791777,3.1579363,66.40288972536463,0.0,0.16666666666666666
76,7600,-1.2931275,100,0.0,20,2000,8.059254,6.766126,6.3365617,66.4563056109362,0.0,0.15789473684210525
80,8000,-0.29066277,100,0.0,21,2100,5.2426624,4.9519997,3.0706322,65.82158339495486,0.0,0.15
84,8400,2.0081306,100,0.0,22,2200,4.023165,6.031296,3.1057346,67.8283107527572,0.0,0.14285714285714285
88,8800,-0.83101463,100,0.0,23,2300,7.509235,6.6782203,3.2777917,63.147561873801955,0.0,0.13636363636363635
92,9200,-4.4304657,100,51.0,24,2400,6.1878705,1.757405,0.41615978,65.7081553670617,1.0,0.13043478260869565
96,9600,-0.82419014,100,24.0,25,2500,3.7256198,2.9014297,0.26661864,68.8671582468684,1.0,0.16666666666666666
100,10000,-2.7435546,100,0.0,26,2600,7.244306,4.5007515,3.916135,48.604528839667786,0.0,0.2
104,10400,-0.62126446,100,0.0,27,2700,9.78685,9.1655855,8.384073,26.67246117908789,0.0,0.19230769230769232
108,10800,-0.0051116943,100,0.0,28,2800,9.713977,9.708865,8.978038,49.90157229718813,0.0,0.18518518518518517
112,11200,-0.66001415,100,27.0,29,2900,3.1800585,2.5200443,1.4152157,45.8881598201367,1.0,0.17857142857142858
116,11600,-0.25521755,100,0.0,30,3000,8.534061,8.278844,7.8939795,49.45538755227135,0.0,0.20689655172413793
120,12000,0.45214367,100,0.0,31,3100,8.727181,9.179325,8.696481,25.62910962530623,0.0,0.2
124,12400,6.3207855,100,0.0,32,3200,2.1142056,8.434991,2.1142056,33.42003799600439,0.0,0.1935483870967742
128,12800,0.7889657,100,0.0,33,3300,6.0430408,6.8320065,4.7022214,30.33083231779896,0.0,0.1875
129,12900,-4.332116,100,1.0,34,3400,5.0479307,0.7158144,0.7158144,58.94056877320599,1.0,0.18181818181818182
132,13200,-2.7217906,100,7.0,35,3500,3.3976622,0.6758717,0.6758717,30.933671922108847,1.0,0.20588235294117646
136,13600,-0.25689125,100,0.0,36,3600,4.756668,4.499777,4.499777,31.506208353918428,0.0,0.22857142857142856
140,14000,-0.2612028,100,0.0,37,3700,10.014385,9.753182,8.997149,39.70409059752408,0.0,0.2222222222222222
144,14400,-2.9606133,100,0.0,38,3800,5.1393814,2.1787682,2.1787682,28.915356326292418,0.0,0.21621621621621623
148,14800,5.0596085,100,0.0,39,3900,2.608681,7.668289,2.608681,33.495814324931374,0.0,0.21052631578947367
149,14900,5.8876576,100,75.0,40,4000,1.5719396,7.459597,1.4661953,40.373865313345,1.0,0.20512820512820512
149,14900,-0.29693365,100,0.0,42,4200,7.894154,7.5972204,6.5064735,323.5501852140414,0.0,0.24390243902439024
149,14900,1.236278,100,0.0,45,4500,3.8316054,5.0678835,3.8137658,270.3020538631574,0.0,0.25
149,14900,0.29936785,100,100.0,48,4800,0.5152137,0.8145816,0.4961611,284.45640482387904,1.0,0.2553191489361702
