actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1,100,0.031425476,0.0,0.0,0.0,100,1.0,8.110338,4.555829,4.555829,4.555829,8.141764,4.555829,4.555829,4.555829,0.15022059,4.555829,4.555829,4.555829,24.88524337861103,1.0,nan
31,3100,2.645559,0.48821315,0.08560796,0.08560796,100,0.0,3.5161335,4.993779,4.8918133,4.8918133,6.1616926,5.4819927,4.9774213,4.9774213,2.3852468,1.5476578,1.9343606,1.9343606,71.70525089206218,0.0,0.6428571428571429
62,6200,-1.6762393,-0.00021543502,-0.3120339,-0.3120339,100,1.0,5.239592,6.2828474,5.549285,5.549285,3.5633528,6.282632,5.2372518,5.2372518,3.2742083,2.503373,2.1212416,2.1212416,68.40918580375782,0.0,0.5862068965517241
94,9400,1.3433871,-1.5044353,-0.33791593,-0.33791593,100,6.0,3.6127172,8.019374,5.5609975,5.5609975,4.9561043,6.51494,5.223081,5.223081,1.7600513,2.5430589,2.080569,2.080569,71.74102716331669,1.0,0.6136363636363636
113,11300,-0.10336399,-1.1448193,-0.41175342,-0.30665466,100,0.0,6.0165157,5.310275,5.7380238,5.561103,5.9131517,4.165456,5.32627,5.2544475,0.4184953,1.3274941,2.0441153,2.067175,37.34493714503067,1.0,0.6261682242990654
122,12200,7.073658,0.5755198,-0.20689222,-0.19190156,100,0.0,1.5988666,5.137654,5.6830244,5.508126,8.672524,5.7131734,5.4761314,5.3162236,1.2136236,1.726331,2.0603397,2.0399075,21.877019689611895,1.0,0.6293103448275862
134,13400,3.6987052,1.0646045,-0.060133114,-0.05895665,100,0.0,0.6143165,3.8486886,5.439589,5.358045,4.3130217,4.9132934,5.3794556,5.299089,0.6143165,0.66257846,1.9056834,1.9296752,20.726328569341124,1.0,0.6666666666666666
147,14700,-2.3598678,2.6604555,0.44302705,0.15968156,100,3.0,3.8247511,3.5678935,5.022476,5.1720757,1.4648833,6.228349,5.4655027,5.3317575,1.201134,1.0440613,1.7492394,1.8504237,21.415509556450772,1.0,0.6808510638297872
159,15900,-7.3726845,1.0649164,0.432142,0.1819227,100,0.0,9.809644,4.126249,4.9395833,5.139016,2.436959,5.191165,5.3717256,5.3209386,1.4614091,1.5842135,1.6289755,1.8232641,24.646732270564602,1.0,0.6928104575163399
170,17000,8.349725,2.9571517,0.6689276,0.3452863,100,99.0,1.8723181,2.2133813,4.7380023,4.9501405,10.222043,5.170533,5.4069295,5.2954273,0.7804175,0.39060837,1.5351062,1.7378664,19.86207325031677,1.0,0.7134146341463414
182,18200,6.070392,2.928077,1.0947046,0.5430947,100,73.0,1.1763597,1.956212,4.396348,4.776052,7.246752,4.8842893,5.491052,5.3191466,0.07702396,0.20878167,1.3070508,1.6416978,24.114640303084226,1.0,0.7329545454545454
191,19100,6.2787037,3.1957438,1.5052993,0.6550461,100,28.0,2.4867485,3.6327605,4.015168,4.7355123,8.765452,6.828504,5.520467,5.390558,1.1234593,0.73514086,1.1537863,1.601588,19.030628970240368,1.0,0.745945945945946
199,19900,-0.45917118,3.9907107,1.8384967,0.77064735,100,77.0,1.7521008,2.049615,3.6285071,4.6212792,1.2929296,6.040326,5.4670043,5.3919263,0.23062693,0.60202867,0.96311945,1.5619855,13.219762143476029,1.0,0.7564766839378239
207,20700,5.522695,4.2743063,2.2851892,0.93014103,100,88.0,0.5765921,1.6239412,3.3807344,4.506861,6.099287,5.8982477,5.6659236,5.437002,0.08779297,0.4171555,0.8983432,1.5193554,14.337740621313808,1.0,0.7661691542288557
215,21500,5.914396,2.7116385,2.45754,0.9706163,100,96.0,1.3157525,1.7861483,3.0766823,4.412918,7.2301483,4.4977865,5.5342226,5.3835344,1.3157525,0.3436181,0.79066694,1.4756435,18.273070769993783,1.0,0.7751196172248804
222,22200,2.2544236,3.8049114,2.63547,1.070318,100,78.0,1.8329543,1.6552868,2.857947,4.32501,4.087378,5.4601984,5.4934173,5.3953276,1.0869958,0.57038194,0.7057943,1.4480101,15.682156128964234,1.0,0.7824074074074074
230,23000,8.303606,3.9579492,2.857089,1.1521243,100,97.0,0.2257333,1.4639103,2.6336336,4.225734,8.52934,5.4218593,5.490723,5.377858,0.021432472,0.5060111,0.6579888,1.4128869,10.483675059122618,1.0,0.7901785714285714
238,23800,1.3451939,4.0457935,2.9774728,1.2515026,100,0.0,4.1531863,1.6597593,2.5870283,4.146632,5.49838,5.705553,5.5645003,5.398135,0.22258838,0.5962562,0.6782183,1.3890173,12.485453670015279,1.0,0.7931034482758621
246,24600,2.6703548,3.9499016,3.0521772,1.3242325,100,100.0,0.1083562,1.1753098,2.3783638,4.051666,2.778711,5.1252112,5.430542,5.375898,0.1083562,0.32830718,0.61621755,1.3505335,26.057593545043908,1.0,0.8
253,25300,8.236914,2.4650116,3.2768152,1.3573142,100,100.0,0.79235363,2.0087385,2.2138467,4.005595,9.029267,4.47375,5.490663,5.36291,0.17979501,0.14181708,0.5366947,1.3179499,14.544115930603034,1.0,0.805668016194332
261,26100,3.8130767,3.4338346,3.403457,1.4281625,100,70.0,0.24947381,2.9519765,2.112845,3.963875,4.0625505,6.3858113,5.516301,5.3920374,0.07867893,0.70576537,0.46383384,1.3036163,15.584128184543129,1.0,0.807843137254902
269,26900,4.0393867,3.260634,3.401874,1.4783223,100,100.0,0.36874455,2.5579982,2.1352236,3.916076,4.408131,5.8186326,5.5370965,5.394398,0.24462402,0.60358,0.48549545,1.2811371,17.639337936050975,1.0,0.8136882129277566
277,27700,4.345418,2.9238377,3.4742868,1.5203464,100,100.0,0.85045606,1.159395,1.9564242,3.8348901,5.195874,4.083233,5.4307113,5.3552365,0.8495007,0.38139993,0.48581418,1.2517672,16.040634552716913,1.0,0.8191881918819188
286,28600,11.211117,3.6769898,3.4902601,1.5789623,100,100.0,0.78175515,1.2529027,1.8104614,3.7555797,11.992872,4.9298925,5.3007216,5.3345423,0.050007965,0.6469047,0.50909036,1.2344508,11.50848607015744,1.0,0.825
294,29400,3.344191,3.3181567,3.3719926,1.6074909,100,100.0,0.70995957,3.467493,1.9029652,3.761313,4.0541506,6.7856507,5.2749577,5.368804,0.70995957,0.2037781,0.45278618,1.2066654,23.415312996052958,1.0,0.8298611111111112
302,30200,0.25093246,-0.36633497,3.1138809,1.5638223,100,8.0,1.1974057,7.7128386,2.3413725,3.8471045,1.4483382,7.3465033,5.455254,5.4109263,0.32700774,0.5314013,0.46730357,1.1917101,15.98834406877524,1.0,0.8344594594594594
310,31000,3.1350317,1.2236893,2.8425605,1.5552739,100,0.0,4.9847383,4.576926,2.526792,3.8380928,8.11977,5.800616,5.3693523,5.3933663,0.22145551,0.4389804,0.4770948,1.1728079,11.245864012556273,1.0,0.8388157894736842
318,31800,1.574765,2.3230197,2.7755997,1.5768715,100,33.0,2.1532917,2.4726918,2.6051867,3.8156497,3.7280567,4.795712,5.380786,5.392521,1.043392,0.99324006,0.534746,1.1732938,15.980560755867648,1.0,0.8397435897435898
326,32600,-1.5119824,2.7518609,2.7660787,1.607067,100,0.0,6.353301,2.8978043,2.6592255,3.7904007,4.8413186,5.649665,5.425304,5.3974676,0.11356627,0.51891863,0.51669645,1.1541339,14.994780986065267,1.0,0.84375
334,33400,4.24484,3.381359,2.6533265,1.6414449,100,0.0,0.35439077,3.0222743,2.832816,3.7749052,4.599231,6.403634,5.4861426,5.4163504,0.06685016,0.18480915,0.4882006,1.1307256,13.008417330893527,1.0,0.8475609756097561
342,34200,1.6427708,3.4624221,2.5614786,1.6677803,100,0.0,5.6879263,1.7716671,2.8410554,3.729732,7.330697,5.2340894,5.402535,5.3975124,3.2897172,0.16117638,0.46557128,1.1076072,12.74879472742718,0.0,0.8511904761904762
350,35000,7.821173,3.4315872,2.590064,1.7015933,100,100.0,0.1536743,2.6530232,2.9406304,3.7117147,7.9748473,6.0846105,5.530695,5.4133077,0.1536743,0.8508949,0.5357293,1.1054958,21.464381917942507,1.0,0.8488372093023255
358,35800,6.456095,3.2990303,2.5665503,1.7371598,100,88.0,0.36312202,2.7569673,3.0331497,3.7035637,6.819217,6.055997,5.5997005,5.440724,0.36312202,0.57268953,0.5364134,1.0960343,20.837236513015522,1.0,0.8522727272727273
366,36600,2.3269248,2.6778195,2.4768465,1.7498059,100,99.0,0.19936435,2.6491766,3.0103164,3.6864355,2.5262892,5.326996,5.487163,5.4362416,0.19936435,0.63791037,0.5502488,1.0878823,15.990330554201309,1.0,0.8555555555555555
374,37400,4.218391,3.6263974,2.5710595,1.7903702,100,100.0,0.40998122,1.0198176,2.968407,3.6273954,4.628372,4.646215,5.539466,5.4177656,0.1260658,0.1260749,0.5223812,1.0669211,13.931083864393884,1.0,0.8586956521739131
382,38200,3.5876079,4.649531,2.7583096,1.854396,100,0.0,3.2208853,1.1311458,2.978677,3.580452,6.808493,5.7806764,5.736987,5.4348483,0.15639882,0.17428286,0.48762426,1.049024,12.09760182282705,1.0,0.8617021276595744
390,39000,3.4259138,4.712607,2.6829212,1.9044929,100,0.0,4.3034983,1.2738564,2.996437,3.5381582,7.729412,5.9864635,5.679359,5.4426513,0.13426992,0.4854485,0.508747,1.0391521,21.922302308380743,1.0,0.8645833333333334
398,39800,8.737636,3.4713695,3.0231888,1.9356769,100,100.0,0.60862863,2.457315,2.6729357,3.5211163,9.346264,5.928684,5.696125,5.4567933,0.5463949,0.18567698,0.477428,1.0223937,25.9623654692636,1.0,0.8673469387755102
406,40600,5.050568,3.7977574,3.2077742,1.9586968,100,55.0,0.1942522,3.1987758,2.5481145,3.5272226,5.24482,6.996534,5.7558885,5.4859195,0.1494565,0.21702297,0.46644643,1.0054388,15.62074245512118,1.0,0.87
414,41400,5.5759563,3.3789704,3.341096,1.9959679,100,88.0,1.6578007,2.2161553,2.4279788,3.4919627,7.233757,5.595125,5.769074,5.487931,0.14676955,0.3430662,0.42947087,0.9938133,22.0692778823195,1.0,0.8725490196078431
422,42200,4.575014,3.6495051,3.4753876,2.0238843,100,100.0,0.9364841,1.6040481,2.306508,3.4579463,5.511498,5.2535534,5.7818956,5.481831,0.08014381,0.15441678,0.36730424,0.97785443,14.064883640972818,1.0,0.875
430,43000,-0.73370814,2.7690563,3.449534,2.042052,100,0.0,3.5012448,2.0783842,2.2563555,3.4349155,2.7675366,4.8474407,5.7058887,5.4769673,0.09826632,0.36738816,0.39068654,0.96782875,22.071641228058358,1.0,0.8773584905660378
438,43800,-1.8578744,1.9427341,3.3187122,2.032375,100,0.0,7.8880124,4.2677627,2.4385436,3.4536211,6.030138,6.210497,5.757256,5.485996,0.2230232,0.9882535,0.45478305,0.9681897,14.79445278565986,1.0,0.8773148148148148
446,44600,4.1441417,1.9400936,3.1842315,2.0232368,100,98.0,1.3343104,2.5800905,2.4301932,3.4396625,5.478452,4.520184,5.614424,5.462899,1.0320618,0.65650374,0.43723553,0.96437794,15.853856333574223,1.0,0.8772727272727273
454,45400,1.2949188,2.8464293,3.2032533,2.0315523,100,97.0,2.4349196,2.678409,2.4186752,3.4283142,3.7298384,5.524839,5.621929,5.4598665,0.36706,0.4494369,0.42356533,0.9558819,21.807919122089498,1.0,0.8794642857142857
462,46200,5.5692368,2.0700877,3.1021888,2.0265832,100,93.0,0.2051031,2.3869624,2.321922,3.4111924,5.7743397,4.4570494,5.424111,5.4377756,0.1736243,0.49038085,0.41640884,0.94810015,22.673988489865586,1.0,0.881578947368421
470,47000,1.8285694,3.0835583,3.0439515,2.0403755,100,98.0,2.3019762,2.2976928,2.402853,3.3972406,4.1305456,5.3812513,5.4468036,5.437616,0.36750636,0.21663365,0.40625113,0.9352647,16.273200481890818,1.0,0.8836206896551724
478,47800,3.4636483,3.0302613,3.0046232,2.0619311,100,97.0,0.20273174,2.8682423,2.5484316,3.3867555,3.6663802,5.8985033,5.553055,5.4486866,0.017486919,0.49045843,0.43871632,0.92971253,11.27179314055485,1.0,0.885593220338983
486,48600,2.1666677,3.1993122,2.788339,2.0818021,100,0.0,1.8982375,2.621756,2.6478043,3.3701057,4.064905,5.821068,5.4361434,5.4519076,0.32558513,1.1300461,0.53059787,0.9370835,15.990055622985018,1.0,0.8833333333333333
494,49400,0.4164306,4.7984743,2.9420981,2.1455772,100,96.0,0.31950682,2.0055315,2.5718272,3.3324971,0.7359374,6.8040056,5.513925,5.478074,0.2266564,0.8016577,0.51759607,0.9261374,15.111008504928483,1.0,0.8852459016393442
502,50200,7.3921175,4.2382565,2.9644668,2.1614075,100,100.0,1.2675545,0.98597705,2.420879,3.2954533,8.659672,5.2242336,5.385346,5.4568605,1.2675545,0.3675837,0.5249099,0.91709065,11.42554258336221,1.0,0.8850806451612904
510,51000,1.2015116,2.9891076,2.938365,2.1737378,100,0.0,2.2510927,1.960921,2.3402586,3.2772665,3.4526043,4.9500284,5.2786236,5.451004,0.15398578,0.50524163,0.53834546,0.9081793,11.106027763480679,1.0,0.8869047619047619
522,52200,7.3795896,3.2813606,2.9506829,2.2007542,100,97.0,1.7460066,1.415589,2.2835398,3.2338228,9.125596,4.69695,5.234222,5.434577,0.24567951,0.09302239,0.5161749,0.8897477,10.19049623123529,1.0,0.8895348837209303
534,53400,4.2529273,3.242649,3.072883,2.231348,100,0.0,0.5571569,2.2672133,2.1958225,3.2084074,4.8100843,5.5098624,5.2687054,5.4397554,0.06259898,0.22819778,0.48892534,0.8759711,15.921037378170567,1.0,0.8920454545454546
542,54200,4.6356697,3.6651409,3.2203834,2.2465103,100,20.0,0.62910557,1.8347288,2.0350857,3.1879883,5.2647753,5.4998693,5.2554684,5.4344983,0.12311191,0.2332292,0.40084141,0.86636436,15.58272009767733,1.0,0.8936567164179104
550,55000,4.218729,2.4990432,3.3122888,2.2604713,100,0.0,2.5996702,1.1177181,1.8649678,3.1505513,6.818399,3.6167614,5.1772566,5.4110227,0.051129926,0.15800738,0.37897024,0.8558797,10.302539635128868,1.0,0.8952205882352942
558,55800,7.3341393,2.8244088,3.4029548,2.2685611,100,98.0,0.41286775,2.250525,1.8709321,3.1448863,7.747007,5.0749335,5.2738867,5.4134474,0.2663657,0.606135,0.3975415,0.8541543,15.68993195724074,1.0,0.8931159420289855
566,56600,4.456554,3.302311,3.427987,2.286854,100,100.0,0.24448252,1.9211018,1.8393749,3.1238105,4.7010365,5.2234125,5.267362,5.410664,0.24448252,0.4504319,0.413463,0.8494836,15.910913234261125,1.0,0.8928571428571429
574,57400,5.2968817,3.3417785,3.4534354,2.301561,100,87.0,1.0262425,2.7510645,1.8877312,3.124564,6.3231244,6.092843,5.3411665,5.426125,1.0262425,0.23159981,0.40166515,0.8410904,10.226759143288895,1.0,0.8943661971830986
586,58600,4.657602,4.0356293,3.6315763,2.3453693,100,97.0,0.21677464,1.8907629,1.7530516,3.0950966,4.8743763,5.9263926,5.384628,5.440466,0.21080072,0.29042524,0.31335786,0.8310077,15.914740208230459,1.0,0.896551724137931
594,59400,-1.1900625,3.8360791,3.41857,2.3591669,100,0.0,3.8703997,1.525567,1.7978734,3.07501,2.6803372,5.3616467,5.2164435,5.4341764,0.34832102,0.24743369,0.31245694,0.8231709,14.765393355857434,1.0,0.8979591836734694
602,60200,2.7450542,2.970836,3.3967202,2.3659296,100,90.0,0.5648234,3.3290164,2.0005326,3.0810623,3.3098776,6.299852,5.397252,5.446992,0.083860494,0.17014183,0.2967536,0.81438583,11.169366262698142,1.0,0.8993288590604027
610,61000,-3.0641136,3.1403587,3.4426491,2.381076,100,0.0,8.583183,2.422438,1.9361176,3.0581245,5.5190697,5.5627966,5.3787665,5.4392004,2.950314,0.3133596,0.2979102,0.8084621,14.109388071010358,0.0,0.9006622516556292
618,61800,8.764969,3.452184,3.409184,2.3936598,100,99.0,0.7413676,2.1610057,2.0162606,3.0514133,9.506336,5.6131897,5.425446,5.445073,0.044995077,0.8323305,0.3621182,0.80934834,16.094113580597845,1.0,0.8986928104575164
