actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
112,0.0,11200,0.97706246,0.0038452148,0.10473154,28,2800,1,0,-11.441413,-12.674353,4.059723,0.0
120,0.0,12000,0.99609375,0.021484375,0.022084374,30,3000,10,10.14900255203247,-7.292281,-4.661372,0.0550175,67.07621465251789
132,0.0,13200,0.99609375,0.025390625,0.021956408,33,3300,20,20.61444926261902,-7.441795,-4.6216793,0.098833054,62.50081922535764
141,0.0,14100,0.99609375,0.033935547,0.02160358,35,3500,30,31.0626802444458,-7.548774,-4.5392385,0.040801775,53.88324777520084
150,0.0,15000,0.99609375,0.042114258,0.021317873,38,3800,40,41.14330577850342,-7.690525,-4.4633503,0.06794873,60.87931227256903
158,0.0,15800,0.99609375,0.04034424,0.021090318,40,4000,50,51.437737464904785,-7.84404,-4.403311,0.040849008,67.629492742505
167,0.0,16700,0.99609375,0.045654297,0.021038733,43,4300,60,61.51718854904175,-8.113844,-4.3905416,0.08847724,52.885067989905885
178,0.0,17800,0.99609375,0.047607422,0.020781375,45,4500,70,71.82496070861816,-8.187126,-4.3254776,0.042587377,63.79262056793124
186,0.0,18600,0.99609375,0.06225586,0.020195335,48,4800,80,82.27629113197327,-8.898943,-4.1649876,0.05652691,50.192545633844006
195,0.0,19500,0.99609375,0.08404541,0.01949554,50,5000,91,93.11508584022522,-9.782192,-3.9842207,0.08894292,60.89812322890745
202,0.0,20200,0.9960935,0.08483887,0.019607926,55,5500,101,103.34921216964722,-10.409643,-3.9991379,0.3551462,63.67838219442209
208,0.0,20800,0.99609375,0.09857178,0.019153707,59,5900,111,113.4014310836792,-10.819044,-3.8852715,0.14520213,57.23398422350202
214,0.0,21400,0.99609375,0.11584473,0.018641666,63,6300,122,124.00860667228699,-11.3108015,-3.7565227,0.11977728,72.3930303673461
221,0.0,22100,0.99609375,0.11279297,0.018444743,68,6800,132,134.19809103012085,-11.478428,-3.6992426,0.12961675,66.15945922032355
229,0.0,22900,0.99609375,0.11541748,0.01826732,72,7200,142,144.43294620513916,-12.257594,-3.6588132,0.1831294,45.43721124141457
234,0.0,23400,0.996094,0.11956787,0.018129352,76,7600,153,155.31624150276184,-11.908337,-3.6186175,0.10985606,63.15914378430472
242,0.0,24200,0.99609375,0.13317871,0.017733283,80,8000,163,165.64152336120605,-12.295271,-3.5154357,0.16515529,68.15566688772863
249,0.0,24900,0.99609375,0.121520996,0.017930694,83,8300,174,176.68743586540222,-11.821821,-3.5698934,0.0972382,53.346028700108725
255,0.0,25500,0.996094,0.13031006,0.01754744,87,8700,185,187.41167545318604,-12.702465,-3.4697893,0.10474183,69.07613505740102
262,0.0,26200,0.99609375,0.12640381,0.017375387,91,9100,196,198.1627094745636,-12.629974,-3.4263668,0.11949384,70.90437520470802
269,0.0,26900,0.9960935,0.1328125,0.017474566,95,9500,206,208.27213859558105,-12.9612465,-3.4399922,0.33827168,68.2258750833331
278,0.0,27800,0.99609494,0.13800049,0.017231245,100,10000,217,219.4200723171234,-12.686586,-3.3829484,0.12765872,48.50516772006313
282,0.0,28200,0.99609375,0.13690186,0.017344587,104,10400,228,230.02893805503845,-12.753738,-3.4129443,0.14301372,73.36811827433866
290,0.0,29000,0.99609375,0.15026855,0.017044928,108,10800,238,240.23646998405457,-13.03936,-3.335876,0.22669268,70.24901241730672
297,0.0,29700,0.99609184,0.15057373,0.01683741,113,11300,249,251.27042746543884,-13.00663,-3.2786138,0.13565409,62.069847565120796
303,0.0,30300,0.996094,0.14453125,0.01652215,117,11700,260,262.16574883461,-13.357414,-3.2000704,0.12668815,55.046576499815956
310,0.0,31000,0.996094,0.1505127,0.016740885,121,12100,270,272.24881529808044,-13.114325,-3.2566898,0.16366675,70.82682990217742
317,0.0,31700,0.996094,0.15557861,0.016564453,125,12500,281,283.2153823375702,-13.570932,-3.2080426,0.157875,62.082781681337686
323,0.0,32300,0.9960954,0.15252686,0.016521987,130,13000,292,294.0049858093262,-13.590452,-3.1945844,0.12560241,64.78352418297625
330,0.0,33000,0.9960942,0.15246582,0.016523348,134,13400,302,304.13855385780334,-13.509907,-3.1924562,0.11800115,70.67516833159652
336,0.0,33600,0.99609303,0.1593628,0.016372677,138,13800,312,314.190767288208,-13.32679,-3.1574545,0.13881229,72.39591993378428
345,0.0,34500,0.99609613,0.16625977,0.016237777,142,14200,323,325.1974148750305,-13.693177,-3.1215901,0.16562966,52.993093645617
351,0.0,35100,0.99609256,0.15838623,0.016202983,144,14400,333,335.2594690322876,-13.34145,-3.1130576,0.11553906,62.02110241117933
357,0.0,35700,0.9960921,0.15722656,0.016389064,148,14800,344,346.2693917751312,-13.332418,-3.158052,0.18872678,60.70067822465375
364,0.0,36400,0.9960933,0.16204834,0.01600749,152,15200,354,356.27086448669434,-13.631106,-3.059635,0.123193756,62.29266025304095
371,0.0,37100,0.9960942,0.15960693,0.015997943,156,15600,365,367.19040036201477,-13.19072,-3.0573554,0.13692434,62.25075298620368
378,0.0,37800,0.99609756,0.16235352,0.01604442,160,16000,375,377.2619547843933,-13.490032,-3.067994,0.13636251,59.576634750917556
384,0.0,38400,0.99609303,0.16491699,0.016024174,164,16400,386,388.2188732624054,-13.707517,-3.0598536,0.16654766,53.82456991648068
391,0.0,39100,0.99609184,0.16790771,0.016137991,168,16800,396,398.3656749725342,-13.30134,-3.093217,0.19918142,71.13597844366345
398,0.0,39800,0.99609494,0.17364502,0.015957844,173,17300,407,409.5267403125763,-13.064354,-3.0375535,0.16641143,52.2252541121469
404,0.0,40400,0.996094,0.1730957,0.015955735,177,17700,418,420.40327548980713,-13.407402,-3.04567,0.15814075,57.45182913035113
412,0.0,41200,0.99608946,0.17016602,0.016286446,180,18000,429,431.42991971969604,-13.284115,-3.1149907,0.48989514,60.342114379060725
418,0.0,41800,0.9960954,0.17352295,0.015727032,184,18400,439,441.49885511398315,-13.238132,-2.988828,0.12968239,59.37571190569091
425,0.0,42500,0.9960928,0.17401123,0.015541084,188,18800,450,452.31963634490967,-13.273876,-2.9365306,0.1309134,70.82148562479438
432,0.0,43200,0.99609303,0.17596436,0.015645731,191,19100,460,462.418514251709,-13.257536,-2.9599788,0.1873354,60.777407918766464
438,0.0,43800,0.9960952,0.17388916,0.0154574,194,19400,470,472.4237582683563,-13.2404175,-2.9123235,0.13496664,71.55637919231943
445,0.0,44500,0.9960911,0.17871094,0.015625577,198,19800,480,482.53984355926514,-13.164756,-2.9552374,0.17139016,61.75506996449783
451,0.0,45100,0.9960935,0.1828003,0.015439592,202,20200,491,493.48642683029175,-13.300989,-2.9087114,0.135737,60.425705445586345
457,0.0,45700,0.9960928,0.18914795,0.015431372,206,20600,502,504.2865035533905,-13.320742,-2.9015532,0.16665603,71.76637622590269
465,0.0,46500,0.9960933,0.18695068,0.015380243,209,20900,512,514.3357989788055,-13.183947,-2.8886273,0.18043694,72.81208933329862
472,0.0,47200,0.9960942,0.18164062,0.01550936,213,21300,523,525.338348865509,-12.923323,-2.9186,0.16004573,62.33230806669512
479,0.0,47900,0.9960964,0.18096924,0.015367958,216,21600,533,535.4665813446045,-13.408239,-2.886902,0.14247265,63.733641860918986
485,0.0,48500,0.996094,0.18737793,0.015257144,220,22000,543,545.4974617958069,-13.218647,-2.8558524,0.16567467,62.24593170825818
491,0.0,49100,0.9960921,0.1862793,0.015286049,224,22400,553,555.7129979133606,-13.516213,-2.8659856,0.16288127,51.81212440447571
498,0.0,49800,0.99609137,0.19329834,0.015271155,227,22700,563,565.8227169513702,-13.332823,-2.861228,0.15332423,61.9635359054807
505,0.0,50500,0.99609494,0.19158936,0.015254622,231,23100,573,576.0190663337708,-13.684534,-2.8498516,0.17378828,60.17399194976539
511,0.0,51100,0.9960928,0.19500732,0.015066163,235,23500,584,586.9421529769897,-13.718117,-2.8072276,0.15917242,59.21911598243869
518,0.0,51800,0.9960947,0.19122314,0.015282365,239,23900,594,597.2708530426025,-13.257229,-2.8653066,0.19248593,59.78604500956027
525,0.0,52500,0.99609447,0.18927002,0.015079297,244,24400,604,607.7588357925415,-13.615522,-2.8066676,0.14367035,52.3827297983824
529,0.0,52900,0.99609375,0.19110107,0.015208438,248,24800,615,618.3934490680695,-13.488249,-2.8406136,0.15191644,72.25501034692897
538,0.0,53800,0.9960935,0.19836426,0.015154363,252,25200,625,628.6864113807678,-13.604075,-2.8291364,0.14818774,60.22937450049205
544,0.0,54400,0.9960933,0.18127441,0.015283767,255,25500,635,638.7258474826813,-13.367162,-2.856986,0.15504545,61.84697016370002
549,0.0,54900,0.9960966,0.19073486,0.0151234735,258,25800,645,648.7399127483368,-13.488887,-2.820252,0.15651868,70.7781072468369
557,0.0,55700,0.9960897,0.19506836,0.014811482,263,26300,655,658.9399569034576,-13.854565,-2.7340827,0.1662234,57.26922388476838
563,0.0,56300,0.99609804,0.206604,0.014913827,267,26700,665,668.970933675766,-13.535868,-2.763231,0.18433481,60.760418050703805
569,0.0,56900,0.996094,0.19714355,0.014886168,270,27000,675,679.0399217605591,-13.71747,-2.761312,0.16235822,69.72115895337532
577,0.0,57700,0.9960959,0.1984253,0.014885705,274,27400,686,690.1476323604584,-13.817759,-2.7546,0.1524069,55.676340017206776
582,0.0,58200,0.99609566,0.20007324,0.014942317,278,27800,697,701.0094635486603,-13.963013,-2.7699087,0.19366482,69.58263090253135
590,0.0,59000,0.99608994,0.2119751,0.014659552,281,28100,707,711.2720637321472,-13.859142,-2.6938684,0.17240599,57.73194109625013
596,0.0,59600,0.9960954,0.19604492,0.015062992,284,28400,717,721.3623232841492,-13.734366,-2.7996778,0.188678,71.39457313333436
603,0.0,60300,0.9960935,0.19494629,0.014782671,287,28700,727,731.4617164134979,-13.9555235,-2.7276149,0.17203715,68.27373337033124
609,0.0,60900,0.9960964,0.20129395,0.0147705525,292,29200,737,741.4794247150421,-13.985653,-2.7290537,0.13573125,60.32753615241164
616,0.0,61600,0.9960954,0.19622803,0.014968852,295,29500,747,751.5403437614441,-13.340309,-2.778082,0.13637403,62.17763360113591
623,0.0,62300,0.99609447,0.2019043,0.014790555,299,29900,758,762.5634229183197,-13.620921,-2.728808,0.15745054,60.54682895163615
628,0.0,62800,0.996094,0.19158936,0.0149367135,304,30400,769,773.4521715641022,-13.931723,-2.7682202,0.14793235,61.85288423563481
636,0.0,63600,0.99609923,0.20288086,0.014731949,307,30700,779,783.4664289951324,-13.885532,-2.714984,0.15394288,71.74830682729679
643,0.0,64300,0.9960983,0.20172119,0.014861792,312,31200,789,793.585456609726,-13.538439,-2.7475603,0.15257624,62.06570002781489
649,0.0,64900,0.9960973,0.21398926,0.014396047,316,31600,800,804.4705691337585,-14.038736,-2.6259377,0.14820561,62.906681921006296
656,0.0,65600,0.9960928,0.19873047,0.014789555,319,31900,810,814.5498583316803,-13.806188,-2.7302039,0.15330848,60.56354925914211
663,0.0,66300,0.99609756,0.19995117,0.014686963,323,32300,820,824.601833820343,-13.876738,-2.7039537,0.15301348,60.99649657314954
669,0.0,66900,0.99608994,0.20977783,0.014740163,328,32800,831,835.5298545360565,-13.911217,-2.710651,0.22017914,60.211122916973686
676,0.0,67600,0.99609303,0.20080566,0.014712691,331,33100,841,845.6792483329773,-13.922562,-2.7117891,0.14211172,60.39455926794543
682,0.0,68200,0.9960966,0.19335938,0.014838597,335,33500,851,855.7583708763123,-13.839397,-2.7421257,0.16115445,61.152280275549856
689,0.0,68900,0.99609375,0.20855713,0.014693463,338,33800,861,866.1750888824463,-13.914345,-2.7069733,0.13713008,53.85047353671038
694,0.0,69400,0.9960985,0.1984253,0.01487854,343,34300,871,876.2324397563934,-13.667807,-2.752215,0.14944793,60.17926658696134
