actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
1,100,2.2088661,100,7.0,1,100,2.5470562,4.7559223,1.1283151,23.35893905307029,1.0,nan
7,700,2.419154,100,0.0,2,200,3.9061062,6.32526,3.9061062,71.63178670098732,0.0,1.0
9,900,-0.56419945,100,12.0,3,300,3.1599166,2.5957172,1.9271911,77.89034599266131,1.0,0.5
15,1500,-0.34411144,100,1.0,4,400,4.784875,4.4407635,1.4559255,70.74107287573327,1.0,0.6666666666666666
19,1900,1.8133087,100,0.0,5,500,5.9213533,7.734662,4.009431,73.09235632049703,0.0,0.75
21,2100,-1.0172234,100,0.0,6,600,8.999786,7.982563,7.284906,76.99159082944992,0.0,0.6
25,2500,2.310103,100,0.0,7,700,5.4028916,7.7129946,4.838811,74.45308286911515,0.0,0.5
28,2800,-0.9215746,100,0.0,8,800,8.586605,7.6650305,6.5864115,79.45778632709039,0.0,0.42857142857142855
32,3200,-2.8429792,100,0.0,9,900,5.3913193,2.54834,2.54834,72.20321062374128,0.0,0.375
36,3600,0.35603333,100,26.0,10,1000,1.9050007,2.261034,1.2818414,65.80041485456715,1.0,0.3333333333333333
40,4000,0.18301535,100,0.0,11,1100,3.2870991,3.4701145,2.586207,81.88630186757129,0.0,0.4
44,4400,0.992605,100,0.0,12,1200,3.712065,4.70467,2.6896229,74.63574116692016,0.0,0.36363636363636365
48,4800,-3.5758348,100,22.0,13,1300,4.6603236,1.084489,0.79120994,80.73188524353509,1.0,0.3333333333333333
52,5200,-0.39900827,100,0.0,14,1400,7.8843412,7.485333,6.609985,71.15371957355649,0.0,0.38461538461538464
56,5600,-0.33769011,100,36.0,15,1500,2.4719672,2.134277,0.71872866,75.21983708571338,1.0,0.35714285714285715
60,6000,-0.88510513,100,3.0,16,1600,4.3562145,3.4711094,1.2907228,72.26897271949248,1.0,0.4
64,6400,0.96600485,100,0.0,17,1700,2.8757396,3.8417444,2.1487186,72.18457121015012,0.0,0.4375
68,6800,-2.171502,100,14.0,18,1800,6.202494,4.030992,0.4242176,74.80600716116619,1.0,0.4117647058823529
72,7200,-3.2207937,100,0.0,19,1900,6.9532533,3.7324595,2.9729922,84.93616276752749,0.0,0.4444444444444444
76,7600,-1.8217251,100,0.0,20,2000,5.706348,3.8846228,2.6261315,76.41653210327546,0.0,0.42105263157894735
80,8000,1.104065,100,0.0,21,2100,4.8163476,5.9204125,2.6882472,74.34472287327732,0.0,0.4
84,8400,-0.72535896,100,0.0,22,2200,10.412264,9.686905,8.128646,72.73026155506282,0.0,0.38095238095238093
88,8800,-2.6953793,100,0.0,23,2300,10.922474,8.227095,7.663978,68.08135993129378,0.0,0.36363636363636365
92,9200,-1.6620259,100,0.0,24,2400,8.453034,6.7910085,6.505684,77.06837990818245,0.0,0.34782608695652173
