actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
4,400,-0.11926079,100,4.0,1,100,4.8129797,4.693719,1.654464,14.0042113093673,1.0,nan
6,600,-0.6966963,100,0.0,2,200,6.544774,5.848078,4.0128055,65.57699586882362,0.0,1.0
8,800,6.7468977,100,0.0,3,300,2.4246187,9.171516,2.023985,70.83695036098217,0.0,0.5
15,1500,-0.12672806,100,0.0,4,400,5.2378554,5.1111274,4.4764943,61.53253917023649,0.0,0.3333333333333333
18,1800,-3.3767176,100,0.0,5,500,9.0558,5.679083,4.128396,66.96520488526374,0.0,0.25
21,2100,3.4995213,100,1.0,6,600,3.093378,6.5928993,1.6630945,63.68368054669859,1.0,0.2
24,2400,-2.2634,100,0.0,7,700,8.190462,5.927062,4.7186894,71.25784943291765,0.0,0.3333333333333333
28,2800,1.3309398,100,24.0,8,800,3.2258716,4.5568113,1.497091,68.3603728939637,1.0,0.2857142857142857
32,3200,-0.40122986,100,0.0,9,900,9.148471,8.747241,7.9229803,65.852327830389,0.0,0.375
36,3600,-0.80156267,100,56.0,10,1000,2.1272287,1.3256661,0.27421898,67.24064490551162,1.0,0.3333333333333333
40,4000,1.046185,100,0.0,11,1100,6.9032974,7.9494824,4.5264006,65.13962537956535,0.0,0.4
44,4400,1.253337,100,25.0,12,1200,1.509106,2.762443,1.4783221,64.80170554873442,1.0,0.36363636363636365
48,4800,1.7173972,100,32.0,13,1300,1.4159915,3.1333888,1.3208166,66.50188796813721,1.0,0.4166666666666667
52,5200,3.6754804,100,13.0,14,1400,1.6740297,5.34951,1.4503455,68.22273939501194,1.0,0.46153846153846156
56,5600,-3.743144,100,0.0,15,1500,9.731828,5.9886837,5.9886837,68.10793659763321,0.0,0.5
60,6000,0.7099285,100,0.0,16,1600,8.749681,9.45961,8.52486,62.04689008437114,0.0,0.4666666666666667
64,6400,-1.8774185,100,44.0,17,1700,4.866343,2.9889245,0.21842298,70.19956554405155,1.0,0.4375
68,6800,-2.0450206,100,23.0,18,1800,6.2478733,4.2028527,0.61726224,64.22895088525857,1.0,0.47058823529411764
72,7200,0.667027,100,0.0,19,1900,5.514087,6.181114,4.839059,66.66544810509171,0.0,0.5
76,7600,-4.9631877,100,26.0,20,2000,6.159581,1.1963936,0.21736543,66.08639642220254,1.0,0.47368421052631576
80,8000,0.2656989,100,0.0,21,2100,6.201132,6.4668307,6.105567,66.00994106277746,0.0,0.5
84,8400,0.7008343,100,0.0,22,2200,5.040313,5.741147,4.2162023,65.78658521474453,0.0,0.47619047619047616
89,8900,3.3718886,100,0.0,23,2300,6.5950065,9.966895,6.046324,64.13980669229116,0.0,0.45454545454545453
92,9200,5.2881966,100,13.0,24,2400,3.3691046,8.657301,0.2836133,67.13009859278687,1.0,0.43478260869565216
97,9700,-1.5173907,100,0.0,25,2500,6.5416083,5.0242176,3.972205,69.32458877664357,0.0,0.4583333333333333
100,10000,-3.2571292,100,0.0,26,2600,9.608932,6.3518023,5.975974,47.748432948311226,0.0,0.44
104,10400,-2.7710667,100,0.0,27,2700,8.125799,5.3547325,4.9673967,26.668401195171526,0.0,0.4230769230769231
108,10800,-2.3679535,100,0.0,28,2800,5.75556,3.3876064,2.0874395,46.999062888233816,0.0,0.4074074074074074
112,11200,4.986345,100,1.0,29,2900,3.289662,8.276007,1.6157824,48.30386711571957,1.0,0.39285714285714285
116,11600,1.1151438,100,0.0,30,3000,8.142721,9.257865,6.6157613,41.78100490677056,0.0,0.41379310344827586
121,12100,-0.41324472,100,0.0,31,3100,7.10411,6.690865,4.0436263,22.049972003191495,0.0,0.4
125,12500,-4.719314,100,0.0,32,3200,6.5231385,1.8038243,1.8038243,34.713953012764854,0.0,0.3870967741935484
129,12900,-1.0883219,100,0.0,33,3300,3.5417275,2.4534056,2.4534056,31.90148343315705,0.0,0.375
132,13200,4.9805555,100,0.0,34,3400,2.8057573,7.786313,2.0200393,51.39597223985401,0.0,0.36363636363636365
135,13500,-8.233344,100,6.0,35,3500,8.707645,0.47430152,0.35892868,30.2611148688257,1.0,0.35294117647058826
139,13900,5.0906315,100,6.0,36,3600,1.0755231,6.1661544,1.0755231,31.532021138003937,1.0,0.37142857142857144
144,14400,7.834501,100,3.0,37,3700,2.034266,9.868767,1.9142641,30.22502245814383,1.0,0.3888888888888889
147,14700,5.6360154,100,94.0,38,3800,1.9956126,7.631628,1.9860511,29.193676748775644,1.0,0.40540540540540543
147,14700,0.054507256,100,0.0,39,3900,9.021102,9.075609,8.587473,49.187757193803776,0.0,0.42105263157894735
149,14900,7.6299295,100,0.0,40,4000,2.751982,10.381911,2.7387052,55.79694046336572,0.0,0.41025641025641024
149,14900,0.52493334,100,0.0,42,4200,5.6522307,6.177164,5.5811586,177.99226209901067,0.0,0.3902439024390244
149,14900,2.188392,100,11.0,45,4500,2.741998,4.93039,1.3798994,274.60865864637043,1.0,0.4090909090909091
149,14900,0.77091885,100,0.0,48,4800,4.0022783,4.773197,4.0006027,265.6354458919422,0.0,0.425531914893617
150,15000,2.5399036,100,98.0,50,5000,0.8356126,3.3755162,0.8326993,92.67082984977543,1.0,0.42857142857142855
150,15000,0.701128,100,0.0,52,5200,7.1595154,7.8606434,7.1298113,231.36341170655933,0.0,0.43137254901960786
150,15000,0.45100212,100,0.0,55,5500,7.827276,8.278278,7.827276,181.02984445251073,0.0,0.42592592592592593
150,15000,-0.30936098,100,0.0,58,5800,4.696168,4.386807,4.2836533,168.10723133349393,0.0,0.43859649122807015
151,15100,5.424209,100,89.0,59,5900,0.22570781,5.649917,0.22570781,99.01960228828716,1.0,0.43103448275862066
151,15100,3.0571864,100,97.0,61,6100,0.14299227,3.2001786,0.09175389,257.9775021050644,1.0,0.45
152,15200,4.6074195,100,7.0,63,6300,2.6956959,7.3031154,1.5808499,141.97405454807017,1.0,0.46774193548387094
154,15400,5.7759194,100,96.0,64,6400,0.6808599,6.4567795,0.670719,41.26714604844553,1.0,0.47619047619047616
154,15400,-1.3065069,100,42.0,65,6500,3.2203357,1.9138288,1.532007,82.34345766412036,1.0,0.484375
154,15400,2.4333205,100,0.0,68,6800,6.1779084,8.611229,5.5106616,151.3358188518146,0.0,0.5074626865671642
154,15400,3.4753747,100,98.0,71,7100,1.3111504,4.7865252,0.24828504,182.6674482675723,1.0,0.5
154,15400,-0.21020627,100,100.0,74,7400,1.0842805,0.8740742,0.4820922,256.49313560617645,1.0,0.4931506849315068
155,15500,-1.6248515,100,0.0,76,7600,4.888787,3.2639353,2.48765,86.32557159275395,0.0,0.49333333333333335
157,15700,4.1664934,100,3.0,77,7700,2.1436498,6.310143,1.7005792,80.52946686790534,1.0,0.4868421052631579
