actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3372,337200,-3.1646385,-1.0344996,-0.013991244,-0.033937883,100,8.0,9116,911600,3.9368052,5.8692713,5.1799006,5.360156,0.7721667,4.8347716,5.165909,5.3262177,0.18238716,2.583626,2.1044445,2.3888938,10.437992614398727,1.0,0.503
3380,338000,2.0939322,-1.2257125,-0.10268357,-0.04954605,100,0.0,9138,913800,7.692542,6.041949,5.281091,5.371118,9.786474,4.816236,5.178408,5.3215723,2.0003088,2.715773,2.2095563,2.3872247,11.741870687645822,0.0,0.506
3388,338800,2.480747,-0.47854406,-0.09549058,-0.052792534,100,0.0,9157,915700,2.228336,5.7814646,5.3637156,5.3896275,4.709083,5.3029213,5.2682247,5.336835,2.228336,2.3776414,2.2752428,2.3960671,19.46196440788133,0.0,0.504
3392,339200,0.43538523,-0.0020648956,0.053896476,-0.0432221,100,0.0,9173,917300,6.829098,4.8520355,5.1653175,5.381559,7.2644835,4.849971,5.219214,5.338337,6.426392,2.060966,2.2928305,2.3995926,9.33185947807805,0.0,0.504
3400,340000,-1.9338708,0.078148246,-0.03857465,-0.070312396,100,0.0,9196,919600,5.2657495,5.5681944,5.2529674,5.413437,3.3318787,5.6463423,5.214393,5.3431244,1.4598237,3.059936,2.322181,2.417563,10.17369808903577,1.0,0.5
3408,340800,3.5402594,-0.328661,-0.09434885,-0.077102914,100,13.0,9212,921200,2.706687,5.038201,5.3247247,5.4181566,6.2469463,4.7095394,5.230376,5.3410535,2.706687,2.7923532,2.4382055,2.4193306,13.695445490771608,0.0,0.501
3416,341600,1.2350211,-0.23164287,-0.06739855,-0.08695036,100,36.0,9239,923900,3.145926,4.3320026,5.2770686,5.422044,4.380947,4.10036,5.209671,5.335094,0.40248838,1.3388418,2.2947028,2.4115252,8.643166184746507,1.0,0.503
3424,342400,2.782144,0.7784974,-0.051508535,-0.071237504,100,0.0,9261,926100,6.4148364,4.5386915,5.350642,5.414549,9.19698,5.317189,5.2991333,5.343312,5.8438897,2.2446113,2.3895698,2.417093,13.288920169414165,0.0,0.501
3432,343200,2.9634223,0.7937131,-0.028314896,-0.06379086,100,0.0,9280,928000,4.1688476,5.2647924,5.2671924,5.4127393,7.13227,6.058506,5.238878,5.3489485,3.7207851,2.639278,2.4452364,2.428386,18.696726660651816,0.0,0.498
3436,343600,8.326986,0.6088496,-0.023739181,-0.060172077,100,75.0,9297,929700,2.244057,4.7708206,5.2891107,5.4087653,10.571043,5.37967,5.265372,5.3485928,2.244057,2.182941,2.446739,2.428335,9.370741553527743,0.0,0.497
3444,344400,2.9568176,1.1856321,-0.051247116,-0.058969177,100,0.0,9318,931800,5.3181944,4.542423,5.3354297,5.412193,8.275012,5.7280555,5.284182,5.353224,3.5358915,2.7166429,2.481421,2.4270043,9.30858349873329,0.0,0.498
3452,345200,-0.4421382,1.4477104,0.018653454,-0.06253526,100,0.0,9343,934300,7.7737017,4.6057487,5.3014164,5.411244,7.3315635,6.0534587,5.320069,5.3487086,5.970339,2.8808217,2.525131,2.4216788,9.473109465093817,0.0,0.5
3460,346000,-2.2591815,-0.24297118,0.019038456,-0.050358947,100,0.0,9369,936900,7.376301,5.910704,5.2751484,5.395759,5.1171193,5.667733,5.2941856,5.3454003,1.5604074,3.1119003,2.5740988,2.4203107,11.914643589498636,1.0,0.498
3468,346800,-3.282824,0.98948705,0.16585226,-0.042540457,100,0.0,9390,939000,9.237596,6.1708517,5.302556,5.3913174,5.9547715,7.1603384,5.468408,5.3487773,0.7912896,3.0648437,2.6003537,2.4128678,13.246351264236901,1.0,0.499
3476,347600,-4.5594716,0.52134794,0.30832595,-0.036001563,100,0.0,9410,941000,10.901841,5.901928,5.345756,5.393665,6.3423696,6.423276,5.654083,5.357664,3.5922196,2.867764,2.650614,2.4098403,17.947812536746703,0.0,0.498
