actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
4,400,1.7128348,100,0.0,1,100,6.0873723,7.800207,6.0873723,15.273459037341484,0.0,nan
8,800,-1.0195494,100,0.0,2,200,6.309823,5.2902737,3.699295,70.62973956623955,0.0,0.0
12,1200,-5.042812,100,6.0,3,300,6.282072,1.2392603,0.09353662,67.03923972718893,1.0,0.0
16,1600,0.026236534,100,12.0,4,400,2.4850514,2.511288,1.394627,66.77815719655237,1.0,0.3333333333333333
20,2000,-2.950739,100,0.0,5,500,6.3555117,3.4047728,3.2601204,67.60845260401018,0.0,0.5
24,2400,0.26157284,100,44.0,6,600,1.6925136,1.9540864,0.19132331,69.27624618008998,1.0,0.4
28,2800,-0.46558547,100,11.0,7,700,3.283323,2.8177376,1.2560605,66.93014445108095,1.0,0.5
32,3200,-2.2129755,100,0.0,8,800,6.8303304,4.617355,3.508329,64.91459489743882,0.0,0.5714285714285714
36,3600,3.5827038,100,66.0,9,900,1.9615319,5.5442357,0.23045143,65.29677912809119,1.0,0.5
40,4000,3.738022,100,20.0,10,1000,1.4451702,5.1831923,0.31242722,70.78424234875943,1.0,0.5555555555555556
44,4400,1.1190991,100,0.0,11,1100,5.590311,6.70941,2.979107,65.35861264038071,0.0,0.6
48,4800,2.7380877,100,1.0,12,1200,4.656113,7.394201,1.8879597,67.22837992469492,1.0,0.5454545454545454
52,5200,-4.5194597,100,0.0,13,1300,9.396494,4.877034,4.7964573,72.6229566101493,0.0,0.5833333333333334
56,5600,-0.06710851,100,88.0,14,1400,1.9332066,1.866098,0.11960652,72.70608053703607,1.0,0.5384615384615384
60,6000,3.2513611,100,26.0,15,1500,1.3063734,4.5577345,0.39563543,63.03103820705473,1.0,0.5714285714285714
64,6400,-1.3888545,100,5.0,16,1600,4.1021094,2.713255,1.8609105,66.31270831890654,1.0,0.6
68,6800,-2.2978225,100,33.0,17,1700,4.2202487,1.9224261,1.4626274,68.7816333224008,1.0,0.625
72,7200,0.84030104,100,0.0,18,1800,4.975475,5.815776,4.975475,69.58397143050063,0.0,0.6470588235294118
76,7600,1.0991819,100,16.0,19,1900,1.612397,2.7115788,0.46825454,73.32273721175623,1.0,0.6111111111111112
80,8000,-2.5963387,100,12.0,20,2000,4.636716,2.0403771,1.12212,67.04905624183229,1.0,0.631578947368421
84,8400,-1.8723712,100,0.0,21,2100,9.73084,7.8584685,6.8045707,68.31890661185913,0.0,0.65
88,8800,-3.251955,100,13.0,22,2200,4.920432,1.668477,1.206227,73.42928050823245,1.0,0.6190476190476191
92,9200,1.1824936,100,33.0,23,2300,1.595992,2.7784855,0.06932588,66.35545881220946,1.0,0.6363636363636364
96,9600,-1.9861927,100,16.0,24,2400,3.432456,1.4462633,0.39380196,72.26106647811926,1.0,0.6521739130434783
100,10000,0.20178032,100,0.0,25,2500,8.054078,8.255858,6.996395,48.5510573906219,0.0,0.6666666666666666
104,10400,2.8275943,100,0.0,26,2600,5.850847,8.678441,3.831607,33.90855668996276,0.0,0.64
108,10800,-0.38709974,100,0.0,27,2700,5.4769173,5.0898175,2.1904898,41.37107659190164,0.0,0.6153846153846154
112,11200,2.0912747,100,0.0,28,2800,4.005436,6.0967107,2.1759205,54.905389972808486,0.0,0.5925925925925926
116,11600,-0.5804968,100,0.0,29,2900,5.909046,5.3285494,3.9194536,55.27816847206085,0.0,0.5714285714285714
