actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
3,300,-1.5116968,100,0.0,1,100,6.54616,5.0344634,4.9187827,23.896006465697244,0.0,nan
8,800,-0.86240983,100,10.0,2,200,4.6140857,3.7516758,1.2720119,67.98576065754355,1.0,0.0
11,1100,-0.9179411,100,0.0,3,300,11.067607,10.149666,7.2845573,72.4814061686987,0.0,0.5
15,1500,-2.4596891,100,0.0,4,400,7.3062177,4.8465285,3.223291,74.60419862773087,0.0,0.3333333333333333
18,1800,-1.1535411,100,0.0,5,500,7.584584,6.431043,5.6008005,76.97378768189337,0.0,0.25
22,2200,1.3240128,100,0.0,6,600,8.49749,9.821503,7.467041,71.54819480987369,0.0,0.2
26,2600,1.1232004,100,0.0,7,700,7.43108,8.55428,7.178698,68.48694180615746,0.0,0.16666666666666666
32,3200,-0.39370632,100,0.0,8,800,9.742215,9.348509,8.731385,67.50253880631846,0.0,0.14285714285714285
36,3600,-2.2165976,100,0.0,9,900,9.005297,6.788699,4.0769663,63.72276861894784,0.0,0.125
40,4000,6.4490504,100,12.0,10,1000,0.64002645,7.089077,0.34428984,72.78381199884498,1.0,0.1111111111111111
44,4400,0.031220913,100,0.0,11,1100,5.343571,5.374792,3.4907222,74.25658944057186,0.0,0.2
48,4800,-0.48504448,100,0.0,12,1200,6.330957,5.8459125,5.0959005,71.11648863965068,0.0,0.18181818181818182
52,5200,0.2209177,100,0.0,13,1300,6.9446445,7.165562,5.7940354,71.41251341228663,0.0,0.16666666666666666
56,5600,0.75367904,100,0.0,14,1400,3.5932271,4.346906,3.5106888,76.41216071333251,0.0,0.15384615384615385
60,6000,-3.7039583,100,5.0,15,1500,4.406148,0.7021896,0.6029766,71.53008718738978,1.0,0.14285714285714285
64,6400,5.0385933,100,20.0,16,1600,2.277053,7.315646,1.5218458,67.96067769740506,1.0,0.2
68,6800,-1.0680349,100,53.0,17,1700,1.7850567,0.7170219,0.27095714,66.39436502445128,1.0,0.25
72,7200,2.324706,100,3.0,18,1800,1.798377,4.123083,1.798377,71.49292452026168,1.0,0.29411764705882354
76,7600,2.23026,100,31.0,19,1900,1.7200106,3.9502707,1.1902907,78.73270924882726,1.0,0.3333333333333333
80,8000,-6.8553143,100,0.0,20,2000,9.581361,2.7260466,2.7260466,71.9635109334058,0.0,0.3684210526315789
84,8400,2.9700165,100,0.0,21,2100,3.3751578,6.3451743,2.6988657,77.89809980671751,0.0,0.35
87,8700,1.1583557,100,0.0,22,2200,8.212556,9.370912,7.3722644,73.03517153053664,0.0,0.3333333333333333
90,9000,-3.4517155,100,39.0,23,2300,4.6056275,1.1539121,0.30252486,76.58298837881694,1.0,0.3181818181818182
94,9400,6.3728113,100,52.0,24,2400,0.8664353,7.2392464,0.24816751,71.47491793931309,1.0,0.34782608695652173
100,10000,1.2056026,100,0.0,25,2500,8.236186,9.441789,8.077692,57.82060781679613,0.0,0.375
