actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
116,-1.6506191,11600,0.3420539,0.011657715,1.8091173,30,3000,1,0,1.265294,2.0649347,84.89709,0.0
126,-0.048360877,12600,0.5418236,0.016113281,0.6939043,32,3200,5,10.028071165084839,-9.0469555e-05,0.081311986,30.795128,32.351330501720454
138,-0.028792862,13800,0.5534315,0.017150879,0.69337267,35,3500,10,20.096550941467285,8.976907e-06,0.044642415,30.764896,30.64725275791697
146,-0.022270013,14600,0.5655484,0.01776123,0.6932471,42,4200,16,31.452449083328247,4.483463e-05,0.030846555,30.757015,37.693847867840695
150,-0.019871425,15000,0.5760257,0.016540527,0.69320846,61,6100,22,42.87675452232361,3.082602e-05,0.026916075,30.754921,34.783493706302046
154,-0.028750785,15400,0.5490484,0.013549805,0.6924331,77,7700,28,54.459895610809326,-0.002623127,0.011825379,30.74703,37.48717392980155
158,-0.051013626,15800,0.4106543,0.013916016,0.68590903,96,9600,34,65.98098874092102,-0.027663678,-0.018270575,31.01739,36.331247404770295
162,-0.020605948,16200,0.37479353,0.011352539,0.67552626,114,11400,40,77.48184299468994,-0.06842901,-0.052197658,34.394882,33.27083555657024
166,0.0068330914,16600,0.38781095,0.011474609,0.6541534,130,13000,46,89.00095796585083,-0.16533309,-0.15064362,43.943504,30.97888255557257
170,0.027145173,17000,0.3877709,0.012878418,0.6418225,145,14500,52,100.24956226348877,-0.22629355,-0.20010042,59.666023,32.598905117777136
173,0.051371362,17300,0.40707135,0.013061523,0.6387381,165,16500,58,111.6391327381134,-0.24274226,-0.20077546,56.667595,36.73356602150573
178,0.094755426,17800,0.43664646,0.014526367,0.62788606,181,18100,64,123.28049516677856,-0.29946893,-0.26901758,54.850414,33.02733635387734
181,0.14953823,18100,0.46293163,0.014770508,0.60544014,199,19900,70,134.5866734981537,-0.42296463,-0.3881024,51.111744,35.324549595814986
185,0.27141866,18500,0.49926233,0.013183594,0.5882809,217,21700,76,145.94437980651855,-0.5373467,-0.4974666,43.28284,34.17914560621072
