actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
116,-1.3037201,11600,0.33249807,0.013000488,1.546243,29,2900,1,0,0.99499935,1.5629598,64.945496,0.0
127,4.771887,12700,0.93812895,0.0061035156,0.22394906,32,3200,6,10.697408437728882,-2.5477664,-2.3684187,13.862747,37.3604534770695
140,11.59006,14000,0.99382186,0.009277344,0.049119458,36,3600,12,21.441428899765015,-7.2231827,-6.9581814,9.534719,37.54465440472519
149,7.6964993,14900,0.9943223,0.007873535,0.033305712,41,4100,18,31.89475917816162,-5.7951446,-5.2796392,1.5275646,40.560417747341674
153,4.9650126,15300,0.9947834,0.018859863,0.028150782,59,5900,24,42.18506956100464,-5.871683,-4.952332,0.57710576,30.757893559661973
157,5.041628,15700,0.99502563,0.026611328,0.025318503,74,7400,31,53.98976111412048,-6.3530474,-4.685378,0.41128844,32.646269902290605
161,7.069304,16100,0.99333787,0.013183594,0.03891969,87,8700,37,64.0655825138092,-6.5512257,-5.791855,4.3597984,33.95473712904069
164,5.058526,16400,0.9945288,0.0211792,0.028471284,103,10300,43,74.25494813919067,-6.285968,-4.7313204,0.8565688,36.75577752163498
168,5.576499,16800,0.99495745,0.027160645,0.025586743,116,11600,49,84.4033088684082,-6.6464605,-4.5453873,0.5042233,34.82328363281856
172,5.87156,17200,0.9952462,0.028381348,0.024360707,128,12800,55,94.8674578666687,-7.089492,-4.4413652,0.3894266,32.59153149766717
175,6.0711665,17500,0.9955957,0.033325195,0.023006184,143,14300,61,104.95043849945068,-7.499975,-4.3523355,0.32107198,41.363313768481405
179,6.056802,17900,0.9952605,0.03656006,0.023258623,157,15700,67,115.0734167098999,-7.808039,-4.316574,0.3596417,34.89836362073922
183,5.8972373,18300,0.9953728,0.03930664,0.022788033,170,17000,74,126.38817572593689,-8.005814,-4.2403765,0.2864611,44.70726207186459
189,5.735239,18900,0.9952736,0.04547119,0.022670941,186,18600,81,137.59947061538696,-8.121753,-4.277179,0.4225574,37.17963716968476
194,5.6758676,19400,0.9957409,0.047302246,0.021414747,201,20100,88,148.6836221218109,-8.581978,-4.1528664,0.28456664,37.60524027891446
198,5.676302,19800,0.9957175,0.046875,0.0212433,214,21400,95,159.62618732452393,-8.706231,-4.1171417,0.29480314,42.09803311786818
202,5.7783976,20200,0.99560094,0.050598145,0.021284195,229,22900,102,170.58516883850098,-8.701256,-4.0972424,0.286946,41.07582661068198
206,5.662121,20600,0.99566054,0.051696777,0.021257652,244,24400,109,181.5791199207306,-8.492865,-4.115741,0.3869025,43.47939811987779
210,5.703864,21000,0.9958215,0.051086426,0.020596994,262,26200,116,192.52611088752747,-8.826543,-4.048155,0.26537168,41.028627290704456
215,5.5466633,21500,0.9959061,0.05078125,0.02042526,276,27600,123,203.6751594543457,-8.783943,-4.0541267,0.20602909,38.73783519892079
220,5.278824,22000,0.9959345,0.059753418,0.019957516,290,29000,130,214.77153205871582,-9.154573,-3.9530127,0.25907415,40.71123877612459
224,5.1182747,22400,0.99591184,0.058288574,0.020067476,305,30500,137,225.71648859977722,-8.937651,-3.988655,0.25413293,38.47295940377656
228,5.1902876,22800,0.9956634,0.060791016,0.021253215,318,31800,144,236.62256264686584,-8.807741,-4.107399,0.8248621,41.168266097135074
234,5.406634,23400,0.99463725,0.043762207,0.024681972,334,33400,151,247.80551671981812,-8.528719,-4.40673,1.5862591,37.48025962961158
238,4.8853226,23800,0.99407315,0.050048828,0.024764797,348,34800,158,258.7018404006958,-8.180118,-4.1376367,1.0384061,40.16932576222601
242,4.896785,24200,0.9934313,0.049743652,0.026076918,362,36200,165,269.3998157978058,-8.003662,-4.0434513,0.8081674,44.79333808796423
247,4.983226,24700,0.9953747,0.054138184,0.022656465,377,37700,172,280.4836812019348,-8.333512,-3.9226823,0.48610184,39.98792416943285
251,4.0702353,25100,0.9933562,0.037231445,0.026486313,390,39000,179,291.3460841178894,-7.421281,-4.0851336,0.5538056,44.96858997028009
256,3.2140179,25600,0.9935293,0.04345703,0.02591785,406,40600,186,302.4050931930542,-8.234595,-3.942051,0.58655876,38.75564272017127
260,3.8462121,26000,0.99218035,0.040405273,0.028380416,421,42100,193,313.4538004398346,-8.154241,-4.0573344,1.144589,38.06983843161637
264,5.5755453,26400,0.99308634,0.053222656,0.027494997,438,43800,200,324.34085416793823,-7.7767506,-3.929834,0.76819515,44.78570036651353
268,4.545371,26800,0.99318886,0.04663086,0.027570846,454,45400,207,335.17101073265076,-7.824092,-3.9215636,0.78514487,46.20620496286176
274,4.465946,27400,0.9924114,0.048706055,0.027806137,467,46700,214,346.48307156562805,-8.019434,-4.030299,1.045807,37.36473858159693
278,4.9310384,27800,0.99520254,0.054016113,0.023146342,483,48300,221,357.4333441257477,-8.434023,-3.9876347,0.54447234,40.55706565176598
283,4.5756483,28300,0.99457145,0.055664062,0.024141997,497,49700,228,368.4523582458496,-8.185391,-3.949091,0.541572,42.35699357454801
287,5.03607,28700,0.9899304,0.04248047,0.032777373,513,51300,235,379.52506828308105,-7.276869,-4.0543838,1.0890499,38.20922824564378
292,5.1536345,29200,0.99300385,0.04827881,0.028789388,531,53100,242,390.70898246765137,-7.835298,-4.075634,1.0771089,40.01841677402927
296,4.973505,29600,0.9940567,0.054382324,0.025710873,549,54900,249,401.6220405101776,-8.241592,-3.956342,0.8023268,39.836681680618796
300,4.990387,30000,0.99445605,0.053955078,0.025103297,564,56400,256,412.5537095069885,-8.108471,-3.9401116,0.76924753,44.8216921694123
304,2.5691233,30400,0.9859729,0.032348633,0.04158689,581,58100,263,423.46917152404785,-7.2482142,-4.049476,1.6800963,44.803468438673505
