actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
3,300,-0.44746947,100,16.0,1,100,2.762293,2.3148236,0.20837244,14.836268318624715,1.0,nan
5,500,-0.6252651,100,0.0,2,200,6.811943,6.186678,4.4216685,63.23366235370172,0.0,1.0
9,900,0.7883482,100,0.0,3,300,8.971628,9.759976,8.337444,64.84429376015534,0.0,0.5
13,1300,0.15670776,100,0.0,4,400,7.397006,7.553714,5.816431,63.46799456581444,0.0,0.3333333333333333
19,1900,-2.0588698,100,9.0,5,500,6.006516,3.9476461,1.2410878,59.83806089657853,1.0,0.25
23,2300,0.6401906,100,0.0,6,600,6.3963904,7.036581,6.124919,64.20333931133209,0.0,0.4
27,2700,6.293061,100,17.0,7,700,0.9832271,7.276288,0.2692613,62.65245970009064,1.0,0.3333333333333333
31,3100,1.9022884,100,0.0,8,800,5.2303905,7.132679,2.9204617,60.056217365412735,0.0,0.42857142857142855
34,3400,2.112728,100,58.0,9,900,1.1410832,3.2538114,0.41236043,67.86524111448848,1.0,0.375
38,3800,0.39900875,100,19.0,10,1000,3.6346169,4.0336256,1.2869525,64.34957482343505,1.0,0.4444444444444444
41,4100,-0.39147806,100,0.0,11,1100,6.7080855,6.3166075,5.528252,68.60093993158722,0.0,0.5
45,4500,2.337275,100,17.0,12,1200,2.0584779,4.395753,1.2326192,65.0685838943812,1.0,0.45454545454545453
49,4900,1.264127,100,0.0,13,1300,3.9431784,5.2073054,2.0044487,60.87628206114415,0.0,0.5
53,5300,2.480506,100,0.0,14,1400,4.5076346,6.9881406,3.5757878,65.22113478104221,0.0,0.46153846153846156
57,5700,-7.7110205,100,6.0,15,1500,9.092699,1.3816783,0.53279793,67.58408283010152,1.0,0.42857142857142855
61,6100,1.3473184,100,33.0,16,1600,0.10379438,1.4511127,0.10379438,64.10191986159634,1.0,0.4666666666666667
65,6500,3.9815633,100,40.0,17,1700,1.5033572,5.4849205,1.1901892,70.8232786707532,1.0,0.5
