actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
119,-1.2455298,11900,0.35332632,0.011169434,1.4625218,30,3000,1,0,0.89195627,1.5686222,57.382008,0.0
130,-0.04608214,13000,0.6339109,0.01727295,0.6856184,33,3300,6,10.291928052902222,-0.016420405,0.06265016,30.599659,39.701012182933006
142,10.114864,14200,0.99234796,0.00592041,0.05205836,36,3600,12,20.925715684890747,-6.7837048,-6.622165,7.710949,40.465017306911335
148,6.8983507,14800,0.9929805,0.008300781,0.036215656,44,4400,19,32.22456479072571,-5.9267883,-5.3280096,2.0756016,42.431593388311136
152,5.5209255,15200,0.9941282,0.01751709,0.028949758,57,5700,25,42.245688676834106,-6.119135,-4.9587746,0.8446262,39.74225076653623
157,5.3228188,15700,0.9948008,0.02520752,0.026476132,74,7400,32,53.99949789047241,-6.565329,-4.7901773,0.7197676,35.03557403047875
161,5.3789563,16100,0.9956324,0.030700684,0.023896791,89,8900,39,65.3910117149353,-6.782361,-4.595359,0.3473581,37.87543703031455
166,5.370325,16600,0.99557185,0.035949707,0.023597509,100,10000,45,75.87600994110107,-6.9260006,-4.5114837,0.3157435,36.49588639368612
170,5.5134377,17000,0.9952891,0.036132812,0.023918532,116,11600,52,87.20150399208069,-7.163646,-4.5220375,0.5282511,36.222265222609316
174,6.001467,17400,0.9943347,0.03326416,0.026422666,130,13000,58,97.20737504959106,-7.6351776,-4.765932,1.6148286,35.10234447197368
178,5.870385,17800,0.99533916,0.041503906,0.023312155,145,14500,65,109.10839509963989,-7.952015,-4.4523454,0.72849417,32.896131073032016
182,5.6527376,18200,0.9958539,0.045898438,0.021403765,158,15800,71,119.21283006668091,-8.084932,-4.2470803,0.21275495,35.689218280676975
186,5.766445,18600,0.9956744,0.046447754,0.021992385,172,17200,78,130.6790361404419,-8.195543,-4.3382483,0.45722842,39.065664579413394
190,5.7521405,19000,0.99561286,0.05029297,0.02162771,185,18500,84,140.68848133087158,-8.252319,-4.2230067,0.28929085,36.973974669010246
195,5.697378,19500,0.9957614,0.048828125,0.021127433,198,19800,91,152.25321221351624,-8.309326,-4.1755667,0.21311837,39.993566117587605
