delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
-4.4126167,100,24.0,300,30000,6.017575,1.6049578,0.107317746,121.81621374204542,1.0,0.4013377926421405
-2.3473444,100,0.0,303,30300,12.900392,10.553047,8.889442,55.645573207364635,0.0,0.40397350993377484
-3.8602066,100,10.0,306,30600,7.724817,3.8646102,1.0409442,298.20160636117316,1.0,0.4
0.86226034,100,0.0,308,30800,4.986645,5.8489056,3.0027232,113.31852788449588,0.0,0.40390879478827363
0.123114586,100,0.0,309,30900,8.241763,8.364878,3.860594,94.4981249317056,0.0,0.4025974025974026
-0.92795753,100,0.0,311,31100,9.749706,8.821749,6.727291,297.8538888987519,0.0,0.4032258064516129
-4.026926,100,1.0,313,31300,6.623038,2.5961115,1.9900554,149.98549959180724,1.0,0.40384615384615385
-2.5032425,100,9.0,314,31400,4.0968056,1.593563,1.3881081,76.49579103025104,1.0,0.4057507987220447
-0.45288277,100,0.0,316,31600,6.5312285,6.078346,4.079959,330.96221433497516,0.0,0.40634920634920635
-1.1912336,100,0.0,318,31800,9.220893,8.029659,5.827246,126.08145943290903,0.0,0.4037854889589905
0.83572817,100,7.0,319,31900,3.1747794,4.0105076,0.7181499,86.54089503705163,1.0,0.4025157232704403
0.7917676,100,0.0,320,32000,6.6870055,7.478773,5.1674542,99.27475978977242,0.0,0.4043887147335423
3.8110359,100,14.0,323,32300,2.5712917,6.3823276,1.2443293,194.43999406616228,1.0,0.40372670807453415
-0.8990979,100,0.0,326,32600,8.184124,7.285026,6.1896896,76.76646621101854,0.0,0.40307692307692305
0.33222866,100,0.0,327,32700,4.4893374,4.821566,3.7401063,89.74476163088262,0.0,0.401840490797546
-1.6704102,100,0.0,329,32900,9.670672,8.000262,7.9799027,92.33289650461444,0.0,0.39939024390243905
1.2003723,100,12.0,331,33100,1.8831104,3.0834827,1.8645248,174.80250707140337,1.0,0.396969696969697
-2.342431,100,1.0,334,33400,6.081607,3.7391758,1.9440448,188.7748750481017,1.0,0.3993993993993994
0.85154676,100,2.0,337,33700,2.1470907,2.9986374,1.8510373,85.18709133368456,1.0,0.39880952380952384
0.6666765,100,0.0,339,33900,4.748085,5.4147615,3.4928074,85.61872909698997,0.0,0.3994082840236686
0.2999463,100,20.0,340,34000,4.6090183,4.9089646,0.5009257,79.96830479862756,1.0,0.39823008849557523
1.0221986,100,34.0,342,34200,0.5119523,1.5341508,0.29292628,329.1669086451455,1.0,0.39882697947214074
2.0235863,100,29.0,345,34500,1.7070521,3.7306383,1.1751899,326.43597290949026,1.0,0.4011627906976744
-0.10856104,100,0.0,347,34700,6.6844516,6.5758905,4.5996327,108.52897234083183,0.0,0.4046242774566474
-0.7534714,100,0.0,348,34800,9.43816,8.684689,7.489189,80.33036869234932,0.0,0.4034582132564842
2.2302585,100,0.0,349,34900,4.1421824,6.372441,2.4668674,75.86264899898043,0.0,0.40229885057471265
-2.7679038,100,19.0,350,35000,4.033128,1.2652241,1.2652241,63.44069269674189,1.0,0.40114613180515757
-0.13836789,100,3.0,352,35200,3.080121,2.9417531,1.9778469,127.74099390761651,1.0,0.4017094017094017
1.7343187,100,0.0,355,35500,4.253971,5.98829,2.2107713,329.3972404574787,0.0,0.403954802259887
-1.0935206,100,0.0,357,35700,6.3903184,5.2967978,4.982441,175.4268766784906,0.0,0.40168539325842695
1.128377,100,0.0,360,36000,7.9445095,9.072886,6.5125017,357.6578773682245,0.0,0.3983286908077994
1.3678026,100,0.0,362,36200,4.170888,5.5386906,4.1086006,129.5677588101389,0.0,0.3961218836565097
3.160046,100,0.0,363,36300,7.7802463,10.940292,7.6873255,87.88460083817478,0.0,0.39502762430939226
-2.5204232,100,0.0,364,36400,4.8430266,2.3226035,2.090318,91.70341059926263,0.0,0.3939393939393939
-6.9985743,100,4.0,367,36700,9.1044655,2.1058912,1.3883659,182.20513925475942,1.0,0.39617486338797814
0.87232924,100,0.0,370,37000,4.7049117,5.577241,3.6642873,65.41355400359951,0.0,0.3983739837398374
-1.8635902,100,0.0,372,37200,11.670923,9.807333,8.819992,106.14667171801146,0.0,0.39892183288409705
2.1950042,100,2.0,374,37400,3.1856267,5.380631,1.8878305,93.43367480710374,1.0,0.3967828418230563
0.6563587,100,0.0,377,37700,9.289713,9.946072,7.7658715,182.1319531563125,0.0,0.39893617021276595
-0.5222304,100,49.0,380,38000,2.9150856,2.3928552,0.044844348,91.07997736411848,1.0,0.39577836411609496
-0.19068909,100,0.0,382,38200,5.8961315,5.7054424,3.873018,105.16135858427067,0.0,0.3963254593175853
-0.16529655,100,0.0,383,38300,9.331606,9.166309,8.046089,92.68369000193574,0.0,0.39528795811518325
1.7836928,100,8.0,385,38500,3.338563,5.122256,1.5950781,116.46438208655503,1.0,0.3932291666666667
0.14071941,100,9.0,388,38800,2.6628244,2.8035438,1.7552596,218.3424563047411,1.0,0.39276485788113696
-0.18117332,100,0.0,391,39100,9.01179,8.830617,7.6059127,129.23134184419538,0.0,0.3923076923076923
2.1124833,100,7.0,392,39200,1.5792878,3.691771,0.20408574,97.83673785480158,1.0,0.391304347826087
-0.6011963,100,0.0,393,39300,4.469096,3.8679,2.042178,57.22529551298336,0.0,0.39285714285714285
