actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1590,159000,3.0675473,-1.3680835,-0.5609629,-0.7978354,100,0.0,5.5174403,7.3474526,5.570341,6.0820227,8.584988,5.9793696,5.0093784,5.2841873,0.9868713,4.8539,3.207844,3.450069,9.405246908742507,1.0,0.249
1594,159400,9.094578,-1.2934821,-0.60031205,-0.81234914,100,0.0,2.237421,6.160821,5.522541,6.0880136,11.331999,4.867339,4.9222283,5.275665,2.237421,3.2119389,3.0781612,3.4435601,9.427816615688817,0.0,0.248
1598,159800,6.763674,-0.8912657,-0.53235435,-0.8151265,100,98.0,1.1312,5.7506886,5.5061955,6.0928035,7.8948736,4.8594227,4.9738417,5.2776775,1.1312,2.3033054,2.981007,3.4402401,9.275193100322607,1.0,0.249
1602,160200,4.213814,0.46535373,-0.5077428,-0.7946026,100,0.0,3.8331232,5.106694,5.4494767,6.07329,8.046937,5.5720477,4.941735,5.278687,1.0857369,2.0506532,2.8808417,3.427189,9.313500641627927,1.0,0.251
1606,160600,-0.36983013,2.2125597,-0.23988862,-0.77353364,100,0.0,5.5260577,4.137906,5.322178,6.0630693,5.1562276,6.350466,5.082289,5.2895355,3.2992876,1.8154293,2.883884,3.4160936,8.174626683049038,0.0,0.253
1610,161000,2.3310764,2.167996,-0.19546284,-0.77272964,100,0.0,3.8994782,3.72322,5.2608004,6.0536404,6.2305546,5.8912153,5.0653367,5.2809105,2.2158582,2.2078962,2.8818374,3.4103322,9.443885097548668,0.0,0.254
1614,161400,-3.4006076,1.5066569,-0.13527566,-0.76014715,100,0.0,9.04055,4.020301,5.2414265,6.047476,5.6399426,5.5269575,5.1061506,5.2873282,3.5240657,3.0147128,2.8811004,3.4127636,9.257306821745555,0.0,0.253
1618,161800,0.59936905,0.124058105,-0.06160244,-0.76622456,100,0.0,5.647661,5.367217,5.3277364,6.0577736,6.2470303,5.491274,5.2661333,5.2915487,5.4304442,3.5403836,2.9656086,3.4177015,9.497479365085404,0.0,0.252
1622,162200,-5.811863,1.2485216,-0.100883394,-0.7501515,100,0.0,10.312927,4.554389,5.313722,6.045838,4.5010643,5.8029103,5.212838,5.295686,1.8336833,3.0512166,2.9781933,3.4151936,7.944458132520171,1.0,0.253
1626,162600,0.34584618,1.0356901,-0.1449879,-0.74040353,100,0.0,6.8365054,4.4589257,5.304155,6.0378633,7.1823516,5.494615,5.159167,5.29746,5.556196,2.505753,2.9162183,3.4122524,9.344239026934655,0.0,0.254
1630,163000,5.0181775,0.039244294,-0.07167382,-0.7393279,100,0.0,2.4358206,4.931646,5.243541,6.037142,7.453998,4.9708905,5.1718664,5.2978134,2.4358206,2.2925577,2.8650436,3.410893,9.266676162443355,0.0,0.255
1634,163400,1.3523374,0.20305634,-0.047483824,-0.73861915,100,0.0,3.5950623,5.181319,5.2484984,6.041646,4.9473996,5.3843756,5.2010155,5.303027,3.5950623,2.557853,2.837863,3.4181361,8.127101601597277,0.0,0.253
1638,163800,-0.7025268,-0.2936701,-0.13585596,-0.75276875,100,2.0,3.0109246,5.012325,5.2422457,6.0463924,2.3083978,4.7186546,5.10639,5.2936244,2.3083978,2.4182293,2.7463484,3.4147544,9.26335064810927,0.0,0.255
1642,164200,2.4513745,-0.43476915,-0.021071011,-0.7583137,100,0.0,3.9629397,4.3866663,5.075884,6.043033,6.4143143,3.9518974,5.0548134,5.28472,3.9629397,2.0911489,2.6671677,3.4107337,9.120999248083136,0.0,0.257
1646,164600,-4.637685,0.21412206,0.13084765,-0.75440514,100,0.0,5.4171724,4.536294,5.01939,6.036915,0.77948767,4.750416,5.1502376,5.28251,0.77948767,2.3233044,2.6747384,3.4057963,8.164036262355433,1.0,0.258
1650,165000,-3.824795,0.30691764,0.1862184,-0.74732953,100,0.0,6.32351,4.6203775,5.0067964,6.0358887,2.4987152,4.9272957,5.193014,5.288559,0.73333997,2.8352935,2.717765,3.4138446,9.391457720198328,1.0,0.256
1654,165400,0.10608387,0.10115345,0.17943656,-0.74902743,100,0.0,5.1570497,4.7619944,4.98765,6.044662,5.2631335,4.8631487,5.167086,5.2956343,4.5039735,2.9470172,2.7044601,3.4170496,8.124888421637277,0.0,0.255
1658,165800,3.6412754,1.0800608,0.28979176,-0.7382442,100,0.0,4.3672037,4.2796783,4.9404078,6.036214,8.008479,5.3597383,5.2302,5.29797,4.3672037,2.8401093,2.7366347,3.4139192,9.272718907907638,0.0,0.256
1662,166200,-2.6955192,0.50074995,0.35613832,-0.7384103,100,0.0,6.05281,4.6081824,4.985308,6.035126,3.357291,5.108932,5.3414474,5.2967153,2.8194702,2.601749,2.781852,3.4126236,9.357300027864618,0.0,0.257
1666,166600,-1.0459418,-0.30880442,0.33953935,-0.7372034,100,0.0,7.4134336,5.12256,5.0226836,6.0232625,6.3674917,4.813755,5.3622227,5.2860584,3.4759924,2.2290823,2.787576,3.3967328,8.255065963017584,0.0,0.259
1670,167000,0.5008936,-0.25489885,0.41676465,-0.7158318,100,0.0,3.470183,4.544932,4.938067,6.0100207,3.9710765,4.290033,5.354832,5.294189,1.2945621,2.2258706,2.7770596,3.3981073,9.014755810565864,1.0,0.258
1674,167400,-0.8493612,0.7759084,0.33656764,-0.7162986,100,0.0,4.7087126,3.8685863,4.9524903,6.014709,3.8593514,4.6444955,5.2890587,5.29841,3.8206246,2.5286071,2.8135931,3.395691,9.28781978985096,0.0,0.259
1678,167800,-0.829299,1.1973069,0.42944416,-0.71546644,100,3.0,3.3651924,3.867773,4.932725,6.0095515,2.5358934,5.0650797,5.3621697,5.294085,2.5358934,3.026825,2.8680234,3.4020934,9.033995169467534,0.0,0.259
1682,168200,-6.867427,0.7335714,0.37374192,-0.7103265,100,0.0,7.615166,4.9036365,4.917324,6.0115986,0.7477395,5.637208,5.291066,5.3012724,0.7477395,4.008933,2.8696988,3.4100268,9.288938143810023,1.0,0.259
1686,168600,-3.543533,-0.8912555,0.31106624,-0.72700137,100,0.0,5.36571,5.9670143,4.838721,6.0164332,1.8221767,5.075759,5.1497874,5.289432,1.5147271,4.089156,2.7684708,3.4118505,9.214038215188701,1.0,0.259
1690,169000,-0.7520007,-1.447257,0.28080174,-0.7352442,100,0.0,2.739085,6.1247764,4.856627,6.019026,1.9870843,4.6775193,5.137428,5.283782,1.9870843,3.0420375,2.6965623,3.4052534,8.079769943974112,0.0,0.261
1694,169400,-0.4589424,-0.930076,0.32168397,-0.7264093,100,0.0,7.099428,5.441267,4.862566,6.015954,6.640486,4.511191,5.18425,5.289545,6.6184835,2.4977934,2.7331955,3.402392,9.183744697614825,0.0,0.261
1698,169800,-4.9078364,0.92017174,0.4414861,-0.7068382,100,0.0,8.888354,5.2015014,4.7820973,6.0084844,3.9805179,6.121673,5.2235827,5.301646,3.908212,3.134316,2.8073723,3.4058616,9.041965410931315,0.0,0.26
