actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
3,300,5.8381605,100,0.0,1,100,3.8431065,9.681267,2.8862693,14.391560417938503,0.0,nan
6,600,1.2264371,100,0.0,2,200,5.42791,6.654347,5.245258,60.60729191306764,0.0,0.0
10,1000,0.47373772,100,0.0,3,300,7.2405777,7.7143154,7.047214,61.57121764479124,0.0,0.0
13,1300,-0.13933754,100,0.0,4,400,7.69984,7.5605025,5.0184417,62.444109203466546,0.0,0.0
17,1700,3.4887915,100,0.0,5,500,4.9752417,8.464033,4.9752417,62.10507316066295,0.0,0.0
21,2100,4.478079,100,0.0,6,600,3.845623,8.323702,3.845623,59.1130611088068,0.0,0.0
25,2500,-1.00495,100,0.0,7,700,7.221521,6.216571,6.216571,61.47168433104485,0.0,0.0
29,2900,4.125991,100,7.0,8,800,2.2397044,6.3656955,1.7556808,60.843060651231774,1.0,0.0
32,3200,-2.762378,100,0.0,9,900,5.7920465,3.0296686,2.1285305,64.0840555636024,0.0,0.125
37,3700,1.2556772,100,0.0,10,1000,4.6712475,5.9269247,4.5785446,59.75661132480949,0.0,0.1111111111111111
41,4100,2.6259594,100,0.0,11,1100,4.1055574,6.731517,2.5465348,60.429290608090135,0.0,0.1
46,4600,1.1631951,100,0.0,12,1200,7.589913,8.753108,2.7782254,58.92722846161487,0.0,0.09090909090909091
49,4900,0.19573379,100,3.0,13,1300,2.200618,2.3963518,1.7601233,63.83700795682654,1.0,0.08333333333333333
54,5400,1.0985699,100,0.0,14,1400,8.358108,9.456677,7.5447793,59.60301358506321,0.0,0.15384615384615385
57,5700,2.6517067,100,0.0,15,1500,4.3728065,7.0245132,4.145185,61.15954704387055,0.0,0.14285714285714285
61,6100,-0.40366864,100,19.0,16,1600,3.3898675,2.986199,1.4543319,64.53076197244272,1.0,0.13333333333333333
65,6500,1.9082166,100,66.0,17,1700,0.2623047,2.1705213,0.04547335,59.72722840178445,1.0,0.1875
69,6900,3.7051458,100,0.0,18,1800,4.0532823,7.758428,3.7448845,64.33597325879042,0.0,0.23529411764705882
74,7400,1.1538165,100,19.0,19,1900,2.1547005,3.308517,1.7115321,59.927806086875016,1.0,0.2222222222222222
78,7800,-1.3031287,100,0.0,20,2000,5.979176,4.6760473,4.022895,62.71402563164027,0.0,0.2631578947368421
82,8200,-0.5061803,100,0.0,21,2100,6.156304,5.6501236,4.5014224,61.460154609294726,0.0,0.25
86,8600,1.009326,100,0.0,22,2200,7.393157,8.402483,6.978197,62.130215730574086,0.0,0.23809523809523808
91,9100,1.4157071,100,0.0,23,2300,4.2558103,5.6715174,4.2558103,61.370846922147344,0.0,0.22727272727272727
94,9400,-0.13187313,100,0.0,24,2400,8.16252,8.030647,7.5323925,60.04250483640677,0.0,0.21739130434782608
99,9900,0.12567616,100,0.0,25,2500,3.406523,3.5321991,2.1369262,59.35218824459027,0.0,0.20833333333333334
103,10300,0.04509735,100,0.0,26,2600,5.9796553,6.0247526,4.627969,31.99649940642175,0.0,0.2
107,10700,0.8922008,100,7.0,27,2700,1.8516454,2.7438462,1.4907979,26.131912983423263,1.0,0.19230769230769232
112,11200,-0.2984419,100,0.0,28,2800,9.148627,8.850185,8.070967,41.93373490422475,0.0,0.2222222222222222
116,11600,-0.70301723,100,0.0,29,2900,6.932796,6.229779,3.7322876,40.09009198451262,0.0,0.21428571428571427
116,11600,0.72783566,100,6.0,30,3000,3.2841883,4.012024,0.548667,22.883089798487916,1.0,0.20689655172413793
120,12000,-9.082062,100,0.0,31,3100,10.211989,1.1299278,1.1299278,33.86725708019838,0.0,0.23333333333333334
124,12400,4.254161,100,98.0,32,3200,0.24978372,4.5039444,0.24978372,33.11444173721529,1.0,0.22580645161290322
128,12800,-5.525154,100,0.0,33,3300,7.254805,1.7296512,1.7296512,33.36427432036753,0.0,0.25
132,13200,-0.04269576,100,0.0,34,3400,3.8346355,3.7919397,3.7919397,33.62373455175932,0.0,0.24242424242424243
136,13600,2.1795094,100,12.0,35,3500,2.3649042,4.5444136,1.5140532,28.440338170032824,1.0,0.23529411764705882
140,14000,0.5873914,100,0.0,36,3600,7.1550584,7.7424498,2.2677028,28.31279769231647,0.0,0.2571428571428571
