actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
2,200,2.0124393,100,2.0,1,100,2.2401114,4.2525506,1.7377627,15.756770365173315,1.0,nan
7,700,1.7493956,100,15.0,2,200,2.908426,4.6578217,1.4587595,50.55713078099802,1.0,1.0
11,1100,0.06369829,100,18.0,3,300,1.5620571,1.6257554,0.8786969,59.07076894736449,1.0,1.0
16,1600,-4.514616,100,45.0,4,400,6.7887826,2.2741663,0.04554502,63.25181869729397,1.0,1.0
20,2000,0.98145914,100,0.0,5,500,4.2249985,5.2064576,2.9194427,62.58169422657825,0.0,1.0
23,2300,-1.4767933,100,0.0,6,600,6.7964196,5.3196263,4.518421,69.74351743245396,0.0,0.8
25,2500,0.5956085,100,0.0,7,700,3.7943351,4.3899436,3.0352297,65.19593190705419,0.0,0.6666666666666666
29,2900,3.737805,100,22.0,8,800,4.091766,7.829571,1.1822542,54.80765071893566,1.0,0.5714285714285714
32,3200,6.405963,100,0.0,9,900,2.7826207,9.188583,2.035541,51.431946022197764,0.0,0.625
36,3600,1.2956183,100,2.0,10,1000,3.169871,4.4654894,1.8971536,71.47501537947687,1.0,0.5555555555555556
40,4000,1.5878587,100,0.0,11,1100,6.939235,8.527094,4.0091996,64.44722456032632,0.0,0.6
44,4400,0.03306675,100,0.0,12,1200,9.369662,9.402729,6.6204696,66.5536257355039,0.0,0.5454545454545454
48,4800,1.0160928,100,0.0,13,1300,7.184098,8.200191,5.2989254,68.29219843421279,0.0,0.5
52,5200,-2.8779125,100,0.0,14,1400,8.437418,5.5595055,3.4783788,68.08837795823696,0.0,0.46153846153846156
56,5600,-2.6094341,100,0.0,15,1500,10.270794,7.66136,6.5120416,45.33395157703484,0.0,0.42857142857142855
60,6000,-0.42983818,100,0.0,16,1600,5.0991225,4.6692843,3.513525,54.64368619339857,0.0,0.4
64,6400,-3.7357419,100,59.0,17,1700,5.168799,1.4330571,0.29297554,69.71720204621946,1.0,0.375
68,6800,0.37542677,100,0.0,18,1800,5.010351,5.385778,4.576335,73.6803107067088,0.0,0.4117647058823529
72,7200,0.0814178,100,24.0,19,1900,2.8255868,2.9070046,1.246365,61.92530937526114,1.0,0.3888888888888889
76,7600,0.54795885,100,0.0,20,2000,6.3102937,6.8582525,3.3934596,68.25449106083941,0.0,0.42105263157894735
80,8000,-1.9336479,100,0.0,21,2100,5.621353,3.6877053,3.6877053,70.60213329571751,0.0,0.4
84,8400,-0.5585246,100,0.0,22,2200,4.6398044,4.0812798,3.7546523,47.10235923715431,0.0,0.38095238095238093
88,8800,-0.64845943,100,0.0,23,2300,8.229267,7.5808077,6.336234,56.45960657748472,0.0,0.36363636363636365
92,9200,2.1466584,100,41.0,24,2400,2.3390946,4.485753,0.2938215,65.79464491741834,1.0,0.34782608695652173
96,9600,0.13946366,100,31.0,25,2500,2.9406667,3.0801303,1.2103543,63.96935062241297,1.0,0.375
100,10000,3.1666458,100,14.0,26,2600,2.766822,5.933468,0.92845625,46.02828504170503,1.0,0.4
104,10400,-4.5099444,100,0.0,27,2700,7.7594833,3.249539,2.6642044,37.16705815966038,0.0,0.4230769230769231
107,10700,1.0247345,100,28.0,28,2800,1.5956614,2.620396,1.4615716,41.68711032359038,1.0,0.4074074074074074
111,11100,-1.4505359,100,40.0,29,2900,3.0051055,1.5545696,0.18324842,46.1197963398886,1.0,0.42857142857142855
115,11500,6.2181993,100,11.0,30,3000,1.6803359,7.8985353,1.5539192,20.025159976015473,1.0,0.4482758620689655
119,11900,-1.9004574,100,0.0,31,3100,9.108057,7.2075996,7.2075996,25.919380748437394,0.0,0.4666666666666667
122,12200,0.21336985,100,0.0,32,3200,4.956003,5.169373,4.956003,26.372037204135395,0.0,0.45161290322580644
125,12500,3.6824036,100,0.0,33,3300,8.553146,12.23555,7.7054787,26.641767248881113,0.0,0.4375
129,12900,0.42960334,100,0.0,34,3400,3.0877116,3.517315,3.0877116,21.199121184731695,0.0,0.42424242424242425
133,13300,3.04105,100,0.0,35,3500,4.6015573,7.642607,4.5834775,26.532684424058225,0.0,0.4117647058823529
137,13700,-2.9024458,100,0.0,36,3600,11.809941,8.9074955,8.9074955,21.150818662424168,0.0,0.4
141,14100,-4.3971972,100,3.0,37,3700,4.9576435,0.5604464,0.5604464,20.74539621848829,1.0,0.3888888888888889
145,14500,1.334754,100,0.0,38,3800,6.215417,7.550171,5.23749,22.638818009024106,0.0,0.40540540540540543
149,14900,-0.8207631,100,0.0,39,3900,8.701876,7.8811126,7.8811126,22.178525245544325,0.0,0.39473684210526316
153,15300,-0.5651448,100,0.0,40,4000,2.795734,2.2305892,2.1827958,25.429963505129976,0.0,0.38461538461538464
157,15700,-2.335267,100,0.0,41,4100,9.186005,6.8507376,6.8507376,23.499266807663254,0.0,0.375
160,16000,1.1041942,100,97.0,42,4200,1.8275294,2.9317236,1.7322174,24.70416637315171,1.0,0.36585365853658536
161,16100,-2.1662045,100,0.0,43,4300,10.686002,8.519797,8.519797,29.18893083420706,0.0,0.38095238095238093
162,16200,1.5602455,100,0.0,45,4500,8.444861,10.005107,7.2785444,44.67172760443443,0.0,0.38636363636363635
164,16400,-2.3999243,100,2.0,47,4700,3.9858904,1.5859662,1.5859662,53.48020750958659,1.0,0.391304347826087
165,16500,0.2971182,100,0.0,48,4800,3.0962298,3.393348,2.1303225,42.38325794699223,0.0,0.40425531914893614
165,16500,1.5676754,100,0.0,49,4900,3.0946453,4.6623206,3.0071728,66.57958294740133,0.0,0.3958333333333333
166,16600,-0.8517337,100,0.0,51,5100,6.23831,5.386576,5.3307476,57.316179263924475,0.0,0.38
169,16900,5.703175,100,0.0,53,5300,2.768457,8.471632,2.768457,83.00189402372288,0.0,0.38461538461538464
169,16900,1.0531707,100,0.0,54,5400,6.8526497,7.9058204,5.769503,32.492146750982094,0.0,0.37735849056603776
170,17000,0.05698538,100,0.0,56,5600,5.930124,5.987109,5.3747983,57.60351056550901,0.0,0.36363636363636365
171,17100,-0.7981329,100,0.0,57,5700,7.5234504,6.7253175,6.7253175,72.41505702747205,0.0,0.35714285714285715
172,17200,-0.5252738,100,0.0,58,5800,4.6450477,4.119774,3.348948,61.00369253574871,0.0,0.3508771929824561
173,17300,2.121585,100,93.0,59,5900,1.4675632,3.589148,1.4572588,46.41610940570771,1.0,0.3448275862068966
173,17300,0.62565255,100,59.0,60,6000,2.0407572,2.6664097,1.4858266,89.37413447722797,1.0,0.3559322033898305
174,17400,0.17628193,100,0.0,61,6100,7.3064075,7.4826894,7.1940613,100.3626816668569,0.0,0.36666666666666664
174,17400,0.32016182,100,0.0,62,6200,7.3119183,7.63208,7.08747,60.86955007398438,0.0,0.36065573770491804
174,17400,-0.012987137,100,0.0,64,6400,6.095878,6.082891,4.5430226,114.50089391035344,0.0,0.3492063492063492
176,17600,11.878493,100,86.0,65,6500,0.4865826,12.365076,0.12417645,37.26301410170484,1.0,0.34375
178,17800,1.1430607,100,0.0,66,6600,5.039638,6.1826987,4.3120894,36.272799767469635,0.0,0.35384615384615387
178,17800,-1.9804931,100,0.0,67,6700,8.600068,6.619575,6.5253863,72.58923510786785,0.0,0.3484848484848485
179,17900,0.84085894,100,0.0,69,6900,4.531657,5.372516,4.511658,71.70829116174741,0.0,0.3382352941176471
180,18000,1.3123193,100,0.0,70,7000,6.446315,7.758634,6.0053997,53.99878080259752,0.0,0.3333333333333333
181,18100,-0.7949698,100,28.0,71,7100,2.1895738,1.394604,1.050804,44.527373113615766,1.0,0.32857142857142857
182,18200,-0.12664819,100,65.0,72,7200,2.5336242,2.406976,0.8884487,44.18565648342221,1.0,0.3380281690140845
182,18200,6.549551,100,94.0,73,7300,1.438056,7.987607,0.12488538,73.98725161868457,1.0,0.3472222222222222
184,18400,2.298016,100,99.0,74,7400,1.3480171,3.646033,1.294214,57.75800872972299,1.0,0.3561643835616438
185,18500,0.74801326,100,0.0,75,7500,3.3989875,4.147001,3.3784463,37.52247584587414,0.0,0.36486486486486486
186,18600,5.970263,100,0.0,76,7600,4.3355403,10.305803,4.3299623,43.849846175977774,0.0,0.36
187,18700,0.45918298,100,64.0,77,7700,2.6066368,3.0658197,1.7979424,73.86184574312593,1.0,0.35526315789473684
188,18800,0.02536583,100,100.0,78,7800,0.95021677,0.9755826,0.52009207,49.75788977302722,1.0,0.36363636363636365
189,18900,6.4370646,100,90.0,79,7900,1.1609626,7.598027,0.46250337,55.993118979156826,1.0,0.3717948717948718
189,18900,0.15208578,100,0.0,80,8000,5.8036013,5.955687,5.448387,75.46892512438245,0.0,0.379746835443038
190,19000,1.9168632,100,94.0,82,8200,1.8080301,3.7248933,1.3406494,73.71746358596637,1.0,0.37037037037037035
190,19000,-0.7885361,100,0.0,83,8300,5.1020083,4.3134723,3.916015,82.9302426097288,0.0,0.3780487804878049
191,19100,-0.1380701,100,0.0,84,8400,6.5947285,6.4566584,6.2590837,77.32503529058667,0.0,0.37349397590361444
192,19200,-0.57569695,100,0.0,85,8500,7.8073835,7.2316866,6.7683396,47.123416089941,0.0,0.36904761904761907
193,19300,-0.81702995,100,0.0,86,8600,13.030103,12.213073,11.9657545,70.73558495893367,0.0,0.36470588235294116
194,19400,0.64408827,100,0.0,87,8700,5.6762943,6.3203826,5.6669197,46.4655815143757,0.0,0.36046511627906974
194,19400,3.495091,100,0.0,88,8800,5.782781,9.277872,5.782781,95.29619883426253,0.0,0.3563218390804598
195,19500,-0.47428703,100,0.0,89,8900,4.2243543,3.7500672,3.6644819,75.41070143050601,0.0,0.3522727272727273
196,19600,1.2701912,100,0.0,90,9000,4.548876,5.819067,3.5636046,44.21946700532767,0.0,0.34831460674157305
197,19700,1.778857,100,31.0,91,9100,2.0806766,3.8595335,1.6721134,59.31049267128729,1.0,0.34444444444444444
197,19700,3.2027974,100,0.0,92,9200,6.4279046,9.630702,6.3183765,71.53865178006444,0.0,0.3516483516483517
198,19800,-2.244495,100,0.0,94,9400,7.460256,5.215761,5.215761,50.91150355146939,0.0,0.34408602150537637
199,19900,-0.6389639,100,100.0,96,9600,1.0697266,0.4307627,0.12432847,57.07938576471987,1.0,0.3368421052631579
201,20100,0.4913864,100,0.0,97,9700,6.132896,6.6242824,6.062799,36.6521260144034,0.0,0.34375
201,20100,0.42869592,100,0.0,98,9800,2.463751,2.892447,2.1428878,61.94778124417989,0.0,0.3402061855670103
202,20200,0.35842562,100,0.0,99,9900,7.2883906,7.6468163,7.0529084,95.98164901638526,0.0,0.336734693877551
203,20300,0.7363305,100,0.0,100,10000,5.334421,6.0707517,5.129262,57.679502061473315,0.0,0.3333333333333333
204,20400,0.79358673,100,0.0,101,10100,4.3092403,5.102827,4.1404834,38.02379097822666,0.0,0.33
205,20500,2.2476037,100,99.0,102,10200,0.95466256,3.2022662,0.48865998,45.64817451009585,1.0,0.32673267326732675
205,20500,0.0050058365,100,0.0,104,10400,9.814412,9.819418,8.558907,98.32311923779554,0.0,0.33980582524271846
207,20700,1.1259356,100,100.0,105,10500,0.526642,1.6525775,0.31827757,49.443809250320435,1.0,0.33653846153846156
208,20800,2.3069623,100,0.0,106,10600,2.5070584,4.8140206,2.402721,55.68797345121581,0.0,0.34285714285714286
209,20900,-0.38909197,100,0.0,107,10700,8.24815,7.859058,7.774774,41.49692317768597,0.0,0.33962264150943394
209,20900,-0.23448324,100,0.0,108,10800,5.6473374,5.412854,5.3920608,99.33010324703481,0.0,0.3364485981308411
209,20900,1.2162824,100,0.0,110,11000,5.997783,7.2140656,5.9651294,121.07900886376135,0.0,0.3302752293577982
211,21100,-0.38575065,100,0.0,111,11100,2.1674523,1.7817017,1.7817017,63.99822270560723,0.0,0.32727272727272727
213,21300,-1.3899913,100,0.0,112,11200,5.999782,4.609791,4.609791,36.58079640407355,0.0,0.32432432432432434
213,21300,0.17925453,100,0.0,113,11300,8.356096,8.535351,8.279691,48.93223691379194,0.0,0.32142857142857145
213,21300,3.9830313,100,8.0,114,11400,3.0075989,6.99063,0.45767042,94.14409601732449,1.0,0.3185840707964602
213,21300,0.08770561,100,100.0,116,11600,0.67608035,0.76378596,0.16530746,108.9654333906785,1.0,0.3217391304347826
215,21500,0.017677307,100,0.0,118,11800,5.664793,5.6824703,5.403367,36.524066518096305,0.0,0.3247863247863248
