actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
113,0.0,11300,0.9766655,0.0040283203,0.09802915,28,2800,1,0,-10.943972,-11.862693,4.153328,0.0
121,0.0,12100,0.99609375,0.022827148,0.022050206,31,3100,10,10.177460670471191,-7.1740246,-4.6062894,0.04998696,68.47769896342948
132,0.0,13200,0.99609375,0.027770996,0.021767516,33,3300,20,20.360352277755737,-7.521663,-4.5864296,0.03721309,64.58311523772541
141,0.0,14100,0.99609375,0.0335083,0.021464508,36,3600,31,31.218505144119263,-7.7076607,-4.5083036,0.037059836,56.718825880990714
151,0.0,15100,0.99609375,0.038879395,0.021237861,39,3900,42,42.135258197784424,-7.8613873,-4.4518147,0.044719998,58.41856246206505
161,0.0,16100,0.99609375,0.039367676,0.021166582,41,4100,52,52.17543625831604,-7.750021,-4.425744,0.070015706,61.408862663172954
169,0.0,16900,0.99609375,0.051696777,0.020609133,44,4400,62,62.23612451553345,-8.060505,-4.282344,0.051248677,61.40304723841731
177,0.0,17700,0.99609375,0.06439209,0.020301033,46,4600,72,72.24979901313782,-8.491792,-4.1868544,0.14263016,66.33598345674545
186,0.0,18600,0.99609375,0.09655762,0.01936217,48,4800,82,82.37608194351196,-9.657615,-3.9517906,0.097616896,68.59520198542059
195,0.0,19500,0.99609375,0.09967041,0.01906465,51,5100,92,92.50132036209106,-10.221706,-3.8652558,0.09014036,59.033339315057404
202,0.0,20200,0.99609375,0.109558105,0.018991409,54,5400,103,103.23213744163513,-10.63736,-3.8466756,0.10385771,71.12613948420753
210,0.0,21000,0.99609375,0.1182251,0.018483043,58,5800,114,114.33436417579651,-11.375022,-3.715201,0.09585139,57.794898271592395
217,0.0,21700,0.99609375,0.11437988,0.01861684,63,6300,125,125.13555383682251,-11.185772,-3.7523303,0.121104285,62.179117061975404
224,0.0,22400,0.99609375,0.12530518,0.018317688,67,6700,136,135.96564483642578,-11.815538,-3.6700485,0.073649794,54.83181500179242
230,0.0,23000,0.9960933,0.13220215,0.018135816,70,7000,147,146.572988986969,-11.817542,-3.6225998,0.13211235,61.65358523136908
237,0.0,23700,0.99609375,0.12908936,0.018031554,74,7400,158,157.33023619651794,-11.798535,-3.5957842,0.10817058,72.99712210691251
245,0.0,24500,0.99609375,0.1430664,0.017566422,79,7900,168,167.4681098461151,-12.394441,-3.4762404,0.1040036,53.209619995928534
251,0.0,25100,0.99609375,0.13696289,0.017708104,83,8300,179,178.07364082336426,-12.409016,-3.5117517,0.1366595,62.514093738727
257,0.0,25700,0.99609375,0.14416504,0.017726675,86,8600,190,188.7147092819214,-12.4690895,-3.5132794,0.20316061,70.48654394245024
265,0.0,26500,0.99609375,0.15301514,0.017262803,90,9000,201,199.29588413238525,-12.756262,-3.3898497,0.15639532,72.07721876681535
273,0.0,27300,0.99609375,0.14886475,0.017034197,94,9400,212,210.15319442749023,-12.715067,-3.3359663,0.09759444,56.256482263106406
279,0.0,27900,0.99609375,0.15655518,0.017046336,97,9700,223,220.81070065498352,-12.643336,-3.3374872,0.14479867,70.18452536270723
285,0.0,28500,0.99609375,0.15893555,0.016853733,101,10100,234,231.64678239822388,-13.052927,-3.2875688,0.11969977,65.13193078778117
293,0.0,29300,0.99609375,0.17004395,0.016660392,106,10600,245,242.52064418792725,-13.104083,-3.2350402,0.11810811,70.54294759619339
