actor_episodes,actor_loss,actor_steps,binary_accuracy,categorical_accuracy,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,logits_neg,logits_pos,logsumexp,steps_per_second
116,10.830999,11600,0.9941313,0.00390625,0.0616865,30,3000,1,0,-10.076599,-10.887135,2.7337754,0.0
132,8.517771,13200,0.9960594,0.020507812,0.030208595,34,3400,8,10.299201250076294,-9.426999,-6.784932,7.6343064,52.89508254996289
145,6.1157537,14500,0.99609375,0.028320312,0.021783974,37,3700,16,20.38320302963257,-7.247437,-4.5987535,0.040375732,47.90048293868834
153,6.127082,15300,0.99609375,0.03161621,0.02158763,48,4800,24,30.527333736419678,-7.4541216,-4.543743,0.035838082,46.9683035571341
158,6.1358256,15800,0.99609375,0.034240723,0.021375455,61,6100,33,41.208528995513916,-7.6621814,-4.4760256,0.051091902,58.760315845327554
164,6.2056932,16400,0.99609375,0.03729248,0.021125868,80,8000,42,52.38871788978577,-8.018856,-4.4181376,0.048357062,48.416910492852956
170,6.2511215,17000,0.99609375,0.03930664,0.020997014,92,9200,51,63.228681325912476,-8.120248,-4.369848,0.056957006,57.4322603862387
175,6.4963923,17500,0.99609375,0.04260254,0.020623842,110,11000,60,74.33734178543091,-8.632554,-4.274206,0.0588724,49.1432295652314
182,6.6461544,18200,0.99609375,0.043029785,0.0203933,123,12300,69,85.37427401542664,-8.884616,-4.2128663,0.03683902,56.572313112105235
186,6.7709026,18600,0.99609375,0.041870117,0.020542834,141,14100,78,96.22496795654297,-9.235681,-4.24545,0.17422402,52.256170922853684
193,6.85278,19300,0.99609375,0.046325684,0.020294797,155,15500,87,107.38280200958252,-9.346567,-4.1859283,0.061078653,50.894519115060454
198,6.8808746,19800,0.99609375,0.048339844,0.020124482,170,17000,96,118.1560971736908,-9.5092745,-4.1441436,0.073933475,59.8218587031202
203,6.9550505,20300,0.99609375,0.049804688,0.019976316,188,18800,104,128.3234612941742,-9.678671,-4.1050615,0.050197314,49.18103614273735
210,7.0049467,21000,0.99609375,0.0524292,0.019824754,202,20200,112,138.40473794937134,-9.882694,-4.061144,0.062118776,45.92006174782473
213,6.8410625,21300,0.99609375,0.05126953,0.02006689,217,21700,121,149.28283405303955,-9.587873,-4.123754,0.12112546,55.69245394309207
220,6.9239144,22000,0.99609375,0.051635742,0.019805178,233,23300,130,160.58893990516663,-9.751078,-4.059346,0.054069195,45.76845312831411
225,6.9879045,22500,0.99609375,0.05444336,0.019624142,250,25000,139,171.57492303848267,-10.017195,-4.0113096,0.10045688,59.478935848785696
232,7.0294037,23200,0.99609375,0.055725098,0.019484267,261,26100,148,182.6702868938446,-10.122015,-3.9750733,0.051815785,49.85248769870343
237,6.88833,23700,0.99609375,0.05480957,0.01956675,277,27700,157,193.7787115573883,-9.910214,-3.9981153,0.0559475,56.3482381746254
242,6.9586773,24200,0.99609375,0.057739258,0.019418487,298,29800,166,204.8297348022461,-10.083587,-3.9584641,0.068066105,57.97969941799008
249,6.982065,24900,0.99609375,0.05718994,0.0194341,311,31100,174,215.13703846931458,-10.045818,-3.9617481,0.05643801,46.95877252966768
253,6.939015,25300,0.99609375,0.054748535,0.01944236,328,32800,183,226.00863361358643,-9.986097,-3.962829,0.060319766,55.47773495561541
259,6.9732995,25900,0.99609375,0.05596924,0.01933953,344,34400,192,237.0625123977661,-10.092615,-3.93568,0.06833118,46.24438964607042
265,6.883728,26500,0.99609375,0.055419922,0.019402402,357,35700,200,247.25188779830933,-9.888634,-3.9549074,0.05289926,45.04395753204469
270,6.9029765,27000,0.99609375,0.06011963,0.019208327,371,37100,209,258.2447335720062,-9.997789,-3.907312,0.059957534,50.176689837609004
276,6.914606,27600,0.99609375,0.06109619,0.019338606,386,38600,217,268.55497694015503,-10.022148,-3.9371243,0.05883762,46.78810958126687
282,6.925972,28200,0.99609375,0.057800293,0.019444287,400,40000,225,278.74781799316406,-10.010384,-3.9606078,0.10682383,47.740692016993016
286,6.967544,28600,0.99609375,0.057006836,0.019233378,415,41500,233,288.8921310901642,-10.000845,-3.9087873,0.053189408,50.67471263738556
292,6.979728,29200,0.99609375,0.057495117,0.019191997,430,43000,242,299.84702801704407,-10.164755,-3.8985457,0.049871586,59.44987690805798
298,6.9815826,29800,0.99609375,0.059570312,0.019204587,447,44700,250,310.5317575931549,-10.099743,-3.9020004,0.058369163,49.192320047969005
303,6.920088,30300,0.99609375,0.059020996,0.019203944,463,46300,259,321.54690957069397,-10.030254,-3.900371,0.04625377,50.69076035539273
308,6.975304,30800,0.99609375,0.06365967,0.019177005,480,48000,268,332.831298828125,-10.098755,-3.892778,0.08184203,51.30227420233972
313,6.93867,31300,0.99609375,0.056762695,0.01925806,494,49400,276,342.971834897995,-10.042246,-3.9176,0.06484794,54.360211960623616
318,6.945341,31800,0.99609375,0.054992676,0.019344116,510,51000,284,353.02651166915894,-9.970152,-3.9354262,0.07399552,56.164918928362574
325,6.9075155,32500,0.99609375,0.06060791,0.019257914,524,52400,293,364.2414331436157,-9.96582,-3.9161391,0.05717013,47.01932740064231
330,7.0166483,33000,0.99609375,0.06036377,0.019097479,541,54100,302,375.41212582588196,-10.125359,-3.873342,0.040224276,50.453648074396895
335,6.931575,33500,0.99609375,0.060791016,0.019216515,557,55700,311,386.45314383506775,-10.017291,-3.9047687,0.07428604,50.12108618437157
342,6.8709116,34200,0.99609375,0.058898926,0.019300444,570,57000,319,396.74467945098877,-9.823986,-3.9269338,0.062973514,47.6082423031684
346,6.9548583,34600,0.99609375,0.06188965,0.019222245,586,58600,328,407.5992193222046,-9.957033,-3.9068024,0.07349269,58.146786947900516
353,6.8969812,35300,0.99609375,0.060180664,0.019182798,600,60000,337,419.006956577301,-10.036139,-3.8948462,0.053113192,44.49031195621963
358,7.040593,35800,0.99609375,0.06048584,0.01902913,615,61500,346,430.0176610946655,-10.236794,-3.8559523,0.06622909,55.58498492528907
363,6.9520283,36300,0.99609375,0.058532715,0.019422485,631,63100,354,440.1270661354065,-9.93466,-3.9566371,0.12306109,47.08033590995725
