actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1,100,-0.757257,0.0,0.0,0.0,100,59.0,7.688946,3.663439,3.663439,3.663439,6.931689,3.663439,3.663439,3.663439,0.086192854,3.663439,3.663439,3.663439,26.580201719856486,1.0,nan
35,3500,-0.10237312,-0.25294742,0.095659815,0.095659815,100,0.0,8.582334,5.4095025,5.4938226,5.4938226,8.47996,5.156555,5.5894823,5.5894823,3.937252,2.2797399,2.8231504,2.8231504,76.97698033889073,0.0,0.45161290322580644
68,6800,-2.1737423,1.3913168,0.3105774,0.3105774,100,0.0,8.838093,3.652787,5.2487283,5.2487283,6.6643505,5.0441036,5.559306,5.559306,1.4497199,1.9606869,2.502457,2.502457,71.40568085165788,1.0,0.5573770491803278
98,9800,0.4166975,0.37600654,0.09728016,0.09728016,100,0.0,2.5236626,5.13897,5.411466,5.411466,2.94036,5.5149765,5.508746,5.508746,0.15189245,1.736453,2.459723,2.459723,74.03467127387596,1.0,0.5384615384615384
117,11700,-3.8741565,-0.2041893,0.06259534,0.07731308,100,0.0,8.740949,5.600029,5.3159657,5.37843,4.866792,5.3958406,5.37856,5.4557424,2.3110552,2.0960042,2.1003065,2.3156664,24.953884173702857,0.0,0.5727272727272728
129,12900,-4.809076,-1.4094259,-0.13352554,-0.09233588,100,1.0,6.333587,7.748014,5.5579085,5.584364,1.5245113,6.3385873,5.4243836,5.492028,1.5245113,2.067925,2.0479386,2.2940788,22.403786211153896,1.0,0.5655737704918032
141,14100,0.67765045,1.2583513,-0.018045273,-0.0038703838,100,0.0,5.580203,3.6131954,5.236695,5.4082227,6.2578535,4.8715467,5.21865,5.404352,1.0994083,1.5700883,1.8553538,2.2429762,25.129424531155113,1.0,0.582089552238806
153,15300,0.5274992,3.5690002,0.3520524,0.26811057,100,0.0,4.731918,2.2955728,4.971323,5.155908,5.259417,5.864573,5.3233757,5.4240193,0.17591333,0.8157298,1.8023643,2.1344156,26.488084825448343,1.0,0.6164383561643836
166,16600,8.606968,2.9738743,0.6402498,0.46269402,100,0.0,0.11963989,2.511493,4.7659054,4.9822745,8.726608,5.485368,5.4061546,5.4449687,0.07460401,0.64506114,1.6879518,2.022227,21.74632751421873,1.0,0.6415094339622641
178,17800,3.2516065,2.4255366,0.9380927,0.62804407,100,0.0,1.4897299,3.4791274,4.5028443,4.850188,4.7413363,5.904664,5.440938,5.4782324,0.5817557,0.99559104,1.5010012,1.9437091,23.40467465842477,1.0,0.6666666666666666
