delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
0.8858099,100,99.0,10358,1035800,1.056178,1.9419879,1.0531628,144.56392526373077,1.0,0.759
4.679117,100,77.0,10359,1035900,0.061838202,4.7409554,0.052451406,95.12992322342322,1.0,0.76
5.544237,100,96.0,10361,1036100,0.5561349,6.100372,0.14599548,90.69381142849483,1.0,0.76
0.5054779,100,100.0,10363,1036300,0.62780046,1.1332784,0.61125326,262.6545347519241,1.0,0.761
2.110491,100,100.0,10365,1036500,0.07875057,2.1892416,0.044324327,156.87036019596528,1.0,0.761
0.53075325,100,100.0,10368,1036800,0.18399328,0.71474653,0.031567372,155.00347014089732,1.0,0.76
7.3106985,100,92.0,10369,1036900,0.16846995,7.4791684,0.14062482,48.84728642943948,1.0,0.76
4.152324,100,98.0,10370,1037000,0.372529,4.524853,0.04818453,63.25740883011836,1.0,0.76
0.9865017,100,0.0,10371,1037100,2.3362489,3.3227506,2.0712984,94.33332606130232,0.0,0.761
8.415509,100,79.0,10373,1037300,0.29203433,8.707543,0.03097532,254.43463069009027,1.0,0.761
1.6507537,100,100.0,10375,1037500,0.21428509,1.8650389,0.13835938,162.13166425329362,1.0,0.762
7.380994,100,93.0,10378,1037800,0.39963984,7.7806334,0.27758276,170.20009844432803,1.0,0.764
8.957991,100,90.0,10381,1038100,0.27234465,9.230335,0.14847372,143.8919152944922,1.0,0.764
7.3878307,100,93.0,10384,1038400,0.29541254,7.6832433,0.21557523,166.50968357910324,1.0,0.765
8.32616,100,91.0,10385,1038500,0.17322944,8.49939,0.07487839,49.7028767869194,1.0,0.765
0.25123763,100,100.0,10386,1038600,1.8752036,2.1264412,1.8552771,54.63078957781562,1.0,0.765
0.9218242,100,0.0,10387,1038700,2.4104202,3.3322444,2.3676202,51.39188520419197,0.0,0.766
8.300382,100,92.0,10389,1038900,0.41885012,8.719232,0.19917129,159.01145565308445,1.0,0.766
6.0293303,100,95.0,10392,1039200,0.34084156,6.370172,0.19439821,170.13009506557077,1.0,0.766
9.020798,100,86.0,10395,1039500,0.28165984,9.302458,0.07653793,266.9711725130007,1.0,0.766
4.498355,100,96.0,10397,1039700,1.7809043,6.279259,1.5191097,84.89306455311615,1.0,0.766
4.685546,100,96.0,10400,1040000,0.27345985,4.959006,0.25059798,172.82479662418606,1.0,0.765
0.041550666,100,100.0,10401,1040100,0.37602228,0.41757295,0.12688911,65.96228124252985,1.0,0.765
2.2315478,100,0.0,10402,1040200,5.6129894,7.8445373,5.6107497,76.4001071782662,0.0,0.765
2.3086936,100,57.0,10404,1040400,0.24057269,2.5492663,0.1857434,166.31563420191333,1.0,0.766
0.27128744,100,100.0,10407,1040700,1.9388769,2.2101643,1.7135937,124.58767853599592,1.0,0.766
5.2932167,100,94.0,10408,1040800,0.43216985,5.7253866,0.38488388,97.08192064764734,1.0,0.767
7.522524,100,93.0,10411,1041100,1.5709612,9.093485,1.4766806,266.35033770825765,1.0,0.767
2.0741704,100,100.0,10413,1041300,0.8022104,2.8763807,0.14343768,76.39818675835242,1.0,0.766
3.1443233,100,92.0,10414,1041400,1.5380491,4.6823726,1.533882,60.14353963385649,1.0,0.766
0.26273036,100,0.0,10416,1041600,2.2877223,2.5504527,2.0742114,237.96564896540104,0.0,0.766
6.7082286,100,95.0,10418,1041800,0.022285098,6.7305136,0.012028643,264.9153456597834,1.0,0.765
0.4863832,100,0.0,10421,1042100,3.8477733,4.3341565,3.841696,254.37583883662722,0.0,0.765
1.0970961,100,97.0,10424,1042400,1.4260825,2.5231786,1.4257832,120.64943466576,1.0,0.764
4.0361695,100,0.0,10425,1042500,2.2594576,6.295627,2.2594576,75.80903652686028,0.0,0.764
6.9151692,100,95.0,10428,1042800,0.25477993,7.169949,0.24430187,236.40803075223482,1.0,0.764
4.086092,100,35.0,10429,1042900,1.1323178,5.21841,1.130832,46.25869907114324,1.0,0.764
7.7792516,100,92.0,10430,1043000,0.1880239,7.9672756,0.1879657,80.84425040318003,1.0,0.764
2.4522963,100,82.0,10433,1043300,1.76122,4.213516,1.7283577,261.2007388318933,1.0,0.765
1.8615539,100,99.0,10435,1043500,1.9007072,3.7622612,1.6685499,263.6124863065313,1.0,0.766
1.8637369,100,0.0,10438,1043800,2.2322323,4.095969,2.2322323,92.8025694314916,0.0,0.767
6.1408195,100,89.0,10439,1043900,1.2759842,7.416804,1.2756433,94.91795758782838,1.0,0.766
10.359332,100,89.0,10442,1044200,0.28193265,10.641265,0.25779074,141.69232697408137,1.0,0.769
10.295971,100,89.0,10443,1044300,0.13779138,10.433763,0.04953526,44.453304785230536,1.0,0.769
7.474158,100,93.0,10444,1044400,0.34381762,7.8179755,0.24202488,84.96758136261592,1.0,0.769
5.530323,100,47.0,10447,1044700,2.0473814,7.5777044,1.9490932,257.30931871958325,1.0,0.77
8.126588,100,91.0,10450,1045000,1.4685448,9.595133,1.4090815,243.4750908901986,1.0,0.77
7.943936,100,94.0,10452,1045200,0.19511847,8.139054,0.11918062,92.10311463393532,1.0,0.771
2.3273516,100,100.0,10454,1045400,0.055330254,2.3826818,0.022362452,295.6785697920742,1.0,0.772
3.8024845,100,98.0,10456,1045600,0.356205,4.1586895,0.28989682,148.09935284496808,1.0,0.771
3.7458768,100,98.0,10457,1045700,0.33331868,4.0791955,0.12158688,50.30350821750313,1.0,0.771
6.2941794,100,93.0,10458,1045800,0.46019518,6.7543745,0.30221987,65.52725620674991,1.0,0.771
7.638281,100,92.0,10461,1046100,1.5468426,9.185123,1.5189946,159.78404431571556,1.0,0.772
7.370828,100,93.0,10464,1046400,0.106821656,7.4776497,0.0843147,171.05337424613913,1.0,0.774
3.1195107,100,98.0,10465,1046500,0.18645471,3.3059654,0.12150847,85.9593331563992,1.0,0.775
-1.836587,100,0.0,10467,1046700,9.309623,7.473036,7.473036,244.13535550143652,0.0,0.775
8.896448,100,84.0,10469,1046900,0.23411383,9.130562,0.084932305,161.43021266523363,1.0,0.774
6.3003488,100,89.0,10472,1047200,1.7541634,8.054512,1.666573,109.13838962547482,1.0,0.775
2.574937,100,0.0,10473,1047300,2.6498845,5.2248216,2.6296175,38.634312483431465,0.0,0.775
4.5121856,100,96.0,10475,1047500,0.18233886,4.6945243,0.10800071,230.50565780579356,1.0,0.774
7.860859,100,83.0,10477,1047700,0.52386934,8.384728,0.4042973,109.31554248011012,1.0,0.774
6.0270953,100,95.0,10478,1047800,0.27508196,6.3021774,0.008832159,80.06377149768339,1.0,0.774
