actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
5279,527900,2.6306725,-0.14881344,0.25688067,-0.013073563,100,4.0,2.4032836,6.341149,5.5289636,5.4405107,5.033956,6.1923356,5.785845,5.4274373,2.4032836,2.09778,2.6107566,2.4250557,15.412024991098493,0.0,0.505
5287,528700,7.6203856,-1.3797549,0.105657,-0.02618153,100,6.0,1.2114769,6.008752,5.6087556,5.4512863,8.831862,4.628997,5.714412,5.4251046,1.2114769,2.5691538,2.6037664,2.4294894,13.4287879988506,1.0,0.502
5295,529500,3.6532428,-1.7087864,-0.03854185,-0.034530338,100,22.0,3.1882741,5.7666473,5.6071663,5.450162,6.841517,4.057861,5.5686235,5.415632,3.1882741,1.8774405,2.4725907,2.423739,13.439377309124769,0.0,0.504
5303,530300,-3.782093,1.294907,0.25981402,-0.015927719,100,0.0,6.1336446,4.388751,5.387301,5.4304867,2.3515515,5.6836576,5.647116,5.414559,1.9039001,2.4890122,2.3855093,2.4277027,14.38164078307536,1.0,0.502
5311,531100,-4.433593,0.9961837,0.34693485,0.014864179,100,0.0,8.241569,5.0264444,5.3584347,5.409733,3.807976,6.0226283,5.7053695,5.4245973,1.9343938,3.2882533,2.4480364,2.437589,13.302500241593828,1.0,0.503
5319,531900,1.6351542,0.5255152,0.23296377,0.025768317,100,0.0,6.6858954,4.5301995,5.4104924,5.398538,8.32105,5.055714,5.6434565,5.424306,5.6307106,2.3588696,2.4991415,2.44103,11.649008431282247,0.0,0.503
5327,532700,2.6259146,1.3824877,0.22807711,0.025585553,100,0.0,6.604254,5.271612,5.488353,5.397815,9.230168,6.6541,5.716429,5.423401,6.3889766,3.2595387,2.5728207,2.4411988,13.2551247063874,0.0,0.503
5335,533500,5.927954,0.7701384,0.13963185,0.031594772,100,0.0,3.5196815,5.657762,5.552934,5.3903475,9.447636,6.4279,5.6925654,5.421943,3.5196815,3.5604572,2.6687832,2.4532387,11.702714124196808,0.0,0.501
5343,534300,0.9166086,0.38089916,0.20183435,0.022872655,100,0.0,2.07564,6.321156,5.5536513,5.4006667,2.9922485,6.7020555,5.7554865,5.423539,0.78241557,3.2119637,2.6771686,2.4555655,11.782140692946408,1.0,0.501
5351,535100,-1.4619164,1.1929398,0.35422596,0.032756105,100,0.0,9.27152,4.745534,5.472713,5.40367,7.809603,5.9384737,5.8269386,5.4364257,4.5966153,2.3872225,2.6705248,2.4607534,10.51471384177039,0.0,0.499
5359,535900,0.25961554,-0.4761578,0.25397217,0.030290779,100,0.0,0.5938083,6.01215,5.528268,5.414315,0.85342383,5.535992,5.7822394,5.444606,0.090273626,2.1125164,2.6125016,2.4625468,13.461027741411282,1.0,0.498
5367,536700,-2.5161428,-1.1391878,0.0597567,0.02736615,100,0.0,2.8687909,5.6345415,5.558372,5.4069676,0.3526481,4.4953547,5.618129,5.4343343,0.3526481,1.9789379,2.5844533,2.4636772,13.405398481106486,1.0,0.498
5375,537500,1.1643887,-1.4534825,-0.04419499,0.0122454595,100,2.0,4.0280128,6.475032,5.540118,5.4106708,5.1924014,5.0215487,5.495923,5.422916,2.9869173,2.362784,2.6452944,2.4659824,13.49391797849636,0.0,0.496
